Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
6.0,61.3,3.1,31.5,12.8,103.2,0,89.3,0,41.1,0,112.5,0,89.7,0,38.1,0,94.8,2.6,140.2,1.3,68.5,5.5,63.5,73.1,102.3,27.8,49.2,23.5,17.7,20.0,24.0,18.5,30.3,54.5,83.7,11.3,193.6,8.5,107.6,6.7,69.2,36.4,0,65.5,0,162.4,0,1.7,110.9,0.5,70.9,2.7,127.9,0,195.7,0,106.4,0,45.6,0,88.3,0,53.4,0,134.6,0,170.2,0,85.8,0,67.4,0,104.1,0,47.7,0,82.9,62.8,0,36.2,0,130.0,0,80.2,21.0,33.6,8.9,81.0,17.8,1.8,62.9,0.5,33.0,2.7,122.9,43.0,76.1,20.1,34.9,24.2,19.9,25.5,0,66.3,0,153.2,0
-2.9|53.4|112.6,-15.6|55.3|133.0,4.9|40.6|80.1,-15.7|31.0|79.3,0.8|60.0|122.1,2.1|60.0|122.3,-20.4|37.9|93.5,-8.0|46.7|107.3,-14.8|20.3|54.3,-3.6|39.5|79.9,-20.9|36.3|94.4,15.1|85.9|153.9,-24.1|32.7|89.3,12.6|51.7|94.6,-7.6|21.2|49.7,3.1|32.4|63.5,-20.0|38.0|95.5,-11.8|55.9|124.7,-10.4|44.7|99.8,19.9|66.8|112.6,-12.3|22.1|55.1,17.8|49.4|78.7,-24.4|29.8|83.3,13.7|69.4|124.8,-30.9|38.0|101.6,14.1|77.6|149.1,-11.4|33.1|73.8,-6.8|40.8|89.2,3.5|64.3|121.3,2.5|61.5|122.2,-28.2|40.6|106.6,-10.0|46.2|105.5,-13.0|21.2|56.2,2.9|35.9|67.9,-13.5|42.5|99.2,-0.6|59.6|127.4,-12.0|43.9|103.8,23.9|80.4|136.4,-8.8|26.2|62.1,16.4|51.0|88.3,-6.9|49.1|115.6,-15.6|62.5|135.1,-9.2|54.3|116.8,-7.7|57.6|126.5,-2.5|34.1|69.9,-9.2|36.9|81.4,-16.4|46.5|111.2,12.3|74.1|130.9,-17.8|47.9|112.4,12.3|73.8|134.0,-10.4|25.9|62.3,12.9|54.4|95.8,-17.3|30.5|78.3,11.0|78.8|135.0,-22.2|33.9|87.5,-21.9|42.9|103.2,-13.6|23.4|62.4,-10.3|34.7|77.1,-15.3|47.7|111.3,-7.9|59.0|125.0,-26.8|30.1|89.8,-10.2|58.9|128.5,-12.2|27.8|68.8,9.7|55.4|102.6,-3.7|50.6|110.9,34.1|97.8|159.6,-18.7|43.7|104.4,-22.2|29.5|83.1,-14.8|22.1|54.8,-7.0|27.4|61.4,-27.5|36.0|102.2,-6.7|69.7|142.9,-25.0|24.9|75.6,26.8|75.3|121.9,-10.2|20.3|51.1,6.3|37.4|67.6,-18.0|33.5|85.6,-2.2|56.0|114.2,-53.7|19.0|85.7,-37.6|27.1|98.0,-22.8|17.2|56.5,-14.1|31.1|77.9,-14.0|52.6|117.2,26.6|98.7|171.1,-1.8|53.6|106.3,6.6|55.7|105.1,-11.6|20.8|51.8,-1.8|23.7|50.4,-13.8|39.6|93.3,-15.0|44.6|105.4,-33.7|16.5|65.3,27.1|77.9|136.3,-10.3|18.4|46.4,28.1|64.1|98.5,-15.3|38.7|86.4,37.4|95.8|154.6,-38.0|14.4|74.1,-23.6|29.8|85.0,-16.2|18.5|55.5,-9.9|27.8|64.2,-1.0|43.0|90.5,23.6|72.0|122.6,-4.1|59.5|126.0,-15.0|49.0|114.5,-2.7|33.2|69.8,-4.8|37.9|73.0,-16.5|34.9|84.0,12.0|74.6|135.6
