row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,3,6,10,19,25,64,26,24,22,16,16,2,3,4,9,6,8
1_2,1,7,10,10,16,20,64,21,19,23,9,20,6,3,0,6,4,7
1_3,5,12,16,19,25,29,106,34,24,37,13,35,7,4,3,6,4,9
1_4,4,10,15,19,24,29,101,33,25,34,14,34,6,5,4,5,5,9
1_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,8
1_6,2,4,11,16,22,24,79,26,22,26,18,27,2,7,5,6,2,10
1_7,2,9,15,21,26,26,99,28,24,35,17,36,7,6,6,5,0,9
1_8,3,9,16,22,27,29,106,32,26,36,18,38,6,7,6,5,2,12
1_9,2,7,14,20,25,27,95,29,25,32,18,34,5,7,6,5,2,13
1_10,2,6,13,18,22,25,86,27,23,28,16,31,4,7,5,4,3,12
2_1,0,2,12,20,26,29,89,29,29,28,24,32,2,10,8,6,3,7
2_2,0,5,13,18,22,26,84,26,26,27,17,31,5,8,5,4,4,8
2_3,3,9,16,18,22,27,95,30,24,31,13,34,6,7,2,4,5,7
2_4,3,9,15,18,23,28,96,31,25,32,14,33,6,6,3,5,5,8
2_5,4,9,15,20,25,29,102,33,25,34,16,35,5,6,5,5,4,8
2_6,4,8,16,22,28,27,105,31,23,36,20,38,4,8,6,6,-1,9
2_7,2,7,17,22,28,28,104,30,26,35,21,39,5,10,5,6,0,10
2_8,2,5,14,23,26,29,99,31,27,31,21,37,3,9,9,3,3,13
2_9,2,8,15,22,26,26,99,28,24,34,18,37,6,7,7,4,0,10
2_10,2,7,12,17,22,26,86,28,24,29,15,29,5,5,5,5,4,11
3_1,0,4,8,16,24,27,79,27,27,28,20,24,4,4,8,8,3,13
3_2,2,7,13,18,24,27,91,29,25,31,17,31,5,6,5,6,3,11
3_3,3,8,15,20,25,29,100,32,26,33,17,35,5,7,5,5,4,8
3_4,3,9,15,19,25,29,100,32,26,34,16,34,6,6,4,6,4,8
3_5,5,9,15,20,24,29,102,34,24,33,15,35,4,6,5,4,5,8
3_6,2,6,13,24,28,31,104,33,29,34,22,37,4,7,11,4,3,8
3_7,2,5,11,23,27,30,98,32,28,32,22,34,3,6,12,4,3,10
3_8,1,5,11,20,23,24,84,25,23,28,18,31,4,6,9,3,1,9
3_9,1,5,12,19,23,25,85,26,24,28,18,31,4,7,7,4,2,7
3_10,1,5,15,18,23,25,87,26,24,28,18,33,4,10,3,5,2,3
4_1,1,1,4,11,21,26,64,27,25,22,20,15,0,3,7,10,5,10
4_2,1,7,11,16,19,25,79,26,24,26,12,27,6,4,5,3,6,10
