Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231019,23120,1,11,15,9,1,16,29,4,32,26,35,19,37,5,5,11,3,2,5,14,1
20231022,23121,15,7,1,0,4,29,17,0,33,29,42,18,41,10,4,9,5,1,3,3,8
20231022,400_1,6,7,12,6,2,25,18,2,25,15,25,6,26,4,3,1,1,4,2,8,4
20231022,400_2,6,8,12,5,2,24,19,2,26,16,27,7,28,5,3,1,2,4,2,8,3
20231022,400_3,9,7,8,4,2,26,19,1,26,18,27,11,27,4,4,2,4,3,1,4,3
20231022,400_4,14,5,4,1,3,27,17,1,26,20,25,13,25,2,5,2,5,3,1,1,5
20231022,400_5,13,5,6,2,4,26,18,1,24,17,22,9,24,3,5,1,3,4,1,2,5
20231022,600_1,1,8,15,9,1,22,24,2,30,16,27,9,28,2,3,3,2,4,2,7,3
20231022,600_2,0,9,18,12,0,19,26,4,30,16,31,10,30,3,2,3,3,2,2,10,5
20231022,600_3,4,10,10,7,0,25,21,3,28,16,26,10,23,1,1,4,4,4,1,7,6
20231022,600_4,8,9,9,4,0,26,20,2,28,18,24,12,21,1,2,3,5,5,1,7,5
20231022,600_5,2,10,15,8,0,23,22,3,26,16,23,9,21,1,2,4,3,4,2,10,6
20231022,1000_1,2,10,13,5,1,23,23,2,35,22,32,11,37,3,6,3,1,6,3,7,4
20231022,1000_2,2,9,12,6,0,20,25,3,34,23,33,14,37,4,5,5,2,5,3,9,5
20231022,1000_3,2,9,10,7,0,24,22,2,35,17,33,10,36,2,5,3,2,4,3,6,3
20231022,1000_4,7,7,8,3,2,28,18,0,32,19,29,12,27,1,3,3,5,5,2,4,6
20231022,1000_5,7,7,9,4,4,23,21,0,31,21,25,13,28,0,5,3,3,6,2,7,9
