key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-0.3,1.6,3.7,4,5
2_7___1__,0,-1.6,0.4,2.4,4,5
2_8___1__,0,-1.0,0.9,2.8,4,7
10_6___1__,0,-0.1,1.8,3.7,4,7
2_6___1__,0,-1.6,0.9,3.6,4,7
2_10___1__,0,-1.2,0.9,3.1,4,8
8_7___1__,0,-1.5,0.6,2.7,4,6
11_8___1__,0,-2.0,0.1,2.3,4,9
16_9___1__,0,-0.8,1.0,2.9,4,11
2_9___1__,0,-1.1,0.9,2.8,4,9
4_6___1__,0,-0.7,1.2,3.3,4,12
4_7___1__,0,-0.5,1.4,3.2,4,10
7_6___1__,0,-0.7,1.3,3.5,4,8
8_8___1__,0,-0.7,1.3,3.2,4,6
10_8___1__,0,-0.5,1.2,2.8,4,10
11_6___1__,0,0.5,2.6,4.7,4,8
11_7___1__,0,-0.6,1.5,3.7,4,8
16_6___1__,0,-1.0,0.8,2.5,4,10
16_10___1__,0,-1.3,0.6,2.5,4,9
19_7___1__,0,-0.7,1.7,4.1,4,8
17_2___1__,4,-1.0,1.9,4.7,2,4
17_1___1__,10,-0.8,1.2,3.2,2,4
4_1___1__,2,-0.7,1.8,4.1,0,4
5_10___1__,0,-0.4,1.8,4.0,4,8
7_3___1__,7,-2.3,0.7,3.6,2,4
1_6___1__,0,-1.0,2.0,5.1,2,4
3_10___1__,0,-0.6,1.8,4.7,4,6
5_3___1__,7,-2.1,0.8,3.5,2,4
7_2___1__,4,-0.1,1.8,3.8,1,4
8_3___1__,2,-2.0,1.2,4.4,3,4
15_3___1__,7,-1.1,1.9,5.1,2,4
1_8___1__,0,-1.7,0.8,3.4,4,9
1_10___1__,0,-0.3,1.9,4.0,4,5
2_1___1__,8,-1.1,0.7,2.5,1,4
3_2___1__,4,-0.7,1.5,3.8,2,4
3_3___1__,4,-2.5,0.3,3.2,3,4
4_3___1__,7,-1.9,0.6,3.4,3,4
4_9___1__,0,-0.9,1.9,4.8,4,11
4_10___1__,0,-1.3,1.4,4.2,4,10
5_8___1__,0,0.3,2.5,4.5,4,9
5_9___2__,2,-1.3,0.7,2.8,12,13
16_6___2__,2,-0.5,2.0,4.6,9,12
2_6___2__,5,-1.5,0.6,2.7,8,12
5_7___2__,4,-0.5,1.4,3.2,12,13
8_8___2__,0,-0.8,1.1,2.9,12,19
19_7___2__,0,-0.1,2.2,4.6,12,17
1_3___2__,2,-2.0,1.4,4.9,7,12
2_8___2__,5,-1.1,0.9,2.9,8,12
2_9___2__,0,0.0,2.1,4.2,9,12
4_2___2__,2,0.7,3.2,5.8,6,12
4_3___2__,2,-1.8,1.0,3.6,6,12
5_8___2__,2,-0.4,1.7,4.0,12,13
7_6___2__,2,-0.3,2.6,5.4,12,15
8_7___2__,0,-0.7,0.9,2.7,12,15
10_6___2__,0,-1.1,1.5,4.1,12,16
