row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,0,5,6,12,18,25,66,25,25,23,13,18,5,1,6,6,7,9
1_2,2,6,11,18,21,27,85,29,25,27,15,29,4,5,7,3,6,8
1_3,2,7,10,16,22,28,85,30,26,29,15,26,5,3,6,6,6,8
1_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,9
1_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
1_6,2,9,16,19,21,25,92,27,23,30,12,35,7,7,3,2,4,3
1_7,5,10,18,25,25,29,112,34,24,35,15,43,5,8,7,0,4,6
1_8,9,11,14,19,26,30,109,39,21,37,15,33,2,3,5,7,4,1
1_9,6,9,14,18,24,29,100,35,23,33,15,32,3,5,4,6,5,3
1_10,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,4
2_1,1,7,11,16,19,24,78,25,23,26,12,27,6,4,5,3,5,12
2_2,1,9,12,19,22,26,89,27,25,31,13,31,8,3,7,3,4,9
2_3,2,7,11,16,22,27,85,29,25,29,15,27,5,4,5,6,5,9
2_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
2_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
2_6,7,8,14,16,20,28,93,35,21,28,12,30,1,6,2,4,8,5
2_7,5,8,19,21,25,30,108,35,25,33,17,40,3,11,2,4,5,9
2_8,7,8,14,19,24,30,102,37,23,32,16,33,1,6,5,5,6,3
2_9,9,9,13,16,23,29,99,38,20,32,14,29,0,4,3,7,6,6
2_10,8,9,15,18,23,28,101,36,20,32,14,33,1,6,3,5,5,7
3_1,1,5,9,16,19,24,74,25,23,24,14,25,4,4,7,3,5,6
3_2,2,8,12,21,24,28,95,30,26,32,16,33,6,4,9,3,4,8
3_3,3,7,10,17,22,28,87,31,25,29,15,27,4,3,7,5,6,8
3_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
3_6,7,13,18,22,26,30,116,37,23,39,13,40,6,5,4,4,4,4
3_7,8,8,14,21,27,30,108,38,22,35,19,35,0,6,7,6,3,6
3_8,9,13,15,20,26,31,114,40,22,39,13,35,4,2,5,6,5,6
3_9,8,14,15,23,25,29,114,37,21,39,11,38,6,1,8,2,4,5
3_10,6,12,14,21,24,30,107,36,24,36,12,35,6,2,7,3,6,5
4_1,0,5,8,14,18,21,66,21,21,23,13,22,5,3,6,4,3,11
4_2,0,6,11,17,20,25,79,25,25,26,14,28,6,5,6,3,5,11
4_3,3,6,10,16,22,28,85,31,25,28,16,26,3,4,6,6,6,9
4_4,4,8,14,18,23,28,95,32,24,31,15,32,4,6,4,5,5,8
4_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
4_6,12,14,18,21,26,30,121,42,18,40,12,39,2,4,3,5,4,3
4_7,10,15,18,23,25,29,120,39,19,40,10,41,5,3,5,2,4,7
4_8,9,14,15,20,27,29,114,38,20,41,13,35,5,1,5,7,2,3
4_9,11,13,15,21,26,29,115,40,18,39,13,36,2,2,6,5,3,4
