3_4: 2, [4, 9, 14, 19, 24, 28] [3, 0, 2, 1, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 2, 1, 0]
7_8: 2, [9, 12, 15, 21, 26, 33] [3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 3, 0, 1]
7_6: 1, [8, 15, 18, 24, 27, 31] [3, 1, 2, 2, 0, 1, 0, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 1, 2, 2]
10_10: 2, [8, 14, 15, 21, 26, 29] [3, 0, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 3, 2, 0, 0, 1, 2]
16_8: 2, [10, 9, 14, 17, 22, 29] [3, 2, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 1]
3_10: 1, [6, 12, 14, 21, 24, 30] [3, 3, 1, 1, 2, 1, 1, 2, 1, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 2]
4_8: 2, [9, 14, 15, 20, 27, 29] [3, 0, 1, 0, 2, 0, 2, 0, 2, 1, 2, 1, 2, 1, 0, 2, 0, 1, 1, 1]
5_1: 1, [0, 5, 9, 17, 20, 27] [3, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 1, 2, 0, 0]
7_10: 1, [7, 12, 17, 21, 26, 30] [3, 0, 0, 1, 3, 2, 1, 0, 1, 0, 0, 1, 2, 1, 1, 2, 2, 2, 0, 1]
8_3: 2, [3, 6, 12, 17, 23, 29] [3, 1, 2, 0, 2, 2, 2, 3, 1, 0, 0, 0, 2, 1, 3, 2, 1, 0, 2, 1]
8_4: 2, [4, 8, 13, 18, 23, 28] [3, 0, 1, 1, 1, 0, 0, 1, 2, 1, 2, 1, 1, 1, 3, 1, 0, 2, 1, 0]
19_4: 2, [4, 8, 13, 18, 23, 28] [3, 0, 1, 0, 2, 0, 2, 1, 1, 1, 3, 1, 1, 0, 2, 1, 0, 2, 1, 0]
10_7: 3, [9, 14, 18, 21, 27, 32] [3, 1, 2, 1, 1, 0, 2, 1, 2, 1, 2, 1, 0, 2, 1, 1, 0, 1, 1, 1]
12_9: 1, [8, 12, 13, 19, 22, 28] [4, 0, 2, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 2, 1, 2, 2, 0]
18_1: 1, [0, 4, 8, 15, 18, 23] [3, 0, 2, 0, 1, 3, 0, 3, 1, 0, 2, 2, 3, 1, 2, 1, 0, 3, 1, 1]
1_3: 1, [2, 7, 10, 16, 22, 28] [3, 0, 2, 0, 1, 1, 1, 2, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 2, 3]
12_4: 1, [4, 8, 14, 19, 24, 29] [3, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1]
12_8: 1, [3, 11, 13, 17, 25, 30] [3, 1, 0, 1, 3, 2, 1, 1, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 0]
16_10: 2, [9, 10, 13, 19, 22, 28] [3, 2, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 3, 2]
17_6: 1, [11, 16, 18, 22, 24, 30] [3, 2, 1, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 1, 0, 1, 2, 2, 3, 3]
