Date,1_10,3_2,5_1,7_8,20_6,1_6,3_1,7_1,8_9,15_6,16_8,16_9,20_1,20_3,1_9,3_8,9_7,10_8,12_10,15_7
20241126,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1
20241128,1,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,1,1,1
20241201,0,0,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0
20241203,1,0,0,0,1,1,2,2,0,2,2,0,1,1,0,1,1,1,1,0
20241205,0,0,2,0,1,1,0,2,1,0,0,0,3,0,0,1,0,0,1,1
20241208,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,1,1
20241210,1,1,0,1,0,2,1,0,1,0,0,1,0,0,1,0,1,0,1,1
20241212,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
20241215,2,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0
20241217,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,2,1
20241219,0,0,1,0,1,1,1,1,0,2,2,0,0,0,0,1,0,1,0,0
20241222,0,1,2,0,1,2,2,1,0,0,0,0,1,0,2,1,1,2,0,0
20241224,0,1,0,1,2,0,0,1,0,0,0,2,2,2,0,0,2,1,2,0
20241226,2,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1
20241229,2,0,0,0,1,0,1,0,0,1,2,0,2,0,1,0,0,2,0,0
20241231,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
20250102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
20250105,3,0,1,0,0,0,0,1,0,2,0,2,2,1,1,0,0,0,2,1
20250107,1,2,1,0,1,0,0,0,1,0,2,1,0,1,1,2,3,1,0,2
20250109,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
20250112,1,2,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,1
20250114,1,0,0,1,1,0,2,0,2,0,0,0,0,1,2,1,0,1,0,1
20250116,0,1,1,0,0,0,1,2,1,0,1,2,0,1,0,1,1,2,0,0
20250119,2,0,1,0,1,0,3,1,1,3,0,0,1,1,1,0,2,0,2,1
20250121,1,2,1,0,1,1,0,0,2,0,1,1,2,1,0,0,1,3,1,1
20250123,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2
20250126,0,1,0,1,0,1,0,1,0,1,1,3,0,0,0,1,1,2,0,1
20250206,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
20250209,0,0,0,1,0,2,2,1,0,2,0,2,1,2,0,0,1,0,1,1
20250211,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,3,2,0
20250213,1,2,0,1,0,1,1,0,3,2,1,0,0,0,0,1,0,0,0,0
20250216,0,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,0,2,0,0
20250218,0,1,1,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0
