Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241231,24151,1,7,2,1,0,8,10,2,111,37,27,39,19,35,5,6,3,10,3,2,6,4,8
20250102,25001,16,0,0,0,4,15,1,0,95,35,31,25,19,35,1,14,1,4,11,0,0,16,16
20250102,100_1,2,7,2,1,1,13,3,1,117,43,21,38,12,36,2,3,5,2,7,2,2,5,6
20250102,100_2,4,7,0,0,3,14,1,1,108,39,26,35,14,32,4,2,7,4,9,2,3,4,7
20250102,100_3,0,7,5,1,0,9,8,1,100,33,18,34,10,33,4,4,1,5,3,3,5,10,12
20250102,100_4,0,8,4,1,0,9,7,1,103,33,21,37,13,33,5,3,3,7,2,2,5,10,12
20250102,100_5,0,6,5,1,0,10,7,0,102,33,21,37,12,32,6,2,4,7,2,2,4,11,12
20250102,200_1,2,4,1,1,0,12,5,1,114,40,22,38,12,36,3,4,2,4,6,1,4,4,9
20250102,200_2,3,4,2,0,0,14,4,0,94,34,18,29,7,30,2,4,1,2,8,2,2,9,13
20250102,200_3,0,6,4,0,0,11,7,1,93,30,19,30,10,30,4,5,1,3,4,1,3,17,15
20250102,200_4,0,6,5,0,0,11,6,1,93,30,17,30,10,32,3,5,2,3,3,1,3,15,15
20250102,200_5,0,6,3,0,0,11,6,1,94,31,18,30,12,31,2,6,2,3,4,1,2,13,13
20250102,300_1,3,6,0,1,1,11,6,0,119,41,24,40,12,37,5,2,3,5,6,2,3,7,6
20250102,300_2,3,6,0,1,2,14,2,0,112,38,26,37,13,36,5,3,5,4,6,1,1,7,9
20250102,300_3,1,6,3,1,0,12,5,0,94,33,22,32,12,29,4,4,1,7,5,1,4,11,10
20250102,300_4,1,6,2,0,0,14,4,0,91,31,23,30,14,30,4,5,2,6,4,1,3,10,8
20250102,300_5,2,5,1,0,0,13,4,0,97,32,22,32,12,32,4,4,3,4,5,1,2,11,7
