row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,5,7,8,12,14,22,68,27,17,21,7,20,2,1,4,2,8,10
1_2,4,7,8,15,16,22,72,26,18,23,9,23,3,1,7,1,6,9
1_3,7,10,11,15,21,24,88,31,17,31,11,26,3,1,4,6,3,7
1_4,5,8,13,17,23,28,94,33,23,31,15,30,3,5,4,6,5,10
1_5,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
1_6,4,9,13,17,21,27,91,31,23,30,12,30,5,4,4,4,6,7
1_7,6,12,13,17,23,27,98,33,21,35,11,30,6,1,4,6,4,9
1_8,8,14,17,19,27,29,114,37,21,41,13,36,6,3,2,8,2,9
1_9,6,11,16,19,25,29,106,35,23,36,14,35,5,5,3,6,4,9
1_10,7,12,17,20,27,30,113,37,23,39,15,37,5,5,3,7,3,9
2_1,3,7,7,12,15,24,68,27,21,22,8,19,4,0,5,3,9,8
2_2,3,5,8,14,16,23,69,26,20,21,11,22,2,3,6,2,7,10
2_3,4,8,11,16,22,25,86,29,21,30,14,27,4,3,5,6,3,7
2_4,4,9,12,17,23,28,93,32,24,32,14,29,5,3,5,6,5,8
2_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
2_6,5,9,11,18,26,28,97,33,23,35,17,29,4,2,7,8,2,6
2_7,6,9,10,15,23,28,91,34,22,32,14,25,3,1,5,8,5,8
2_8,7,12,13,19,27,30,108,37,23,39,15,32,5,1,6,8,3,4
2_9,6,12,13,18,28,31,108,37,25,40,16,31,6,1,5,10,3,4
2_10,7,12,15,20,28,32,114,39,25,40,16,35,5,3,5,8,4,2
3_1,1,3,6,10,15,20,55,21,19,18,12,16,2,3,4,5,5,9
3_2,3,4,7,12,18,21,65,24,18,22,14,19,1,3,5,6,3,11
3_3,3,5,8,14,19,23,72,26,20,24,14,22,2,3,6,5,4,9
3_4,5,9,13,18,23,28,96,33,23,32,14,31,4,4,5,5,5,9
3_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
3_6,6,9,12,21,24,28,100,34,22,33,15,33,3,3,9,3,4,11
3_7,7,9,12,20,26,27,101,34,20,35,17,32,2,3,8,6,1,12
3_8,9,13,12,21,28,27,110,36,18,41,15,33,4,-1,9,7,-1,11
3_9,7,12,13,20,28,29,109,36,22,40,16,33,5,1,7,8,1,9
