key,gap,pro1,pro2,pro3,range1,range2
11_8___1__,1,-1.3,1.0,3.3,3,17
15_9___1__,1,-2.0,0.3,2.5,3,17
17_7___1__,1,-1.5,0.2,1.9,5,17
5_8___1__,1,-1.5,0.3,2.4,6,17
15_10___1__,1,-1.2,1.0,3.4,2,17
16_9___1__,1,-0.8,0.9,2.7,4,17
17_8___1__,1,-1.1,0.8,2.8,5,17
19_8___1__,1,-0.3,2.4,5.0,5,17
19_9___1__,1,-1.8,0.6,2.9,5,17
20_6___1__,1,-1.1,0.7,2.3,8,17
2_9___1__,1,-1.3,0.7,2.8,3,17
3_1___1__,1,-1.6,1.0,3.4,3,17
3_8___1__,1,-1.0,1.2,3.5,7,17
4_6___1__,1,-0.2,1.9,4.1,8,17
8_7___1__,1,-0.9,1.4,3.7,4,17
8_8___1__,1,-0.2,1.9,3.9,2,17
10_8___1__,1,-1.0,0.8,2.4,3,17
11_9___1__,1,-1.5,1.0,3.5,3,17
12_1___1__,1,-0.9,1.4,3.7,3,17
13_9___1__,1,-1.0,1.3,3.6,6,17
18_7___1__,1,-0.3,1.8,4.0,6,17
12_7___1__,1,-1.5,0.8,2.9,5,17
1_7___1__,1,-0.2,2.2,4.5,8,17
2_1___1__,1,-0.0,1.9,3.7,7,17
2_2___1__,1,-0.4,1.4,3.3,1,17
7_2___1__,1,-0.5,1.5,3.5,2,17
18_6___1__,1,-1.3,1.1,3.1,7,17
1_2___1__,1,-0.5,1.6,3.8,1,17
2_3___1__,1,-1.2,1.3,4.1,3,17
3_2___1__,1,0.8,2.7,4.7,1,17
3_3___1__,1,-1.0,2.0,4.8,3,17
7_3___1__,1,-0.3,2.8,5.9,4,17
7_7___1__,1,-0.8,1.5,3.8,11,17
7_10___1__,1,-0.7,1.7,4.0,8,17
8_1___1__,1,0.3,2.6,4.9,8,17
9_3___1__,1,-0.3,2.0,4.2,2,17
9_7___1__,1,0.0,2.5,4.8,5,17
10_2___1__,1,-0.1,1.9,4.0,1,17
10_7___1__,1,-0.1,1.7,3.4,4,17
11_2___1__,1,-0.1,1.7,3.6,3,17
14_7___2__,3,-1.3,0.9,3.1,15,19
5_6___2__,2,-0.7,1.5,3.7,16,19
8_7___2__,0,-0.9,0.9,2.8,9,19
14_10___2__,3,-0.9,2.0,4.9,8,19
17_10___2__,2,-1.8,0.6,2.7,9,19
11_10___2__,3,-0.1,2.2,4.5,7,19
14_2___2__,1,-2.0,1.6,5.4,9,19
15_9___2__,3,-0.9,0.8,2.5,8,19
17_9___2__,3,0.5,2.4,4.2,9,19
18_9___2__,3,-1.1,1.1,3.3,6,19
2_8___2__,3,-0.8,1.0,2.9,8,19
2_10___2__,3,0.0,2.3,4.5,5,19
3_8___2__,3,-0.5,1.6,3.7,11,19
4_6___2__,3,-0.5,1.8,4.0,11,19
5_9___2__,3,-1.0,1.4,3.6,8,19
5_10___2__,3,-2.2,0.6,3.5,7,19
6_6___2__,3,-1.6,0.6,2.5,14,19
7_6___2__,3,-0.8,1.5,3.9,12,19
8_9___2__,3,-1.2,0.8,3.0,9,19
9_7___2__,3,-1.1,1.2,3.6,13,19
1_2___2__,1,-3.1,0.2,3.7,7,19
2_2___2__,1,-2.2,1.1,4.6,10,19
14_3___2__,2,-0.9,2.6,6.4,9,19
17_3___2__,2,-1.0,1.7,4.7,12,19
4_1___2__,2,-0.9,1.8,4.5,13,19
4_2___2__,1,-1.1,1.4,4.2,8,19
6_1___2__,1,-1.1,2.1,5.3,11,19
9_1___2__,3,0.3,3.5,6.6,12,19
9_2___2__,1,-1.5,1.4,4.3,8,19
9_10___2__,3,-1.4,1.2,3.6,10,19
11_2___2__,1,-3.3,0.9,5.1,6,19
12_1___2__,3,-3.1,0.4,4.0,12,19
13_3___2__,2,-1.7,1.6,4.5,9,19
15_1___2__,1,-0.6,2.4,5.4,14,19
16_1___2__,2,-0.2,2.5,5.4,10,19
18_3___2__,2,-1.6,1.9,5.3,10,19
20_1___2__,3,-2.1,1.0,4.0,11,19
1_1___2__,1,-1.3,1.8,4.8,10,19
1_7___2__,3,0.3,2.9,5.6,14,19
1_10___2__,3,-0.8,2.1,4.6,12,19
2_9___3__,1,-0.5,1.5,3.4,9,20
7_8___3__,1,-0.6,1.2,3.0,17,20
17_7___3__,0,-1.0,0.8,2.6,15,20
5_9___3__,1,-0.8,1.5,3.5,13,20
9_10___3__,1,-0.7,1.1,2.9,17,20
13_8___3__,0,-0.4,1.5,3.3,12,20
17_9___3__,1,-0.1,2.1,4.3,14,20
3_2___3__,1,-0.7,1.5,3.9,13,20
3_8___3__,1,0.0,1.8,3.5,15,20
5_10___3__,1,-1.3,0.7,2.8,16,20
7_6___3__,1,-0.6,1.2,2.9,20,20
7_7___3__,1,-0.6,1.2,3.3,19,20
8_8___3__,1,-1.0,1.1,3.2,13,20
9_6___3__,1,-1.2,1.0,3.0,17,20
11_7___3__,1,0.5,2.4,4.2,14,20
12_9___3__,1,-0.6,1.7,3.8,17,20
13_7___3__,0,-1.2,0.9,2.9,14,20
15_8___3__,1,-1.2,0.9,3.1,12,20
15_9___3__,1,-0.9,1.3,3.6,11,20
17_8___3__,0,-1.0,1.1,3.4,14,20
6_6___3__,3,-1.7,0.7,3.2,20,20
9_3___3__,1,-0.0,2.5,4.8,18,20
