Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231112,23130,12,10,5,0,4,30,14,2,36,28,33,13,39,6,7,5,1,9,2,7,15
20231114,23131,2,10,9,4,2,30,17,1,38,26,33,19,34,1,7,6,6,6,3,8,13
20231114,400_1,8,13,2,0,4,27,18,0,39,27,35,16,33,3,3,6,5,7,3,9,11
20231114,400_2,3,16,10,4,1,15,29,3,32,21,30,14,28,2,3,5,5,5,5,18,9
20231114,400_3,3,15,13,2,1,28,19,1,31,24,27,17,19,1,2,4,10,5,5,17,8
20231114,400_4,4,12,11,2,2,34,12,0,34,26,27,18,17,0,1,5,11,7,4,15,11
20231114,400_5,2,14,14,2,2,30,17,1,32,25,25,17,17,1,1,4,10,7,5,17,9
20231114,600_1,7,13,7,0,3,32,12,0,42,26,39,16,35,3,3,5,7,6,2,9,10
20231114,600_2,5,13,10,0,1,25,19,3,38,26,32,14,30,3,3,4,6,8,3,11,9
20231114,600_3,4,14,11,0,2,28,16,3,36,28,30,17,25,2,3,5,8,8,3,14,7
20231114,600_4,4,14,9,0,1,29,17,2,37,29,31,20,25,1,3,7,9,7,4,12,8
20231114,600_5,4,14,10,0,2,31,14,1,35,27,28,17,21,1,2,4,10,8,3,14,8
20231114,1000_1,6,14,7,3,0,28,18,2,41,19,42,12,43,3,3,6,2,3,2,7,5
20231114,1000_2,2,20,11,4,1,21,24,2,35,21,35,13,32,3,2,5,5,3,3,11,5
20231114,1000_3,1,16,12,4,0,20,26,2,32,23,29,14,27,3,4,4,5,5,3,14,8
20231114,1000_4,3,12,10,4,0,30,16,2,31,27,25,17,21,1,3,7,6,8,4,13,10
20231114,1000_5,2,14,10,4,1,24,22,2,31,25,27,15,22,2,4,3,8,6,3,11,10
