key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,0,-1.0,0.8,2.9,1,1
2_6___1__,0,0.6,2.6,4.6,1,6
11_1___1__,0,-0.8,1.3,3.4,1,3
12_1___1__,0,-1.2,1.3,3.5,1,1
3_1___1__,0,-1.1,1.7,4.2,1,3
4_2___1__,2,-1.1,0.9,2.7,1,3
8_2___1__,2,-0.1,2.0,4.0,1,3
11_2___1__,0,-0.9,1.0,2.6,1,4
15_9___1__,1,-1.3,0.9,3.2,1,3
18_2___1__,0,-1.4,0.9,3.1,1,6
19_1___1__,0,-1.7,0.7,2.8,1,1
1_1___1__,0,-1.6,1.2,3.9,1,5
2_2___1__,2,-0.3,1.5,3.4,1,3
2_7___1__,2,-0.5,1.3,3.1,1,5
4_1___1__,2,-0.9,1.5,3.9,1,4
5_2___1__,0,-1.2,1.0,3.1,1,6
6_6___1__,0,-1.0,1.0,2.8,1,1
9_2___1__,2,-0.1,1.8,3.6,1,4
10_8___1__,2,-0.0,1.7,3.5,1,4
12_2___1__,2,-0.9,1.1,3.2,1,4
1_6___1__,6,-0.5,2.6,5.3,1,1
1_8___1__,6,-0.7,1.6,4.0,1,2
5_7___1__,6,-0.6,2.1,4.8,1,5
19_7___1__,5,-0.8,1.3,3.8,1,4
3_8___1__,6,-0.2,1.9,3.9,1,3
5_6___1__,6,-0.9,1.3,3.5,1,2
5_9___1__,6,-0.6,1.9,4.2,1,5
9_7___1__,6,-0.6,1.8,4.0,1,5
11_7___1__,6,-0.0,1.9,3.9,1,7
14_7___1__,5,-1.0,1.4,3.7,1,6
14_8___1__,5,0.3,2.4,4.6,1,5
14_9___1__,4,-0.3,2.2,4.9,1,5
15_8___1__,4,-0.6,1.9,4.4,1,4
18_7___1__,5,-0.4,1.5,3.4,1,5
19_8___1__,4,-1.1,1.4,3.9,1,5
3_3___1__,2,0.2,3.1,6.1,1,3
3_10___1__,6,-0.3,2.2,4.8,1,3
4_10___1__,2,0.5,2.9,5.1,1,5
7_3___1__,2,-0.5,3.0,6.1,1,4
9_6___1__,6,-0.2,1.8,3.8,1,3
4_1___2__,2,-1.7,0.9,3.6,3,14
2_8___2__,1,-1.5,0.3,2.2,3,10
3_2___2__,2,-2.3,-0.0,2.2,3,7
8_9___2__,4,-2.4,-0.2,1.9,3,9
9_8___2__,1,-2.0,0.9,3.2,3,4
11_1___2__,0,-1.5,1.5,4.3,3,14
12_1___2__,2,-3.8,-0.2,3.2,3,9
12_6___2__,2,-1.7,0.4,2.4,3,8
14_7___2__,2,-1.3,0.8,3.2,3,10
15_8___2__,5,-0.9,1.1,3.1,3,11
19_1___2__,2,-1.5,1.0,3.2,3,13
19_3___2__,2,-1.5,1.4,4.2,3,8
1_1___2__,2,-0.9,2.1,5.1,3,14
2_7___2__,1,0.2,2.1,3.9,3,10
5_1___2__,0,-0.7,2.3,5.6,3,12
8_1___2__,2,-0.6,2.0,4.6,3,11
8_7___2__,5,-0.4,1.3,3.0,3,9
13_1___2__,2,0.2,3.1,5.9,3,9
14_1___2__,2,-0.5,2.2,5.0,3,13
14_6___2__,2,-1.1,0.8,2.8,3,8
4_6___2__,2,-0.4,2.1,4.4,3,10
6_2___2__,2,-1.0,2.0,5.2,3,8
17_6___2__,5,-0.8,1.2,3.3,3,7
19_8___2__,8,-1.4,1.0,3.4,3,7
7_3___2__,2,-1.4,2.0,5.4,3,9
11_6___2__,5,-1.0,1.3,3.5,3,10
13_6___2__,7,-1.0,1.2,3.4,3,7
14_2___2__,2,-1.0,2.6,6.3,3,8
14_3___2__,2,-1.8,1.8,5.2,3,7
14_10___2__,5,-1.5,1.2,4.0,3,10
16_6___2__,5,-1.8,1.0,3.6,3,5
18_6___2__,2,-0.8,1.5,3.9,3,11
18_7___2__,5,-0.0,2.1,4.2,3,11
1_8___2__,5,-0.6,1.7,4.1,3,4
1_9___2__,5,0.8,3.0,5.2,3,5
2_10___2__,2,-1.4,1.0,3.2,3,9
3_9___2__,5,-0.9,1.1,3.1,3,7
3_10___2__,5,-1.1,1.2,3.6,3,6
4_2___2__,2,-2.0,0.7,3.2,3,9
4_3___2__,2,-1.6,1.6,5.0,3,8
5_10___3__,0,-1.2,0.9,3.0,14,14
9_10___3__,0,-0.8,1.1,2.8,14,14
19_2___3__,1,-0.7,1.2,3.3,10,14
1_10___3__,0,-0.8,0.9,2.5,14,15
2_8___3__,0,-0.9,0.9,2.8,14,15
2_10___3__,0,-1.0,0.6,2.4,14,16
8_8___3__,0,-0.6,1.1,3.1,14,15
14_10___3__,0,-0.5,1.3,3.3,14,16
16_2___3__,1,-1.4,1.2,3.7,13,14
3_10___3__,1,-0.6,1.1,2.9,14,15
5_2___3__,1,-0.1,1.9,4.1,14,16
7_8___3__,0,-0.6,1.0,2.7,14,14
7_10___3__,0,-0.5,1.3,3.1,14,15
11_8___3__,1,-1.0,1.3,3.6,14,15
15_2___3__,1,-2.0,0.5,2.9,14,15
17_1___3__,1,-0.4,1.7,4.1,14,21
17_8___3__,0,-1.1,0.9,2.9,14,16
17_10___3__,0,-1.2,0.7,2.5,14,16
18_9___3__,0,-0.8,1.1,2.9,14,18
1_2___3__,1,-0.6,1.5,3.8,13,14
19_7___3__,11,-0.5,1.5,3.3,13,14
1_6___3__,0,-1.6,1.3,4.0,13,14
5_7___3__,1,-1.3,1.1,3.4,11,14
5_8___3__,2,-0.8,1.6,4.0,13,14
10_6___3__,1,-0.6,1.5,3.5,12,14
17_3___3__,2,0.4,2.8,5.2,14,17
19_8___3__,2,-0.6,1.5,3.5,14,17
20_3___3__,2,-0.6,2.0,4.4,14,15
1_3___3__,2,-0.8,1.9,4.7,14,14
1_7___3__,0,-0.2,2.2,4.7,13,14
2_7___3__,1,-0.2,1.7,3.8,14,15
4_3___3__,2,0.1,2.4,4.7,14,14
4_7___3__,1,-1.3,0.8,2.8,14,16
5_3___3__,1,-1.1,1.2,3.7,14,15
6_3___3__,1,-0.7,1.6,3.6,14,15
8_6___3__,1,-0.7,1.4,3.4,13,14
8_7___3__,1,-0.9,1.4,3.4,14,14
10_7___3__,2,-0.6,1.5,3.6,14,16
2_3___3__,1,-0.9,1.2,3.4,14,14
3_1___3__,1,-0.5,1.7,3.9,14,14
7_8___4__,1,0.4,2.3,4.1,18,25
7_10___4__,1,0.1,2.1,3.7,19,25
8_8___4__,2,-0.5,1.3,3.4,18,25
16_8___4__,1,-0.6,1.7,3.9,15,25
1_8___4__,1,0.4,2.2,4.0,22,25
7_7___4__,5,-1.4,0.8,2.9,18,25
8_10___4__,2,0.4,2.2,3.9,18,25
15_9___4__,1,-0.3,1.7,3.7,18,25
20_10___4__,1,0.2,1.6,3.1,15,25
1_9___4__,6,0.1,1.9,3.7,20,25
2_7___4__,5,-1.1,1.1,3.2,17,25
3_8___4__,1,-0.3,1.3,3.1,20,25
3_9___4__,1,-0.6,1.3,2.9,17,25
4_7___4__,5,-0.8,1.1,3.1,21,25
5_10___4__,6,-0.6,1.4,3.3,18,25
8_9___4__,2,-0.6,1.5,3.7,17,25
10_8___4__,1,-0.3,1.8,3.8,20,25
11_8___4__,1,-1.6,0.6,2.8,18,25
11_10___4__,1,0.0,2.1,4.1,18,25
12_7___4__,3,-0.4,1.6,3.6,17,25
19_1___4__,1,-1.4,1.2,3.9,22,25
3_2___4__,1,-0.5,1.9,4.4,18,25
7_1___4__,1,0.3,2.7,5.2,21,25
9_2___4__,1,-0.0,2.2,4.4,18,25
9_6___4__,8,-0.1,2.2,4.6,14,25
9_9___4__,8,-0.3,1.8,3.8,19,25
13_3___4__,2,-0.4,1.9,4.3,19,25
16_3___4__,2,-0.0,2.7,5.2,20,25
