Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240526,24059,4,3,3,0,4,13,3,0,107,34,32,34,28,39,2,11,11,6,2,1,2,7,3
20240528,100_1,1,5,3,1,0,4,12,2,102,29,22,32,16,39,5,6,5,3,0,2,4,9,7
20240528,100_2,3,4,2,0,1,8,9,0,106,29,23,32,15,42,6,10,2,2,2,1,3,6,9
20240528,100_3,2,5,2,0,1,6,11,1,76,28,17,21,10,21,2,4,0,3,8,1,2,10,5
20240528,100_4,4,4,2,0,1,7,10,1,105,31,22,29,13,37,4,9,1,2,5,1,2,6,6
20240528,100_5,2,4,2,0,1,5,12,1,89,31,20,24,11,28,2,7,1,3,8,1,3,11,7
20240528,200_1,1,3,3,1,1,5,11,1,94,31,25,30,15,31,4,5,4,4,4,2,4,8,4
20240528,200_2,2,3,2,1,1,5,12,1,90,29,22,29,11,30,4,5,2,3,5,2,3,10,8
20240528,200_3,1,4,2,2,0,4,13,0,84,29,20,27,9,27,4,4,1,3,6,1,2,9,12
20240528,200_4,1,5,3,1,0,7,10,1,103,35,24,32,12,35,4,7,0,5,7,1,2,10,8
20240528,200_5,2,4,3,0,0,6,12,0,105,35,23,34,11,34,5,5,1,5,6,1,2,10,8
20240528,300_1,2,5,2,0,0,8,9,1,80,28,23,25,11,26,4,4,2,4,7,1,3,10,6
20240528,300_2,3,3,2,0,0,10,8,0,96,32,27,30,15,34,5,7,3,4,6,0,2,9,6
20240528,300_3,2,5,1,0,0,10,8,0,66,26,23,20,8,19,4,3,0,4,11,0,2,10,10
20240528,300_4,4,4,1,0,0,10,7,0,73,27,23,22,8,22,5,4,0,3,10,0,1,11,8
20240528,300_5,1,4,3,0,0,10,8,0,75,30,24,21,8,23,3,4,1,2,12,0,2,9,11
