row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,7,11,18,20,21,30,107,37,23,32,10,38,4,7,2,1,9,9
1_2,8,14,18,20,26,29,115,37,21,40,12,38,6,4,2,6,3,10
1_3,9,14,19,21,26,29,118,38,20,40,12,40,5,5,2,5,3,7
1_4,4,10,15,19,24,28,100,32,24,34,14,34,6,5,4,5,4,6
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,0,2,16,20,25,26,89,26,26,27,23,36,2,14,4,5,1,11
1_7,2,6,16,21,25,27,97,29,25,31,19,37,4,10,5,4,2,8
1_8,2,5,14,20,24,28,93,30,26,29,19,34,3,9,6,4,4,8
1_9,2,7,15,21,24,29,98,31,27,31,17,36,5,8,6,3,5,7
1_10,3,9,13,21,26,28,100,31,25,35,17,34,6,4,8,5,2,6
2_1,5,10,16,20,25,29,105,34,24,35,15,36,5,6,4,5,4,12
2_2,6,13,19,21,26,29,114,35,23,39,13,40,7,6,2,5,3,9
2_3,6,11,18,21,26,30,112,36,24,37,15,39,5,7,3,5,4,9
2_4,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
2_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
2_6,3,5,7,20,30,31,96,34,28,35,25,27,2,2,13,10,1,2
2_7,3,6,7,20,27,29,92,32,26,33,21,27,3,1,13,7,2,7
2_8,2,6,5,20,25,28,86,30,26,31,19,25,4,-1,15,5,3,6
2_9,1,6,6,19,26,29,87,30,28,32,20,25,5,0,13,7,3,7
2_10,3,9,9,20,27,29,97,32,26,36,18,29,6,0,11,7,2,6
3_1,6,11,17,18,27,31,110,37,25,38,16,35,5,6,1,9,4,12
3_2,7,10,17,19,24,29,106,36,22,34,14,36,3,7,2,5,5,11
3_3,6,10,17,20,25,29,107,35,23,35,15,37,4,7,3,5,4,11
3_4,5,10,14,20,24,28,101,33,23,34,14,34,5,4,6,4,4,8
3_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_6,3,6,12,19,23,26,89,29,23,29,17,31,3,6,7,4,3,3
3_7,2,3,11,21,25,28,90,30,26,28,22,32,1,8,10,4,3,2
3_8,2,5,10,21,24,28,90,30,26,29,19,31,3,5,11,3,4,3
3_9,3,6,11,21,24,29,94,32,26,30,18,32,3,5,10,3,5,3
3_10,3,6,10,19,25,27,90,30,24,31,19,29,3,4,9,6,2,4
4_1,10,15,20,22,25,28,120,38,18,40,10,42,5,5,2,3,3,12
4_2,11,13,17,22,27,31,121,42,20,40,14,39,2,4,5,5,4,13
4_3,9,13,18,22,27,30,119,39,21,40,14,40,4,5,4,5,3,10
4_4,4,9,14,20,25,29,101,33,25,34,16,34,5,5,6,5,4,7
4_5,3,8,13,18,23,28,93,31,25,31,15,31,5,5,5,5,5,8
4_6,1,6,9,24,28,28,96,29,27,34,22,33,5,3,15,4,0,3
4_7,4,8,11,22,26,29,100,33,25,34,18,33,4,3,11,4,3,6
4_8,4,9,10,24,26,28,101,32,24,35,17,34,5,1,14,2,2,5
4_9,5,10,12,24,26,28,105,33,23,36,16,36,5,2,12,2,2,6
4_10,4,9,12,24,26,27,102,31,23,35,17,36,5,3,12,2,1,5
5_1,12,17,17,19,26,30,121,42,18,43,9,36,5,0,2,7,4,9
5_2,5,9,14,19,26,30,103,35,25,35,17,33,4,5,5,7,4,11
5_3,6,10,15,21,26,30,108,36,24,36,16,36,4,5,6,5,4,8
5_4,4,8,13,19,24,29,97,33,25,32,16,32,4,5,6,5,5,8
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
