key,gap,pro1,pro2,pro3,range1,range2
16_1___1__,0,-1.8,0.8,3.4,3,5
1_7___1__,1,-1.3,1.1,3.4,2,5
2_1___1__,0,-0.6,1.3,3.4,4,5
15_1___1__,1,-1.8,1.0,4.0,5,5
1_1___1__,0,-1.1,1.3,3.7,1,5
2_2___1__,0,-1.2,0.6,2.5,5,5
3_2___1__,0,-0.6,1.4,3.6,5,6
6_1___1__,1,-0.3,2.2,4.7,4,5
9_7___1__,0,-1.2,1.0,3.4,5,5
10_1___1__,0,-1.5,1.0,3.7,4,5
10_7___1__,0,-0.6,1.3,3.2,4,5
12_1___1__,1,-1.0,1.4,3.8,2,5
12_2___1__,0,-1.7,0.5,2.6,1,5
14_2___1__,0,-1.4,0.9,3.1,4,5
15_2___1__,0,-1.5,0.7,2.7,5,5
20_7___1__,1,-0.8,1.1,3.1,2,5
3_1___1__,0,-0.6,1.8,4.1,3,5
4_8___1__,0,-2.3,-0.0,2.3,1,5
5_1___1__,1,-0.6,1.8,4.3,0,5
5_2___1__,0,-1.2,0.8,2.9,1,5
8_3___1__,0,-1.4,1.7,4.6,3,5
1_6___1__,2,-1.2,1.7,4.6,1,5
3_7___1__,1,-1.1,1.1,3.2,2,5
3_8___1__,2,-0.5,1.7,3.9,1,5
4_3___1__,1,-1.5,1.3,3.9,5,5
4_9___1__,1,-1.2,1.1,3.5,1,5
6_8___1__,1,-0.6,1.9,4.4,2,5
7_3___1__,1,-1.0,2.0,5.2,3,5
9_3___1__,1,-0.4,2.0,4.5,3,5
10_9___1__,1,-1.4,1.0,3.3,3,5
12_6___1__,1,-0.4,1.7,3.7,2,5
12_8___1__,0,-0.4,1.8,4.0,1,5
13_3___1__,1,-0.1,2.4,4.8,4,5
13_10___1__,1,-1.2,1.3,3.6,2,5
14_7___1__,1,-1.1,1.1,3.4,3,5
15_3___1__,1,-2.4,1.0,4.2,5,5
15_8___1__,1,-0.9,1.7,4.3,2,5
16_8___1__,0,-0.6,1.3,3.3,2,5
17_3___1__,1,-1.0,1.4,4.0,4,5
17_8___1__,1,-0.2,2.0,3.9,3,5
2_2___2__,0,-1.5,1.4,4.5,10,11
10_7___2__,0,-1.2,1.4,3.8,8,11
11_7___2__,0,-0.8,1.5,3.9,7,11
11_8___2__,0,-2.0,0.4,2.5,6,11
4_7___2__,0,-1.7,0.5,2.7,6,11
4_8___2__,0,-1.0,1.0,3.1,5,11
6_7___2__,1,0.5,2.4,4.5,7,11
8_8___2__,0,-0.8,1.1,2.7,7,11
12_7___2__,0,-1.0,1.0,2.8,7,11
20_9___2__,0,-1.1,1.2,3.8,9,11
2_7___2__,0,-0.2,1.5,3.1,7,11
3_2___2__,0,-1.3,0.9,3.1,11,15
3_7___2__,0,-0.7,1.9,4.6,8,11
3_8___2__,0,-1.2,1.0,3.2,7,11
4_9___2__,3,-1.4,0.9,3.1,5,11
5_2___2__,0,-2.1,0.7,3.3,4,11
5_7___2__,0,-0.1,2.1,4.2,9,11
5_10___2__,0,-1.5,1.1,3.8,6,11
6_8___2__,0,-1.5,1.1,3.8,7,11
6_9___2__,0,-0.0,2.4,4.7,6,11
9_3___2__,11,0.0,2.5,5.0,10,11
9_6___2__,5,-0.1,2.2,4.4,6,11
13_1___2__,13,1.0,3.7,6.5,8,11
13_3___2__,11,-0.4,2.8,6.1,11,11
14_3___2__,7,0.0,3.5,6.9,11,11
1_3___2__,2,-1.9,1.8,5.8,11,12
1_6___2__,3,-1.3,2.1,5.5,9,11
12_3___2__,6,-1.7,1.2,4.6,9,11
18_1___2__,0,-0.6,2.3,5.2,9,11
18_6___2__,5,-0.3,2.5,5.3,6,11
4_3___2__,2,-2.2,1.2,4.3,11,12
6_3___2__,2,-0.8,2.6,5.9,11,12
7_1___2__,2,-0.3,2.2,4.8,11,12
7_3___2__,2,-1.5,1.5,4.5,11,11
7_6___2__,5,-1.9,1.0,3.7,9,11
