17: [4.0|5.9|7.8] [7, 9, 5, 7, 5, 7, 7, 4, 4, 7, 5, 7, 5, 7, 4, 8, 4, 7, 7, 4]
2: [4.1|6.1|8.4] [5, 8, 6, 8, 7, 9, 9, 6, 8, 5, 7, 5, 5, 6, 6, 9, 3, 6, 8, 4]
6: [4.9|6.8|8.8] [7, 8, 5, 9, 6, 6, 9, 6, 5, 7, 7, 5, 3, 4, 4, 6, 8, 6, 8, 4]
7: [5.1|6.9|9.0] [7, 6, 6, 9, 7, 7, 8, 5, 7, 8, 5, 8, 5, 7, 5, 7, 7, 8, 8, 5]
19: [5.2|7.0|8.8] [4, 9, 7, 7, 9, 7, 6, 6, 9, 6, 8, 6, 7, 9, 6, 8, 8, 10, 10, 6]
20: [5.3|7.1|8.9] [7, 9, 6, 6, 8, 7, 9, 7, 6, 8, 5, 5, 8, 7, 6, 8, 6, 10, 8, 6]
4: [5.3|7.2|8.9] [8, 8, 6, 9, 7, 5, 6, 6, 8, 6, 10, 8, 5, 7, 3, 9, 5, 10, 8, 7]
5: [5.3|7.2|9.3] [8, 10, 4, 10, 9, 7, 8, 5, 7, 9, 10, 9, 7, 7, 6, 8, 9, 6, 8, 6]
3: [5.3|7.3|9.3] [5, 7, 5, 7, 7, 8, 7, 7, 6, 7, 8, 10, 4, 8, 8, 9, 9, 10, 8, 9]
13: [5.5|7.5|9.5] [5, 9, 5, 10, 4, 7, 9, 6, 7, 10, 9, 8, 4, 8, 5, 7, 7, 10, 7, 4]
16: [5.5|7.5|9.5] [6, 7, 8, 8, 5, 8, 10, 8, 8, 6, 5, 7, 6, 9, 4, 9, 8, 7, 6, 5]
9: [5.6|7.5|9.2] [9, 8, 3, 7, 6, 6, 8, 10, 6, 5, 9, 10, 7, 9, 4, 7, 7, 8, 5, 8]
15: [5.7|7.5|9.1] [8, 8, 5, 8, 6, 7, 9, 4, 7, 8, 7, 7, 6, 7, 4, 7, 4, 7, 9, 5]
10: [5.3|7.6|9.6] [6, 7, 2, 9, 7, 5, 7, 9, 5, 10, 8, 8, 8, 8, 5, 8, 6, 8, 6, 1]
8: [5.8|7.6|9.7] [6, 8, 4, 6, 8, 7, 8, 6, 8, 10, 6, 6, 6, 6, 7, 8, 4, 6, 9, 3]
1: [5.7|7.8|10.0] [7, 6, 5, 10, 8, 6, 9, 7, 6, 7, 8, 8, 9, 10, 5, 9, 6, 9, 9, 6]
18: [5.9|7.8|10.0] [7, 4, 5, 9, 5, 9, 8, 10, 5, 9, 6, 8, 7, 9, 7, 8, 6, 10, 8, 4]
14: [6.0|8.1|10.4] [8, 4, 5, 10, 7, 8, 8, 7, 6, 8, 8, 7, 6, 9, 9, 9, 8, 8, 8, 5]
12: [6.1|8.2|10.3] [9, 4, 3, 8, 8, 7, 10, 7, 7, 6, 4, 8, 6, 9, 5, 8, 7, 8, 6, 5]
11: [6.2|8.2|10.0] [6, 10, 3, 7, 10, 6, 7, 8, 8, 10, 4, 10, 3, 8, 6, 7, 8, 8, 8, 6]
