Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231210,23142,9,11,4,1,11,34,5,0,35,31,35,19,41,6,12,1,6,6,2,4,8
20231212,400_1,9,12,3,1,5,26,17,1,28,22,32,12,31,6,3,5,4,2,2,4,11
20231212,400_2,10,12,2,1,7,27,13,1,31,24,34,14,35,6,4,5,3,3,1,3,8
20231212,400_3,8,12,2,2,7,23,17,1,32,25,33,13,33,6,3,8,2,5,1,5,12
20231212,400_4,7,13,3,1,6,25,16,1,31,24,34,11,36,7,3,7,1,4,2,3,11
20231212,400_5,6,13,5,2,3,23,21,1,32,21,33,9,33,5,1,6,1,5,2,3,6
20231212,600_1,6,13,4,2,5,31,12,1,33,28,31,12,33,7,5,4,3,8,2,6,5
20231212,600_2,6,13,3,2,4,29,15,1,34,27,30,15,32,3,5,6,3,8,1,5,3
20231212,600_3,6,14,3,3,1,25,21,2,33,25,33,16,36,4,5,9,1,4,2,8,1
20231212,600_4,6,14,4,3,2,28,18,1,34,26,34,16,34,5,3,8,3,4,1,4,1
20231212,600_5,3,13,8,4,3,28,17,0,37,23,40,11,41,7,3,6,2,4,3,4,1
20231212,1000_1,9,12,3,0,5,24,19,0,27,25,27,12,27,6,4,3,4,6,1,4,6
20231212,1000_2,12,11,4,1,6,28,14,0,33,29,28,17,33,2,6,9,1,8,2,4,3
20231212,1000_3,6,12,7,2,4,21,21,2,31,26,29,15,31,4,4,9,1,6,2,6,4
20231212,1000_4,6,11,9,3,4,20,22,2,30,26,28,14,30,4,3,9,1,6,2,7,4
20231212,1000_5,4,10,11,4,2,20,24,2,30,25,29,14,31,4,4,8,2,6,2,11,2
