row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,9,13,19,23,25,29,118,38,20,38,12,42,4,6,4,2,4,5
1_2,6,12,20,23,27,31,119,37,25,39,15,43,6,8,3,4,4,6
1_3,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,7
1_4,5,10,15,19,23,29,101,34,24,33,13,34,5,5,4,4,6,7
1_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
1_6,3,9,12,16,25,28,93,31,25,34,16,28,6,3,4,9,3,11
1_7,4,8,11,17,23,29,92,33,25,31,15,28,4,3,6,6,6,11
1_8,4,10,10,15,20,27,86,31,23,30,10,25,6,0,5,5,7,8
1_9,3,9,14,17,23,29,95,32,26,32,14,31,6,5,3,6,6,5
1_10,4,8,12,13,21,27,85,31,23,29,13,25,4,4,1,8,6,7
2_1,9,13,19,23,25,29,118,38,20,38,12,42,4,6,4,2,4,8
2_2,5,10,17,19,25,28,104,33,23,35,15,36,5,7,2,6,3,8
2_3,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,8
2_4,6,10,15,19,24,28,102,34,22,34,14,34,4,5,4,5,4,7
2_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
2_6,3,13,13,17,19,23,88,26,20,32,6,30,10,0,4,2,4,4
2_7,4,13,15,18,21,25,96,29,21,34,8,33,9,2,3,3,4,6
2_8,2,11,14,18,22,25,92,27,23,33,11,32,9,3,4,4,3,6
2_9,2,7,10,16,21,24,80,26,22,28,14,26,5,3,6,5,3,3
2_10,2,6,11,15,20,24,78,26,22,26,14,26,4,5,4,5,4,7
3_1,6,12,17,22,23,27,107,33,21,35,11,39,6,5,5,1,4,1
3_2,6,15,23,24,26,28,122,34,22,41,11,47,9,8,1,2,2,5
3_3,6,11,15,20,25,29,106,35,23,36,14,35,5,4,5,5,4,6
3_4,5,10,15,19,24,28,101,33,23,34,14,34,5,5,4,5,4,7
