7_8: 0, [2, 7, 10, 19, 23, 27] [4, 1, 0, 2, 3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]
8_6: 0, [6, 8, 16, 21, 24, 26] [3, 1, 1, 1, 1, 0, 1, 1, 0, 3, 0, 2, 0, 1, 1, 2, 3, 0, 0, 1]
12_2: 1, [7, 14, 21, 24, 29, 30] [3, 2, 0, 3, 0, 1, 0, 0, 2, 0, 1, 4, 2, 0, 2, 2, 2, 0, 1, 0]
17_8: 1, [2, 9, 13, 23, 24, 30] [3, 2, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0]
20_7: 0, [8, 9, 15, 21, 24, 26] [3, 1, 2, 1, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 2, 0, 1, 4, 1, 3]
8_3: 1, [5, 10, 16, 20, 25, 29] [3, 1, 0, 2, 3, 1, 2, 0, 2, 2, 2, 3, 1, 0, 0, 0, 2, 1, 3, 2]
16_1: 1, [10, 15, 21, 24, 25, 30] [3, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 3, 1, 2, 1, 0, 2]
7_3: 2, [8, 10, 16, 20, 25, 30] [3, 3, 0, 1, 1, 3, 0, 1, 2, 1, 0, 1, 2, 1, 0, 2, 1, 3, 2, 2]
8_1: 3, [8, 11, 17, 19, 23, 28] [3, 2, 3, 0, 2, 1, 2, 0, 2, 2, 0, 2, 1, 0, 1, 2, 1, 1, 2, 2]
8_8: 1, [4, 6, 9, 15, 20, 25] [3, 1, 2, 0, 1, 0, 2, 2, 2, 2, 3, 1, 0, 2, 2, 1, 1, 1, 1, 0]
11_3: 1, [6, 10, 16, 21, 27, 30] [3, 1, 2, 2, 2, 1, 1, 1, 3, 0, 1, 1, 1, 2, 1, 2, 0, 1, 2, 2]
