key,gap,pro1,pro2,pro3,range1,range2
1_1___1__,0,-1.8,0.8,3.3,2,6
16_1___1__,0,-0.9,1.4,3.9,2,5
19_9___1__,0,-1.8,0.3,2.5,2,2
8_8___1__,0,-0.5,1.3,3.2,2,2
13_1___1__,0,-1.9,0.6,2.8,2,5
1_7___1__,0,-1.3,0.8,2.8,2,2
2_1___1__,0,-1.4,0.5,2.3,2,6
3_6___1__,0,-1.6,0.2,1.9,2,3
3_9___1__,0,-0.8,1.4,3.6,2,4
7_1___1__,2,-1.7,1.0,3.7,2,3
8_1___1__,2,-1.2,1.2,3.5,2,3
8_6___1__,0,-0.6,1.6,3.7,2,5
9_9___1__,0,-1.5,0.7,3.0,2,2
10_6___1__,0,-1.1,0.9,2.8,2,6
13_7___1__,0,-1.1,0.9,2.9,2,6
19_7___1__,0,-1.4,0.9,3.3,2,2
20_1___1__,0,0.1,2.4,4.9,2,3
2_2___1__,0,-1.6,0.4,2.3,2,6
3_1___1__,0,-1.7,0.5,2.7,2,5
4_8___1__,0,-2.4,0.1,2.3,2,4
14_7___1__,0,-0.9,1.7,4.2,2,3
1_6___1__,1,-2.1,1.2,4.1,2,2
2_3___1__,0,-2.1,0.5,3.2,2,5
6_8___1__,0,-0.9,1.7,4.1,2,2
7_2___1__,0,0.5,2.7,5.0,2,4
14_8___1__,0,-1.0,1.5,4.0,2,3
16_8___1__,0,-0.7,1.4,3.7,2,3
17_2___1__,0,0.1,2.4,4.6,2,4
17_8___1__,0,-0.1,1.7,3.6,2,2
19_2___1__,0,-0.3,1.4,3.4,2,5
19_8___1__,0,-1.7,0.9,3.6,1,2
3_8___1__,0,-0.0,2.2,4.4,2,2
4_1___1__,0,-1.3,0.9,3.4,2,5
4_3___1__,0,-0.7,2.0,4.5,2,4
4_6___1__,0,-0.4,1.8,3.9,2,6
4_7___1__,0,-1.0,0.9,2.9,2,6
4_10___1__,0,-0.3,2.1,4.5,2,5
6_2___1__,0,-0.1,2.1,4.2,2,10
6_7___1__,0,-0.8,1.4,3.4,2,5
7_3___1__,0,-0.7,2.4,5.5,2,4
10_6___2__,0,-0.7,1.6,4.0,4,12
2_7___2__,0,-0.7,1.0,2.8,4,10
4_8___2__,0,-1.2,0.9,3.0,4,7
5_7___2__,0,-0.2,1.9,4.1,4,9
10_7___2__,0,-0.6,1.8,4.3,4,9
11_7___2__,0,-1.0,1.5,3.8,4,11
12_6___2__,0,-0.7,1.4,3.7,4,9
12_7___2__,0,-1.5,0.4,2.3,4,10
12_8___2__,0,-1.8,0.5,2.8,4,8
12_9___2__,0,-2.4,-0.0,2.3,4,9
12_10___2__,0,-0.7,1.3,3.6,4,7
13_6___2__,0,-0.3,1.7,3.9,4,8
17_7___2__,0,-0.2,1.7,3.6,4,8
20_9___2__,0,0.2,2.6,4.8,4,10
2_6___2__,0,-0.6,1.7,3.8,4,11
2_9___2__,0,-0.2,1.7,3.5,4,11
3_10___2__,0,-1.7,0.7,3.3,4,8
4_7___2__,0,-2.0,0.4,2.6,4,11
5_6___2__,0,-0.7,1.6,3.7,4,8
