11_1: xx, [4, 11, 14, 18, 27, 31] [3, 1, 1, 0, 1, 2, 0, 1, 2, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 2]
1_3: xx, [5, 11, 15, 19, 25, 29] [3, 3, 0, 1, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 3, 1, 0, 1, 1, 1]
2_9: xx, [3, 8, 21, 22, 24, 28] [3, 1, 0, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0]
4_3: xx, [5, 10, 15, 19, 24, 29] [3, 2, 1, 3, 0, 4, 3, 2, 1, 0, 0, 1, 0, 0, 4, 0, 3, 1, 0, 1]
10_3: xx, [5, 10, 15, 18, 23, 28] [3, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 4, 1, 1, 0, 1, 0]
5_7: xx, [5, 13, 18, 21, 23, 27] [3, 1, 0, 2, 1, 1, 3, 1, 0, 0, 1, 2, 2, 1, 0, 2, 0, 2, 1, 0]
19_1: xx, [4, 7, 12, 13, 22, 32] [3, 1, 0, 2, 0, 0, 1, 2, 1, 0, 0, 4, 2, 4, 2, 1, 1, 1, 0, 1]
12_8: xx, [8, 14, 25, 27, 28, 28] [3, 1, 0, 2, 2, 3, 0, 1, 0, 1, 2, 2, 1, 4, 3, 1, 1, 3, 0, 2]
13_3: xx, [5, 10, 15, 19, 24, 29] [3, 1, 1, 2, 0, 2, 1, 1, 0, 2, 2, 0, 2, 1, 0, 1, 1, 3, 2, 1]
19_9: xx, [2, 7, 17, 19, 24, 23] [3, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 0]
2_7: xx, [5, 11, 21, 24, 27, 30] [3, 2, 1, 2, 0, 0, 3, 1, 1, 1, 1, 2, 1, 4, 1, 1, 2, 0, 2, 1]
20_1: xx, [2, 3, 12, 21, 27, 31] [4, 0, 0, 1, 1, 1, 2, 1, 0, 2, 2, 0, 2, 1, 2, 1, 2, 2, 1, 2]
9_2: xx, [5, 8, 16, 20, 25, 29] [3, 0, 1, 3, 1, 1, 1, 2, 1, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1]
15_9: xx, [3, 8, 18, 24, 23, 27] [3, 2, 1, 1, 1, 2, 3, 4, 0, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2]
