Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240811,24092,1,6,5,1,0,8,11,1,81,32,26,26,10,23,5,3,1,6,11,3,6,5,4
20240813,24093,7,3,1,1,1,16,2,1,51,16,14,17,7,18,4,2,4,1,3,1,2,12,12
20240813,100_1,6,2,1,0,1,10,6,0,100,36,29,32,23,33,1,8,4,8,5,1,2,12,4
20240813,100_2,8,1,0,0,2,11,5,0,102,35,30,32,23,33,1,9,5,7,5,1,1,12,3
20240813,100_3,7,2,0,0,1,11,6,0,101,36,31,33,22,31,2,8,4,8,5,1,1,12,3
20240813,100_4,7,2,0,0,1,12,6,0,95,36,30,31,21,29,1,7,3,9,6,1,1,12,4
20240813,100_5,5,3,0,0,0,12,5,0,95,36,29,32,20,28,2,6,3,9,6,1,2,11,4
20240813,200_1,6,2,1,0,2,9,6,1,116,37,27,38,17,40,5,7,4,6,4,1,2,12,5
20240813,200_2,7,2,1,0,1,11,6,1,114,37,29,38,20,36,4,7,4,9,4,1,2,15,8
20240813,200_3,7,2,0,0,1,11,6,0,109,37,30,37,20,34,4,7,3,9,4,1,1,13,7
20240813,200_4,7,2,0,0,1,11,5,0,111,37,30,38,19,35,5,6,3,9,5,1,1,11,5
20240813,200_5,6,3,0,0,1,13,5,0,108,37,31,36,20,33,4,6,3,10,5,1,1,11,6
20240813,300_1,4,3,2,0,1,11,5,0,106,37,27,36,17,33,4,5,3,8,5,1,2,11,3
20240813,300_2,5,2,1,0,1,11,6,0,106,36,27,35,18,33,4,6,2,8,5,1,2,10,2
20240813,300_3,5,2,0,0,1,11,6,0,105,35,28,35,19,34,4,8,2,8,5,2,3,9,2
20240813,300_4,5,2,1,0,1,11,5,0,104,35,29,35,19,34,4,8,1,8,5,2,2,9,3
20240813,300_5,5,3,1,0,1,12,4,0,104,37,29,35,19,32,4,7,2,9,5,1,3,9,2
