Date,5_6,10_7,12_10,3_6,11_6,11_8,1_2,3_10,7_7,9_6,10_2,15_7,18_8,2_6,6_7,9_1,11_10,15_10,16_8,17_1
20240702,1,0,0,1,0,1,0,1,0,0,0,1,1,0,2,1,0,0,1,0
20240704,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
20240707,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,2,0,0
20240709,0,0,1,2,2,0,2,1,0,1,0,0,3,1,2,1,0,1,1,2
20240711,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,2
20240714,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0
20240716,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
20240718,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1
20240721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240723,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,2,2,1,0
20240725,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,2,0,1
20240728,1,1,1,1,0,2,1,1,1,0,1,0,0,1,3,0,0,1,0,0
20240730,1,0,2,0,2,0,0,1,1,0,1,0,1,1,0,1,0,0,2,0
20240801,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,1
20240804,1,1,0,1,0,0,3,0,0,0,2,0,0,2,1,0,0,0,0,1
20240806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240808,1,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,1,2,2,1
20240811,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
20240813,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0
20240815,1,0,0,0,3,1,0,1,1,0,0,1,3,2,0,1,2,1,0,0
20240818,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,0,1,2
20240820,0,0,1,0,0,0,3,0,2,0,1,1,1,2,0,1,0,0,1,0
20240822,0,0,0,0,3,1,1,1,2,1,0,0,1,1,2,1,1,0,1,1
20240825,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
20240827,0,2,1,2,0,1,1,0,0,1,0,1,0,0,1,0,2,2,1,1
20240829,0,2,1,0,1,1,0,2,1,0,2,1,0,1,0,0,2,0,0,1
20240901,0,0,1,1,0,3,1,2,0,0,3,1,0,0,2,1,0,2,0,0
20240903,1,0,3,1,1,0,1,2,1,2,1,1,0,1,3,3,2,1,1,1
20240905,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
20240908,0,1,0,3,0,1,1,0,0,0,0,2,1,2,0,0,0,1,1,1
20240910,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
20240912,0,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240915,1,3,0,1,0,1,2,0,1,0,1,2,0,1,0,2,0,0,2,1
