Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230618,23069,3,16,9,5,3,23,18,6,38,14,35,7,37,2,3,3,1,5,3,8,10
20230620,23070,10,15,5,4,14,23,13,0,36,30,37,27,56,2,20,6,1,1,3,11,10
20230620,400_1,1,14,11,4,2,23,17,6,34,15,34,6,37,4,3,3,0,4,3,8,12
20230620,400_2,0,16,11,4,2,22,18,6,34,16,35,7,38,4,3,3,0,4,3,9,12
20230620,400_3,0,17,11,4,2,21,18,6,33,16,33,6,36,5,3,3,0,5,2,7,12
20230620,400_4,1,17,11,4,2,22,18,6,35,16,35,7,36,4,2,3,1,4,2,8,11
20230620,400_5,1,17,11,4,2,22,18,6,35,15,36,6,37,5,2,3,1,4,2,7,12
20230620,600_1,4,15,8,2,1,28,15,3,33,18,33,9,35,4,3,5,1,4,2,7,9
20230620,600_2,3,16,9,1,3,27,15,3,32,20,34,11,37,5,4,5,1,3,2,7,9
20230620,600_3,2,16,9,1,3,29,13,3,31,20,31,10,36,4,4,6,0,4,2,9,11
20230620,600_4,2,15,9,2,2,26,16,4,33,20,33,10,35,4,3,6,1,4,3,6,10
20230620,600_5,2,15,8,2,1,26,17,4,33,20,33,10,35,4,3,6,1,4,2,6,10
20230620,1000_1,4,16,8,4,2,21,19,5,35,14,35,8,38,3,4,2,0,3,2,7,9
20230620,1000_2,3,17,8,4,2,21,19,5,34,14,35,8,39,3,4,3,0,2,2,7,9
20230620,1000_3,4,15,8,4,1,22,20,4,33,15,35,8,40,4,4,3,0,2,3,7,12
20230620,1000_4,2,17,8,4,2,23,18,5,33,16,34,9,37,3,4,3,1,3,3,8,10
20230620,1000_5,1,17,9,4,1,21,20,6,34,15,35,8,38,3,4,2,1,2,2,7,11
