Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240827,24099,0,7,7,2,0,12,6,2,110,31,23,38,14,41,8,5,7,2,1,3,6,16,12
20240829,24100,0,10,4,0,0,11,9,0,123,43,17,41,13,39,1,5,1,7,3,2,4,5,8
20240829,100_1,0,4,6,2,0,10,8,0,113,33,21,39,15,39,5,7,1,7,0,1,3,7,4
20240829,100_2,0,4,5,2,0,10,7,1,118,38,21,38,12,38,4,5,2,4,5,1,3,11,4
20240829,100_3,0,4,6,2,0,9,8,1,118,36,20,39,13,40,4,6,1,5,2,1,3,8,4
20240829,100_4,0,3,6,2,0,10,8,1,111,35,22,35,12,37,4,7,0,5,3,1,3,11,3
20240829,100_5,2,1,4,2,0,12,6,0,129,42,25,40,14,42,4,7,1,5,5,0,1,13,5
20240829,200_1,0,3,6,2,0,10,6,1,113,38,19,38,11,38,4,3,5,3,3,2,4,9,11
20240829,200_2,0,1,6,2,0,11,6,1,126,43,16,40,10,42,2,2,6,1,3,2,4,10,9
20240829,200_3,1,3,6,2,0,10,7,1,120,41,16,39,9,40,2,3,4,2,4,2,5,9,10
20240829,200_4,1,3,7,2,1,10,6,1,117,40,17,37,9,40,3,3,6,0,5,2,5,12,8
20240829,200_5,2,2,5,2,1,9,7,0,118,40,22,35,13,41,2,5,8,0,6,1,3,16,8
20240829,300_1,0,4,5,3,0,10,8,0,118,36,20,41,10,41,7,2,5,3,1,1,2,5,10
20240829,300_2,0,4,4,2,0,11,7,0,116,37,21,40,10,39,6,2,5,3,3,1,1,6,11
20240829,300_3,0,5,6,3,0,11,7,0,120,37,20,41,10,41,6,2,5,2,2,1,2,7,10
20240829,300_4,0,4,5,2,0,11,7,0,114,36,20,39,10,39,5,2,5,3,3,1,1,7,8
20240829,300_5,2,2,3,3,0,12,6,0,121,39,20,41,11,41,4,3,5,3,3,0,0,8,7
