Date,10_9,7_8,10_10,15_8,6_6,10_6,13_2,15_2,17_3,1_7,1_9,2_3,3_2,6_1,6_8,10_7,13_9,14_9,15_9,16_1
20240229,3,1,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,1,0
20240303,0,1,0,0,0,0,1,0,0,1,1,1,0,2,2,0,0,0,0,2
20240305,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
20240307,0,0,1,0,2,3,0,1,0,3,1,2,1,1,0,0,1,0,0,1
20240310,1,0,1,1,1,0,0,1,2,0,1,0,0,3,1,1,1,0,0,1
20240312,0,0,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
20240314,0,0,1,1,2,2,1,0,2,0,1,1,1,1,1,1,0,0,1,0
20240317,2,0,0,2,0,2,1,1,1,2,1,1,2,0,2,1,0,1,0,0
20240319,0,1,0,2,0,0,0,0,1,0,1,0,0,1,1,1,2,1,1,0
20240321,1,1,0,1,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0
20240324,0,0,0,2,1,0,0,1,1,1,0,0,0,1,1,0,1,1,2,1
20240326,2,1,1,0,0,1,0,0,0,0,3,1,0,0,1,2,1,1,2,2
20240328,2,0,0,2,0,1,0,0,0,2,2,2,1,0,1,0,2,0,1,0
20240331,0,0,1,0,0,2,0,0,3,2,2,2,0,1,0,0,1,0,0,1
20240402,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,1,1,0
20240404,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,2
20240407,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,2,2,1
20240409,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,1
20240411,1,1,0,2,0,0,1,2,1,0,0,0,2,0,0,2,2,1,0,0
20240414,0,1,0,0,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0
20240416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240418,0,2,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1
20240421,0,0,0,0,2,0,0,0,0,3,0,1,1,0,1,0,2,0,1,1
20240423,1,2,0,0,0,0,2,2,0,0,1,0,2,1,0,2,1,1,0,0
20240425,0,0,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,2,2,0
20240428,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,1,0,0,0,0
20240430,0,3,1,0,1,1,2,0,0,1,1,0,0,1,0,0,1,0,1,1
20240502,0,1,2,0,0,2,0,0,0,1,0,2,0,1,1,1,1,2,0,4
20240505,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
20240507,2,0,1,1,1,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0
20240509,0,0,0,0,2,0,1,1,0,0,0,3,1,0,2,2,0,1,1,1
20240512,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1
20240514,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
