row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,4,6,15,21,29,76,30,28,25,17,21,3,2,9,6,8,7
1_2,1,3,7,17,25,30,83,31,29,28,22,24,2,4,10,8,5,2
1_3,2,7,11,16,21,28,85,30,26,28,14,27,5,4,5,5,7,7
1_4,4,9,12,17,23,27,92,31,23,32,14,29,5,3,5,6,4,9
1_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
1_6,4,6,14,22,30,28,104,32,24,36,24,36,2,8,8,8,-2,3
1_7,5,8,15,21,27,26,102,31,21,35,19,36,3,7,6,6,-1,7
1_8,4,9,14,19,24,25,95,29,21,33,15,33,5,5,5,5,1,8
1_9,1,5,8,15,21,24,74,25,23,26,16,23,4,3,7,6,3,10
1_10,2,7,10,16,21,25,81,27,23,28,14,26,5,3,6,5,4,8
2_1,1,4,7,13,21,26,72,27,25,25,17,20,3,3,6,8,5,14
2_2,1,4,9,17,22,27,80,28,26,26,18,26,3,5,8,5,5,11
2_3,2,7,13,17,24,29,92,31,27,31,17,30,5,6,4,7,5,10
2_4,4,8,13,19,23,29,96,33,25,31,15,32,4,5,6,4,6,9
2_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
2_6,4,7,14,20,23,28,96,32,24,30,16,34,3,7,6,3,5,6
2_7,2,7,12,18,22,28,89,30,26,29,15,30,5,5,6,4,6,10
2_8,2,7,10,17,22,28,86,30,26,29,15,27,5,3,7,5,6,12
2_9,1,5,8,16,22,25,77,26,24,27,17,24,4,3,8,6,3,11
2_10,1,5,9,15,20,24,74,25,23,25,15,24,4,4,6,5,4,9
3_1,1,5,6,13,19,26,70,27,25,24,14,19,4,1,7,6,7,15
3_2,2,4,7,16,22,28,79,30,26,26,18,23,2,3,9,6,6,13
3_3,3,9,13,18,21,28,92,31,25,30,12,31,6,4,5,3,7,10
3_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,9
3_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_6,5,9,13,20,22,24,93,29,19,31,13,33,4,4,7,2,2,7
3_7,4,8,13,20,23,25,93,29,21,31,15,33,4,5,7,3,2,9
3_8,4,11,16,20,22,26,99,30,22,33,11,36,7,5,4,2,4,9
3_9,4,5,13,17,21,23,83,27,19,26,16,30,1,8,4,4,2,14
3_10,4,7,12,18,22,25,88,29,21,29,15,30,3,5,6,4,3,11
4_1,3,5,9,14,23,27,81,30,24,28,18,23,2,4,5,9,4,5
4_2,1,3,11,17,25,30,87,31,29,28,22,28,2,8,6,8,5,8
4_3,4,8,13,17,23,28,93,32,24,31,15,30,4,5,4,6,5,8
4_4,4,10,15,19,24,29,101,33,25,34,14,34,6,5,4,5,5,8
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
4_6,4,7,17,22,26,29,105,33,25,33,19,39,3,10,5,4,3,9
4_7,4,8,16,21,26,28,103,32,24,34,18,37,4,8,5,5,2,9
4_8,3,6,12,18,23,25,87,28,22,29,17,30,3,6,6,5,2,11
4_9,2,4,9,14,22,23,74,25,21,26,18,23,2,5,5,8,1,13
4_10,3,6,10,14,22,25,80,28,22,28,16,24,3,4,4,8,3,10
5_1,3,6,11,18,26,32,96,35,29,32,20,29,3,5,7,8,6,6
5_2,2,3,9,19,26,30,89,32,28,29,23,28,1,6,10,7,4,4
5_3,3,8,12,16,24,28,91,31,25,32,16,28,5,4,4,8,4,8
5_4,6,10,14,19,24,29,102,35,23,34,14,33,4,4,5,5,5,9
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
5_6,3,11,11,21,26,26,98,29,23,37,15,32,8,0,10,5,0,7
5_7,6,12,12,19,26,28,103,34,22,38,14,31,6,0,7,7,2,12
5_8,4,10,11,19,25,27,96,31,23,35,15,30,6,1,8,6,2,13
5_9,3,8,12,18,25,28,94,31,25,33,17,30,5,4,6,7,3,11
5_10,4,9,11,17,24,27,92,31,23,33,15,28,5,2,6,7,3,11
6_1,3,6,8,13,19,24,73,27,21,25,13,21,3,2,5,6,5,9
6_2,3,4,8,18,22,27,82,30,24,26,18,26,1,4,10,4,5,10
6_3,4,8,12,16,21,26,87,30,22,29,13,28,4,4,4,5,5,9
6_4,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
6_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
6_6,4,9,11,20,26,28,98,32,24,35,17,31,5,2,9,6,2,11
6_7,4,9,9,17,24,27,90,31,23,33,15,26,5,0,8,7,3,9
6_8,3,10,11,17,24,26,91,29,23,34,14,28,7,1,6,7,2,12
6_9,1,2,9,15,20,24,71,25,23,22,18,24,1,7,6,5,4,9
6_10,3,6,10,16,22,27,84,30,24,28,16,26,3,4,6,6,5,9
7_1,3,8,8,18,24,27,88,30,24,32,16,26,5,0,10,6,3,2
7_2,3,6,10,19,26,29,93,32,26,32,20,29,3,4,9,7,3,4
7_3,5,10,14,20,24,28,101,33,23,34,14,34,5,4,6,4,4,8
7_4,5,10,14,19,25,28,101,33,23,35,15,33,5,4,5,6,3,8
7_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
7_6,3,11,16,25,30,31,116,34,28,41,19,41,8,5,9,5,1,8
7_7,5,9,13,23,28,32,110,37,27,37,19,36,4,4,10,5,4,10
7_8,4,8,12,20,25,30,99,34,26,33,17,32,4,4,8,5,5,9
7_9,3,7,12,17,23,29,91,32,26,30,16,29,4,5,5,6,6,13
7_10,4,8,12,16,23,27,90,31,23,31,15,28,4,4,4,7,4,12
8_1,0,6,9,16,23,30,84,30,30,29,17,25,6,3,7,7,7,9
8_2,1,5,11,20,27,31,95,32,30,32,22,31,4,6,9,7,4,9
8_3,2,8,11,17,24,29,91,31,27,32,16,28,6,3,6,7,5,8
8_4,6,11,14,19,24,29,103,35,23,35,13,33,5,3,5,5,5,9
8_5,5,10,14,19,24,29,101,34,24,34,14,33,5,4,5,5,5,8
8_6,1,6,13,20,22,25,87,26,24,28,16,33,5,7,7,2,3,3
8_7,1,5,11,17,22,25,81,26,24,27,17,28,4,6,6,5,3,2
8_8,1,5,12,18,24,27,87,28,26,29,19,30,4,7,6,6,3,5
8_9,0,4,7,11,17,24,63,24,24,21,13,18,4,3,4,6,7,11
8_10,1,5,8,13,20,24,71,25,23,25,15,21,4,3,5,7,4,9
9_1,2,5,7,15,21,30,80,32,28,26,16,22,3,2,8,6,9,11
9_2,3,5,10,19,24,30,91,33,27,29,19,29,2,5,9,5,6,9
9_3,3,8,11,17,22,27,88,30,24,30,14,28,5,3,6,5,5,9
9_4,5,10,14,19,24,28,100,33,23,34,14,33,5,4,5,5,4,9
9_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
9_6,3,8,11,19,23,25,89,28,22,31,15,30,5,3,8,4,2,8
9_7,4,11,13,17,18,22,85,26,18,29,7,30,7,2,4,1,4,7
9_8,2,10,12,18,22,25,89,27,23,32,12,30,8,2,6,4,3,7
9_9,3,5,7,13,18,26,72,29,23,23,13,20,2,2,6,5,8,12
9_10,4,7,9,13,18,25,76,29,21,25,11,22,3,2,4,5,7,12
10_1,2,5,10,15,23,32,87,34,30,28,18,25,3,5,5,8,9,7
10_2,2,4,10,21,27,30,94,32,28,31,23,31,2,6,11,6,3,4
10_3,3,8,12,15,20,27,85,30,24,28,12,27,5,4,3,5,7,7
10_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,9
10_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
10_6,5,8,16,22,23,25,99,30,20,31,15,38,3,8,6,1,2,6
10_7,3,9,14,21,22,24,93,27,21,31,13,35,6,5,7,1,2,10
10_8,3,8,12,17,20,23,83,26,20,28,12,29,5,4,5,3,3,11
10_9,2,6,9,14,19,24,74,26,22,25,13,23,4,3,5,5,5,12
10_10,4,8,10,15,20,24,81,28,20,28,12,25,4,2,5,5,4,11
11_1,2,5,6,11,18,28,70,30,26,23,13,17,3,1,5,7,10,6
11_2,2,3,7,14,24,31,81,33,29,27,21,21,1,4,7,10,7,6
11_3,3,7,11,15,20,27,83,30,24,27,13,26,4,4,4,5,7,7
11_4,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,7
11_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
11_6,3,9,10,15,21,23,81,26,20,30,12,25,6,1,5,6,2,5
11_7,5,11,13,15,20,24,88,29,19,31,9,28,6,2,2,5,4,8
11_8,3,9,15,17,20,25,89,28,22,29,11,32,6,6,2,3,5,9
11_9,1,7,13,16,18,25,80,26,24,25,11,29,6,6,3,2,7,9
11_10,1,8,14,16,18,25,82,26,24,26,10,30,7,6,2,2,7,10
12_1,1,6,7,13,18,27,72,28,26,24,12,20,5,1,6,5,9,12
12_2,3,6,8,17,26,28,88,31,25,32,20,25,3,2,9,9,2,6
12_3,3,9,12,16,22,28,90,31,25,31,13,28,6,3,4,6,6,9
12_4,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,8
12_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
12_6,1,5,11,22,28,29,96,30,28,33,23,33,4,6,11,6,1,8
12_7,1,7,11,21,25,28,93,29,27,32,18,32,6,4,10,4,3,6
12_8,1,7,8,14,20,22,72,23,21,27,13,22,6,1,6,6,2,9
12_9,2,5,5,11,20,23,66,25,21,25,15,16,3,0,6,9,3,12
12_10,2,6,10,12,18,22,70,24,20,24,12,22,4,4,2,6,4,9
13_1,1,8,9,11,20,24,73,25,23,28,12,20,7,1,2,9,4,6
13_2,3,7,13,18,27,29,97,32,26,34,20,31,4,6,5,9,2,6
13_3,4,11,16,19,23,28,101,32,24,34,12,35,7,5,3,4,5,10
13_4,5,10,15,19,24,28,101,33,23,34,14,34,5,5,4,5,4,9
13_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
13_6,8,15,22,24,27,30,126,38,22,42,12,46,7,7,2,3,3,9
13_7,9,15,20,23,28,29,124,38,20,43,13,43,6,5,3,5,1,10
13_8,6,11,17,21,27,28,110,34,22,38,16,38,5,6,4,6,1,9
13_9,1,5,8,14,21,25,74,26,24,26,16,22,4,3,6,7,4,12
13_10,3,9,11,16,23,26,88,29,23,32,14,27,6,2,5,7,3,11
