30
red1
more
2_1___1__, 16, 0, [-1.0, 0.8, 2.7], [0, 1, 1, 1, 1, 4, 0, 1, 0, 0, 1, 0, 2, 0, 1, 3, 1, 1, 4, 4, 0, 0, 0, 3, 0, 3, 0, 3, 2, 2, 1, 1, 0, 1, 0, 1, 5, 1, 2, 0] (1, 3)
2_6___1__, 15, 0, [-0.1, 2.0, 4.0], [0, 1, 2, 0, 0, 0, 4, 0, 2, 0, 1, 2, 1, 1, 5, 6, 1, 1, 0, 0, 1, 5, 2, 0, 4, 0, 0, 2, 3, 0, 1, 2, 1, 3, 1, 4, 1, 0, 1, 11] (1, 2)
11_1___1__, 15, 0, [-0.3, 1.7, 3.8], [0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 1, 3, 0, 5, 3, 2, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0] (1, 3)
12_1___1__, 15, 0, [-0.5, 1.9, 4.5], [0, 1, 1, 1, 0, 5, 0, 1, 0, 0, 1, 0, 3, 1, 5, 1, 4, 3, 0, 0, 0, 0, 2, 2, 2, 0, 6, 2, 1, 1, 0, 1, 0, 7, 1, 2, 1, 1, 0, 1] (1, 2)
3_1___1__, 14, 0, [-1.6, 1.1, 3.6], [0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 2, 0, 3, 5, 1, 1, 4, 3, 0, 0, 1, 3, 4, 0, 3, 2, 2, 0, 0, 1, 0, 1, 0, 7, 1, 3, 0, 1, 0, 2] (1, 3)
4_2___1__, 14, 0, [-0.8, 1.0, 2.9], [2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 3, 0, 5, 0, 2, 2, 1, 1, 1, 0, 0, 1, 5, 2, 0, 3, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 3, 1] (1, 4)
8_2___1__, 14, 0, [-0.7, 1.3, 3.4], [2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 3, 0, 9, 2, 1, 1, 1, 0, 0, 1, 4, 0, 2, 0, 4, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 2, 3, 1, 2] (1, 2)
11_2___1__, 14, 0, [-0.7, 1.2, 2.9], [0, 1, 1, 1, 1, 2, 1, 0, 1, 0, 2, 2, 0, 6, 3, 4, 1, 1, 0, 0, 0, 0, 5, 2, 0, 4, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 3, 1, 2] (1, 2)
15_9___1__, 14, 0, [0.1, 2.1, 4.4], [1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 4, 9, 3, 1, 0, 1, 1, 0, 0, 1, 5, 2, 0, 6, 2, 3, 0, 1, 0, 0, 2, 3, 1, 3, 0, 1, 0, 4] (1, 7)
18_2___1__, 14, 0, [0.3, 2.7, 5.2], [0, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 4, 7, 3, 2, 1, 4, 0, 1, 5, 2, 0, 3, 0, 1, 2, 3, 0, 1, 0, 0, 2, 3, 6, 1, 0, 1, 2, 3] (1, 1)
19_1___1__, 14, 0, [-0.1, 2.4, 4.8], [0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 1, 0, 9, 3, 2, 0, 0, 0, 3, 0, 1, 3, 0, 0, 2, 0, 6, 2, 0, 2, 0, 1, 0, 0, 0, 1, 3, 1, 2] (1, 2)
1_1___1__, 13, 0, [-0.6, 1.8, 4.2], [0, 1, 1, 1, 0, 5, 0, 1, 0, 0, 1, 3, 6, 3, 2, 0, 0, 3, 0, 0, 1, 5, 2, 0, 6, 2, 3, 0, 1, 0, 0, 0, 5, 1, 4, 1, 0, 1, 2, 7] (0, 1)
2_2___1__, 13, 0, [0.0, 1.8, 3.6], [2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 3, 6, 3, 2, 1, 1, 2, 0, 1, 5, 2, 0, 3, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 1, 3, 4, 0, 0, 1] (1, 1)
2_7___1__, 13, 0, [-0.0, 1.8, 3.6], [2, 1, 0, 0, 1, 4, 0, 0, 1, 0, 4, 1, 7, 4, 1, 1, 1, 0, 0, 1, 3, 1, 2, 0, 4, 1, 2, 3, 0, 1, 0, 1, 1, 3, 1, 4, 1, 0, 8, 1] (0, 1)
4_1___1__, 13, 0, [-1.1, 1.5, 4.1], [2, 3, 0, 0, 4, 0, 1, 0, 0, 1, 4, 1, 3, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 4, 3, 0, 3, 2, 1, 0, 3, 0, 1, 0, 1, 3, 0, 0, 1] (1, 3)
5_2___1__, 13, 0, [-1.6, 0.5, 2.5], [0, 1, 1, 1, 1, 4, 0, 1, 0, 2, 2, 0, 6, 3, 2, 1, 1, 1, 0, 0, 1, 4, 0, 2, 0, 3, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 3, 4] (1, 1)
6_6___1__, 13, 0, [-0.1, 1.7, 3.6], [0, 1, 0, 2, 1, 4, 0, 2, 0, 0, 0, 2, 7, 0, 0, 1, 3, 0, 3, 0, 0, 1, 5, 0, 1, 0, 4, 1, 1, 0, 3, 0, 1, 0, 1, 1, 2, 0, 5, 0] (1, 6)
9_2___1__, 13, 0, [0.2, 1.9, 3.7], [2, 3, 0, 0, 2, 1, 0, 1, 0, 2, 3, 0, 5, 3, 2, 1, 3, 0, 0, 1, 5, 3, 3, 1, 0, 2, 3, 0, 0, 0, 1, 0, 1, 3, 1, 2, 1, 1, 0, 1] (1, 2)
10_8___1__, 13, 0, [0.1, 1.8, 3.7], [2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 4, 3, 4, 1, 1, 1, 4, 2, 0, 0, 0, 4, 0, 3, 4, 1, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 3, 0, 1] (1, 7)
12_2___1__, 13, 0, [-0.4, 1.6, 3.6], [2, 3, 0, 0, 4, 0, 1, 0, 0, 1, 3, 0, 7, 1, 2, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 2, 0, 3, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0] (1, 3)
less
1_6___1__, 6, 0, [-1.0, 1.9, 5.0], [6, 6, 0, 0, 1, 13, 0, 0, 6, 1, 1, 0, 0, 1, 5, 2, 0, 4, 1, 6, 0, 1, 0, 1, 5, 1, 3, 0, 1, 0, 0, 12, 1, 1, 5, 3, 1, 4, 1, 0] (1, 8)
1_8___1__, 6, 0, [-0.2, 2.0, 4.6], [6, 1, 4, 0, 2, 11, 1, 1, 3, 0, 1, 1, 1, 0, 0, 1, 5, 3, 3, 2, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 5, 0, 1, 0, 5, 7, 3, 5, 5, 4] (1, 5)
5_7___1__, 6, 0, [-0.3, 2.6, 5.5], [6, 1, 4, 0, 2, 13, 1, 6, 4, 0, 0, 0, 4, 0, 2, 0, 3, 0, 1, 2, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 0, 8, 3, 0, 1, 0, 0] (1, 5)
19_7___1__, 6, 0, [-0.7, 1.8, 4.0], [5, 0, 6, 0, 2, 13, 1, 1, 1, 1, 0, 3, 0, 0, 0, 0, 3, 1, 2, 0, 2, 1, 1, 1, 0, 3, 0, 1, 0, 1, 4, 0, 1, 3, 0, 1, 0, 2, 5, 2] (1, 3)
3_8___1__, 7, 0, [0.3, 2.3, 4.6], [6, 6, 0, 1, 0, 0, 10, 1, 3, 4, 1, 1, 0, 0, 1, 5, 3, 4, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 2, 0, 5, 0, 1, 0, 5, 0, 1, 3, 0] (1, 6)
5_6___1__, 7, 0, [-0.8, 1.7, 4.1], [6, 1, 4, 0, 2, 1, 11, 1, 1, 4, 1, 1, 0, 0, 0, 0, 3, 1, 2, 0, 3, 0, 1, 2, 1, 1, 0, 1, 2, 1, 2, 0, 1, 3, 0, 1, 0, 4, 3, 4] (1, 6)
5_9___1__, 7, 0, [0.0, 2.5, 4.7], [6, 1, 4, 0, 1, 0, 13, 1, 1, 4, 3, 0, 0, 1, 3, 0, 0, 5, 1, 2, 2, 3, 0, 1, 0, 1, 1, 3, 1, 3, 0, 1, 0, 4, 3, 3, 0, 1, 0, 0] (1, 5)
9_7___1__, 7, 0, [0.9, 3.3, 5.5], [6, 1, 4, 0, 1, 0, 11, 1, 0, 0, 3, 2, 1, 1, 0, 0, 1, 5, 2, 0, 6, 1, 0, 3, 0, 1, 2, 1, 3, 5, 0, 1, 0, 8, 4, 3, 3, 1, 4, 0] (1, 6)
11_7___1__, 7, 0, [0.5, 2.4, 4.4], [6, 6, 0, 2, 0, 8, 3, 1, 1, 2, 1, 3, 0, 0, 0, 0, 5, 2, 0, 5, 0, 2, 3, 0, 1, 2, 1, 2, 0, 5, 0, 1, 0, 1, 3, 2, 3, 0, 1, 1] (1, 4)
14_7___1__, 7, 0, [1.0, 3.3, 5.6], [5, 0, 6, 0, 0, 1, 13, 0, 0, 1, 1, 2, 1, 2, 0, 1, 5, 2, 0, 6, 1, 0, 1, 1, 0, 1, 2, 1, 2, 0, 5, 0, 1, 0, 7, 0, 3, 0, 1, 0] (1, 9)
