Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240528,24060,1,6,7,1,1,13,5,1,69,29,27,24,20,16,1,4,4,12,6,2,4,15,15
20240530,100_1,0,4,3,2,0,8,11,0,114,37,18,36,12,38,2,3,6,1,4,2,3,9,7
20240530,100_2,0,5,4,3,0,9,10,0,101,36,14,32,6,31,0,-1,6,0,6,2,2,10,8
20240530,100_3,0,4,3,1,0,11,8,0,124,40,18,41,9,43,3,2,5,0,4,1,3,9,7
20240530,100_4,1,5,3,2,0,9,10,0,113,38,17,36,9,38,2,1,6,0,5,2,3,10,8
20240530,100_5,2,4,3,1,0,12,7,0,115,39,16,38,9,40,2,0,8,0,4,1,3,8,7
20240530,200_1,2,5,4,1,1,11,6,0,69,25,23,22,14,18,2,2,7,3,5,2,4,10,7
20240530,200_2,1,6,3,0,0,11,7,0,61,22,19,19,7,16,4,1,1,4,7,2,4,7,7
20240530,200_3,0,7,4,0,1,10,7,0,73,26,19,24,9,19,4,1,3,4,5,2,4,7,7
20240530,200_4,1,6,5,0,1,10,7,0,76,27,22,25,9,22,5,2,3,4,6,2,4,8,7
20240530,200_5,1,6,5,0,1,9,8,0,95,33,20,31,9,27,4,0,5,3,6,2,4,7,7
20240530,300_1,2,6,3,0,1,6,11,0,93,32,23,32,17,28,2,4,6,6,3,1,3,9,6
20240530,300_2,1,6,5,1,1,5,12,0,91,32,20,29,10,29,3,3,3,3,7,2,3,9,5
20240530,300_3,1,7,5,1,0,6,12,0,104,34,21,33,11,35,4,5,4,2,4,2,4,9,6
20240530,300_4,1,6,4,0,0,4,14,0,107,36,19,34,11,34,3,3,5,3,4,2,4,8,6
20240530,300_5,1,7,6,1,0,6,12,0,110,39,18,35,10,35,2,1,6,2,5,2,4,7,9
