row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,0,6,13,21,29,30,99,30,30,35,23,34,6,7,8,8,1,12
1_2,1,8,15,22,27,29,102,30,28,35,19,37,7,7,7,5,2,9
1_3,6,11,16,22,27,30,112,36,24,38,16,38,5,5,6,5,3,9
1_4,4,9,14,20,25,29,101,33,25,34,16,34,5,5,6,5,4,9
1_5,4,9,14,20,24,29,100,33,25,33,15,34,5,5,6,4,5,9
1_6,8,11,17,18,24,28,106,36,20,35,13,35,3,6,1,6,4,8
1_7,6,10,17,19,23,28,103,34,22,33,13,36,4,7,2,4,5,9
1_8,5,8,16,17,21,27,94,32,22,29,13,33,3,8,1,4,6,11
1_9,6,10,17,20,23,29,105,35,23,33,13,37,4,7,3,3,6,11
1_10,7,14,20,22,25,30,118,37,23,39,11,42,7,6,2,3,5,10
2_1,3,5,12,18,26,29,93,32,26,31,21,30,2,7,6,8,3,5
2_2,1,9,13,19,24,27,93,28,26,33,15,32,8,4,6,5,3,9
2_3,4,8,12,16,24,28,92,32,24,32,16,28,4,4,4,8,4,6
2_4,4,9,15,20,25,29,102,33,25,34,16,35,5,6,5,5,4,9
2_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,9
2_6,2,11,18,20,25,30,106,32,28,36,14,38,9,7,2,5,5,2
2_7,0,8,20,23,27,31,109,31,31,35,19,43,8,12,3,4,4,6
2_8,2,8,19,22,24,30,105,32,28,32,16,41,6,11,3,2,6,8
2_9,3,10,18,21,23,30,105,33,27,33,13,39,7,8,3,2,7,8
2_10,4,12,21,25,26,30,118,34,26,38,14,46,8,9,4,1,4,9
3_1,3,5,16,21,24,27,96,30,24,29,19,37,2,11,5,3,3,6
3_2,2,9,15,21,21,25,93,27,23,30,12,36,7,6,6,0,4,10
3_3,4,9,14,19,26,29,101,33,25,35,17,33,5,5,5,7,3,8
