Date,6_6,10_10,17_2,6_1,15_8,16_1,17_3,1_9,4_2,10_9,15_2,16_7,19_6,20_10,2_3,3_1,4_1,6_10,7_7,7_8
20240314,2,1,1,1,1,0,2,1,1,0,0,0,1,1,1,2,1,1,1,0
20240317,0,0,0,0,2,0,1,1,1,2,1,0,0,1,1,1,1,0,2,0
20240319,0,0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
20240321,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,2,1,1,1
20240324,1,0,0,1,2,1,1,0,1,0,1,0,1,0,0,1,1,1,2,0
20240326,0,1,2,0,0,2,0,3,1,2,0,1,1,2,1,0,1,0,0,1
20240328,0,0,2,0,2,0,0,2,1,2,0,2,1,0,2,0,1,0,0,0
20240331,0,1,0,1,0,1,3,2,1,0,0,2,0,1,2,1,1,0,0,0
20240402,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,1,2,0
20240404,0,1,0,2,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1
20240407,1,1,0,0,0,1,0,0,2,0,3,0,2,0,0,1,0,1,1,0
20240409,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
20240411,0,0,2,0,2,0,1,0,1,1,2,2,2,2,0,2,2,1,1,1
20240414,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
20240416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20240418,0,0,1,1,1,1,1,1,1,0,0,1,1,2,0,0,1,0,1,2
20240421,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
20240423,0,0,1,1,0,0,0,1,1,1,2,0,1,1,0,0,0,2,0,2
20240425,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0
20240428,1,0,0,1,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0
20240430,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,3
20240502,0,2,1,1,0,4,0,0,2,0,0,0,1,2,2,0,1,1,0,1
20240505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20240507,1,1,2,0,1,0,0,0,0,2,0,1,0,0,2,0,2,0,1,0
20240509,2,0,1,0,0,1,0,0,0,0,1,1,1,2,3,1,0,1,1,0
20240512,0,1,0,0,0,1,1,0,2,1,1,0,0,2,0,0,0,0,2,0
20240514,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,1,0,1,0,1
20240516,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,2,0,0
20240519,1,1,0,0,1,1,2,2,0,1,2,0,1,2,1,1,0,1,1,1
20240521,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0
20240523,0,1,0,1,1,0,1,1,1,2,0,0,0,0,2,0,0,1,0,1
20240526,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240528,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,2,0,0,0
