key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,0,-1.0,0.8,2.7,1,3
2_6___1__,0,-0.1,2.0,4.0,1,2
11_1___1__,0,-0.3,1.7,3.8,1,3
12_1___1__,0,-0.5,1.9,4.5,1,2
3_1___1__,0,-1.6,1.1,3.6,1,3
4_2___1__,0,-0.8,1.0,2.9,1,4
8_2___1__,0,-0.7,1.3,3.4,1,2
11_2___1__,0,-0.7,1.2,2.9,1,2
15_9___1__,0,0.1,2.1,4.4,1,7
18_2___1__,0,0.3,2.7,5.2,1,1
19_1___1__,0,-0.1,2.4,4.8,1,2
1_1___1__,0,-0.6,1.8,4.2,0,1
2_2___1__,0,0.0,1.8,3.6,1,1
2_7___1__,0,-0.0,1.8,3.6,0,1
4_1___1__,0,-1.1,1.5,4.1,1,3
5_2___1__,0,-1.6,0.5,2.5,1,1
6_6___1__,0,-0.1,1.7,3.6,1,6
9_2___1__,0,0.2,1.9,3.7,1,2
10_8___1__,0,0.1,1.8,3.7,1,7
12_2___1__,0,-0.4,1.6,3.6,1,3
1_6___1__,0,-1.0,1.9,5.0,1,8
1_8___1__,0,-0.2,2.0,4.6,1,5
5_7___1__,0,-0.3,2.6,5.5,1,5
19_7___1__,0,-0.7,1.8,4.0,1,3
3_8___1__,0,0.3,2.3,4.6,1,6
5_6___1__,0,-0.8,1.7,4.1,1,6
5_9___1__,0,0.0,2.5,4.7,1,5
9_7___1__,0,0.9,3.3,5.5,1,6
11_7___1__,0,0.5,2.4,4.4,1,4
14_7___1__,0,1.0,3.3,5.6,1,9
14_8___1__,0,1.5,3.7,5.6,1,8
14_9___1__,0,-0.2,2.6,5.4,1,6
15_8___1__,0,0.0,2.5,4.7,1,5
18_7___1__,0,-0.2,1.9,3.9,1,3
19_8___1__,0,-0.4,2.0,4.9,1,6
3_3___1__,0,-1.8,1.2,4.0,1,4
3_10___1__,0,-0.3,2.1,4.8,1,5
4_10___1__,0,-0.0,2.3,4.7,1,7
7_3___1__,0,-0.3,2.9,6.3,1,4
9_6___1__,0,-0.4,1.7,3.8,1,5
4_1___2__,3,-1.7,0.9,3.7,2,12
2_8___2__,2,-1.5,0.3,2.2,2,8
3_2___2__,3,-2.3,-0.0,2.2,2,9
8_9___2__,5,-2.4,-0.2,1.9,2,10
9_8___2__,2,-1.7,0.9,3.4,2,12
12_1___2__,3,-3.7,-0.2,3.1,2,10
12_6___2__,3,-1.4,0.4,2.3,2,19
15_8___2__,6,-0.7,1.1,3.0,2,14
19_3___2__,3,-1.4,1.4,4.2,2,10
1_1___2__,3,-1.0,2.1,5.0,2,6
2_7___2__,2,0.2,2.1,3.8,2,8
5_1___2__,1,-1.1,2.3,5.5,2,9
11_1___2__,1,-1.3,1.5,4.3,2,10
14_1___2__,3,-0.8,2.2,5.0,2,7
14_7___2__,3,-1.5,0.8,3.1,2,14
15_7___2__,3,-0.2,1.7,3.6,2,13
16_8___2__,6,-1.3,0.8,3.3,2,11
16_9___2__,3,-1.7,0.3,2.5,2,12
16_10___2__,3,-0.6,1.3,3.2,2,12
17_1___2__,3,-1.8,1.2,4.2,2,7
4_6___2__,3,-0.1,2.1,4.4,2,14
6_2___2__,3,-1.1,2.0,5.0,2,7
17_6___2__,6,-0.9,1.2,3.2,2,9
19_8___2__,9,-1.3,1.0,3.4,2,12
7_3___2__,3,-1.4,2.0,5.3,2,9
8_6___2__,6,-0.4,1.6,3.7,2,10
11_6___2__,6,-1.0,1.3,3.5,2,11
13_6___2__,8,-1.1,1.2,3.5,2,9
14_2___2__,3,-1.0,2.6,6.3,2,10
14_3___2__,3,-1.8,1.8,5.5,2,9
14_10___2__,6,-1.4,1.2,3.8,2,9
16_6___2__,6,-1.8,1.0,3.7,2,12
18_6___2__,3,-0.8,1.5,3.8,2,8
18_7___2__,6,-0.1,2.1,4.2,2,10
1_8___2__,6,-0.6,1.7,4.1,2,8
1_9___2__,6,0.9,3.0,5.2,2,10
2_10___2__,3,-1.2,1.0,3.3,2,12
3_9___2__,6,-0.7,1.1,2.9,2,11
3_10___2__,6,-1.1,1.2,3.7,2,12
4_2___2__,3,-2.0,0.7,3.4,2,8
5_10___3__,1,-1.1,0.9,3.0,6,20
9_10___3__,1,-0.7,1.1,2.9,6,19
16_2___3__,2,-1.2,1.2,3.8,6,13
19_2___3__,2,-0.8,1.2,3.0,6,16
1_10___3__,1,-0.9,0.9,2.6,6,20
2_8___3__,1,-0.9,0.9,2.6,6,19
2_10___3__,1,-1.1,0.6,2.3,6,21
5_2___3__,2,-0.3,1.9,4.2,6,15
8_8___3__,1,-0.6,1.1,3.0,6,18
14_10___3__,1,-0.7,1.3,3.2,6,16
15_2___3__,2,-2.1,0.5,3.0,6,15
1_2___3__,2,-0.7,1.5,3.9,6,15
3_10___3__,2,-0.5,1.1,2.9,6,19
4_2___3__,2,-1.0,1.2,3.2,6,16
7_8___3__,1,-0.8,1.0,2.7,6,22
7_10___3__,1,-0.4,1.3,3.0,6,20
8_2___3__,2,-1.9,0.7,3.3,6,16
9_6___3__,1,-1.2,0.9,2.8,6,14
11_2___3__,2,-1.2,1.4,3.9,6,15
11_8___3__,2,-1.0,1.3,3.6,6,17
19_7___3__,12,-0.5,1.5,3.4,6,22
