Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241107,24128,4,2,1,2,0,12,8,0,86,27,25,28,12,31,7,5,5,2,6,3,5,16,16
20241110,24129,0,6,6,2,0,3,17,0,107,41,23,34,14,32,1,3,6,5,8,3,5,1,9
20241110,100_1,4,4,1,0,0,13,5,1,115,38,27,37,16,35,4,3,7,6,5,1,2,9,6
20241110,100_2,3,4,1,0,0,13,5,1,129,38,24,42,13,42,7,6,2,5,2,1,1,9,6
20241110,100_3,3,4,2,0,0,14,4,0,118,36,22,42,11,39,9,1,4,4,1,0,0,9,11
20241110,100_4,1,5,3,0,0,11,7,1,125,37,20,44,10,41,9,3,1,4,1,0,2,9,8
20241110,100_5,2,5,2,0,0,12,6,0,118,34,25,42,14,37,9,3,3,7,1,1,3,8,5
20241110,200_1,1,5,3,3,0,11,8,0,127,41,18,42,11,44,4,4,3,3,2,1,4,11,8
20241110,200_2,2,5,4,3,0,10,8,0,132,43,19,44,12,44,3,4,2,4,2,1,4,9,7
20241110,200_3,1,6,4,1,0,12,7,0,122,38,16,41,9,42,5,3,1,2,2,0,3,8,8
20241110,200_4,1,7,4,1,0,11,8,0,120,38,16,39,9,39,3,3,2,3,2,0,2,8,8
20241110,200_5,1,6,4,0,0,11,7,0,113,36,20,38,13,36,4,3,4,4,2,0,2,7,9
20241110,300_1,3,5,1,2,0,12,6,0,133,43,22,44,12,43,5,3,3,4,4,1,2,10,5
20241110,300_2,3,5,2,2,0,12,6,0,135,41,23,47,11,45,8,3,2,4,3,0,2,10,5
20241110,300_3,3,4,2,1,0,11,7,0,134,40,22,46,9,46,9,2,4,2,3,0,2,12,8
20241110,300_4,2,6,4,2,0,10,7,0,127,40,19,44,9,42,6,2,2,4,3,0,2,8,7
20241110,300_5,1,6,4,1,1,11,6,0,114,37,18,39,9,36,5,2,1,5,3,0,2,6,6
