row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,7,13,19,27,31,100,34,28,34,20,32,4,6,6,8,4,12
1_2,5,11,17,20,24,27,104,32,22,35,13,37,6,6,3,4,3,5
1_3,4,10,14,19,24,28,99,32,24,34,14,33,6,4,5,5,4,5
1_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,7
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,7
1_6,2,5,9,14,22,24,76,26,22,27,17,23,3,4,5,8,2,4
1_7,0,5,7,12,21,24,69,24,24,26,16,19,5,2,5,9,3,1
1_8,0,6,7,12,19,24,68,24,24,25,13,19,6,1,5,7,5,3
1_9,2,6,8,14,19,24,73,26,22,25,13,22,4,2,6,5,5,5
1_10,1,5,6,14,21,27,74,28,26,26,16,20,4,1,8,7,6,1
2_1,2,4,7,9,16,25,63,27,23,20,12,16,2,3,2,7,9,9
2_2,3,8,15,21,24,25,96,28,22,32,16,36,5,7,6,3,1,6
2_3,3,8,13,18,22,27,91,30,24,30,14,31,5,5,5,4,5,7
2_4,3,9,14,18,23,28,95,31,25,32,14,32,6,5,4,5,5,8
2_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
2_6,5,8,12,16,24,32,97,37,27,32,16,28,3,4,4,8,8,7
2_7,6,6,8,14,24,33,91,39,27,30,18,22,0,2,6,10,9,6
2_8,5,4,7,13,21,31,81,36,26,25,17,20,-1,3,6,8,10,8
2_9,5,6,9,12,21,30,83,35,25,27,15,21,1,3,3,9,9,8
2_10,5,6,8,14,20,27,80,32,22,26,14,22,1,2,6,6,7,5
3_1,3,7,10,17,26,31,94,34,28,33,19,27,4,3,7,9,5,6
3_2,6,11,18,20,26,27,108,33,21,37,15,38,5,7,2,6,1,8
3_3,5,10,15,18,23,28,99,33,23,33,13,33,5,5,3,5,5,7
3_4,5,10,14,18,23,28,98,33,23,33,13,32,5,4,4,5,5,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,2,4,8,13,14,24,65,26,22,18,10,21,2,4,5,1,10,2
3_7,1,3,6,12,14,24,60,25,23,17,11,18,2,3,6,2,10,3
3_8,2,4,7,11,15,23,62,25,21,19,11,18,2,3,4,4,8,3
3_9,4,6,7,13,17,24,71,28,20,23,11,20,2,1,6,4,7,2
3_10,3,5,8,14,23,28,81,31,25,28,18,22,2,3,6,9,5,4
4_1,1,3,5,6,16,22,53,23,21,19,13,11,2,2,1,10,6,14
4_2,4,9,17,22,25,26,103,30,22,34,16,39,5,8,5,3,1,9
4_3,4,8,14,17,22,28,93,32,24,30,14,31,4,6,3,5,6,7
4_4,5,10,14,18,23,28,98,33,23,33,13,32,5,4,4,5,5,7
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
4_6,0,4,10,15,23,28,80,28,28,27,19,25,4,6,5,8,5,5
4_7,0,4,11,16,24,28,83,28,28,28,20,27,4,7,5,8,4,5
4_8,0,5,11,16,25,29,86,29,29,30,20,27,5,6,5,9,4,6
4_9,4,7,11,13,21,28,84,32,24,28,14,24,3,4,2,8,7,4
4_10,2,4,8,15,23,28,80,30,26,27,19,23,2,4,7,8,5,6
5_1,2,6,12,15,22,28,85,30,26,28,16,27,4,6,3,7,6,13
5_2,5,10,13,17,21,24,90,29,19,31,11,30,5,3,4,4,3,8
5_3,4,9,14,17,23,28,95,32,24,32,14,31,5,5,3,6,5,6
5_4,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,7
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
5_6,0,7,9,20,21,25,82,25,25,28,14,29,7,2,11,1,4,6
5_7,0,8,10,18,19,25,80,25,25,27,11,28,8,2,8,1,6,2
5_8,1,5,10,14,16,23,69,24,22,21,11,24,4,5,4,2,7,4
5_9,4,5,5,10,17,24,65,28,20,22,12,15,1,0,5,7,7,6
5_10,3,5,7,16,21,29,81,32,26,26,16,23,2,2,9,5,8,2
6_1,1,5,7,14,23,29,79,30,28,28,18,21,4,2,7,9,6,12
6_2,5,8,16,19,25,26,99,31,21,33,17,35,3,8,3,6,1,9
6_3,4,9,13,17,23,28,94,32,24,32,14,30,5,4,4,6,5,7
6_4,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
6_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
6_6,2,8,8,13,20,24,75,26,22,28,12,21,6,0,5,7,4,7
6_7,4,8,11,10,18,23,74,27,19,26,10,21,4,3,-1,8,5,3
6_8,5,8,10,11,19,25,78,30,20,27,11,21,3,2,1,8,6,7
6_9,5,7,7,8,16,24,67,29,19,23,9,15,2,0,1,8,8,8
6_10,1,5,7,10,15,25,63,26,24,20,10,17,4,2,3,5,10,3
7_1,0,3,13,17,26,28,87,28,28,29,23,30,3,10,4,9,2,15
7_2,4,6,15,18,23,25,91,29,21,29,17,33,2,9,3,5,2,5
7_3,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,6
7_4,5,10,15,18,23,28,99,33,23,33,13,33,5,5,3,5,5,7
7_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
7_6,1,3,10,20,23,25,82,26,24,26,20,30,2,7,10,3,2,2
7_7,2,5,12,17,22,25,83,27,23,27,17,29,3,7,5,5,3,-1
7_8,2,6,10,16,20,26,80,28,24,26,14,26,4,4,6,4,6,3
7_9,4,6,9,14,19,25,77,29,21,25,13,23,2,3,5,5,6,5
7_10,3,4,10,13,19,26,75,29,23,23,15,23,1,6,3,6,7,5
8_1,4,6,13,17,25,28,93,32,24,31,19,30,2,7,4,8,3,13
8_2,8,9,14,17,23,26,97,34,18,32,14,31,1,5,3,6,3,8
8_3,5,8,13,17,22,28,93,33,23,30,14,30,3,5,4,5,6,7
8_4,4,9,13,18,22,28,94,32,24,31,13,31,5,4,5,4,6,7
8_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
8_6,4,4,10,14,17,22,71,26,18,21,13,24,0,6,4,3,5,8
8_7,3,5,7,12,19,23,69,26,20,24,14,19,2,2,5,7,4,7
8_8,3,5,5,12,20,24,69,27,21,25,15,17,2,0,7,8,4,6
8_9,3,5,6,11,18,25,68,28,22,23,13,17,2,1,5,7,7,7
8_10,2,3,6,12,23,26,72,28,24,26,20,18,1,3,6,11,3,4
9_1,3,7,11,17,23,28,89,31,25,30,16,28,4,4,6,6,5,14
9_2,6,9,16,19,24,26,100,32,20,33,15,35,3,7,3,5,2,7
9_3,5,9,14,19,23,28,98,33,23,32,14,33,4,5,5,4,5,7
9_4,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
9_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
9_6,3,6,12,15,22,23,81,26,20,28,16,27,3,6,3,7,1,6
9_7,4,7,10,13,21,23,78,27,19,28,14,23,3,3,3,8,2,4
