key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,4,-1.5,1.0,3.3,0,1
6_6___1__,4,-1.6,0.2,2.0,1,2
16_1___1__,1,-1.6,0.9,3.5,1,1
20_2___1__,4,-0.8,1.2,3.1,1,5
20_7___1__,0,-0.7,1.4,3.5,1,2
8_7___1__,1,-1.5,0.3,2.2,1,3
8_8___1__,1,-1.0,0.8,2.7,1,3
11_7___1__,1,-0.3,1.6,3.8,1,5
11_9___1__,1,-1.7,0.9,3.5,1,4
12_1___1__,4,-1.6,0.7,3.0,1,2
12_2___1__,4,-1.1,0.8,2.7,1,7
14_1___1__,4,-2.1,0.3,2.6,1,2
15_1___1__,1,-1.3,1.5,4.4,1,2
16_2___1__,4,-1.4,0.8,3.3,1,7
18_2___1__,4,-1.5,0.8,3.3,1,6
20_8___1__,4,-0.5,1.6,3.7,1,3
1_8___1__,4,-0.3,1.9,4.3,0,1
2_1___1__,4,-1.0,0.7,2.7,1,2
2_2___1__,4,-1.0,0.8,2.6,1,3
3_2___1__,4,-1.0,0.9,3.0,1,6
8_3___1__,4,-1.2,1.9,4.7,1,5
3_6___1__,1,-0.7,1.1,2.8,1,2
5_6___1__,4,-0.7,1.4,3.7,0,1
5_7___1__,4,-1.1,1.7,4.3,0,1
7_3___1__,4,-0.8,2.1,5.2,1,4
9_3___1__,4,-0.6,1.9,4.1,1,5
14_3___1__,4,-1.8,0.9,3.5,1,5
15_6___1__,4,-1.8,0.3,2.3,1,3
17_3___1__,4,-2.1,0.7,3.4,1,4
17_8___1__,4,-0.3,1.5,3.4,1,1
18_3___1__,4,-1.9,1.2,4.3,1,5
18_8___1__,4,-0.9,1.2,3.2,1,5
2_7___1__,4,-1.1,0.7,2.7,1,6
3_7___1__,4,-0.4,1.6,3.6,1,1
4_3___1__,4,-0.7,1.9,4.6,1,4
4_6___1__,1,-0.5,1.7,3.8,0,1
5_3___1__,4,-1.7,1.2,3.8,1,4
5_8___1__,1,-1.3,0.8,2.8,1,1
5_9___1__,4,-1.1,1.2,3.5,1,4
6_3___1__,4,-2.4,0.6,3.5,1,4
4_8___2__,0,-0.0,2.0,4.1,5,8
4_9___2__,4,-0.5,1.4,3.4,7,8
6_7___2__,0,-0.4,1.8,3.9,8,8
11_8___2__,0,-0.8,1.5,3.8,5,8
12_7___2__,0,-1.2,0.8,2.7,8,9
14_8___2__,0,-1.1,1.4,3.6,7,8
18_7___2__,0,-0.6,1.3,3.3,6,8
20_9___2__,0,-0.3,2.0,4.6,6,8
2_7___2__,0,0.7,2.5,4.2,6,8
6_6___2__,0,-0.3,1.8,4.3,8,8
6_8___2__,0,-0.2,2.3,4.8,8,8
6_9___2__,0,-1.2,1.3,3.8,7,8
6_10___2__,0,-1.1,1.1,3.3,5,8
7_9___2__,0,-0.9,1.5,4.0,6,8
8_8___2__,0,-1.2,0.7,2.8,5,8
10_7___2__,0,-0.3,2.2,4.6,4,8
11_7___2__,0,-0.5,1.7,4.1,8,8
17_7___2__,0,-1.0,1.0,2.8,5,8
17_9___2__,0,0.0,1.8,3.5,7,8
20_8___2__,0,-1.1,1.0,3.3,6,8
1_3___2__,4,-1.2,2.6,6.4,8,10
18_1___2__,6,-0.9,2.0,5.1,5,8
9_3___2__,4,-0.1,2.5,5.1,8,9
12_3___2__,0,-2.3,0.9,4.4,8,11
13_3___2__,4,-0.6,2.8,6.2,8,9
14_3___2__,0,-0.1,3.5,6.8,8,9
1_2___2__,0,-2.7,0.9,4.3,8,11
1_6___2__,5,-2.9,0.6,4.0,5,8
