row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,18,21,24,29,31,127,35,27,47,11,45,14,3,3,5,2,9
1_2,5,14,16,18,22,29,104,34,24,36,8,34,9,2,2,4,7,7
1_3,4,11,16,19,24,28,102,32,24,35,13,35,7,5,3,5,4,6
1_4,5,11,15,19,24,28,102,33,23,35,13,34,6,4,4,5,4,7
1_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,8
1_6,1,4,12,19,25,25,86,26,24,29,21,31,3,8,7,6,0,6
1_7,3,7,16,23,28,28,105,31,25,35,21,39,4,9,7,5,0,8
1_8,3,9,17,22,28,29,108,32,26,37,19,39,6,8,5,6,1,9
1_9,4,12,19,21,26,30,112,34,26,38,14,40,8,7,2,5,4,10
1_10,9,16,22,22,27,32,128,41,23,43,11,44,7,6,0,5,5,10
2_1,6,16,20,25,29,30,126,36,24,45,13,45,10,4,5,4,1,11
2_2,5,10,14,20,24,28,101,33,23,34,14,34,5,4,6,4,4,6
2_3,5,11,15,21,25,29,106,34,24,36,14,36,6,4,6,4,4,5
2_4,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,7
2_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,9
2_6,2,5,13,22,26,30,98,32,28,31,21,35,3,8,9,4,4,0
2_7,4,13,22,25,29,32,125,36,28,42,16,47,9,9,3,4,3,5
2_8,6,18,23,27,28,31,133,37,25,46,10,50,12,5,4,1,3,6
2_9,6,14,21,23,26,30,120,36,24,40,12,44,8,7,2,3,4,8
2_10,6,15,22,24,26,31,124,37,25,41,11,46,9,7,2,2,5,7
3_1,3,14,22,29,30,32,130,35,29,44,16,51,11,8,7,1,2,8
3_2,5,12,15,19,22,28,101,33,23,34,10,34,7,3,4,3,6,5
3_3,5,11,15,21,25,29,106,34,24,36,14,36,6,4,6,4,4,6
3_4,5,10,15,20,24,28,102,33,23,34,14,35,5,5,5,4,4,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,2,7,13,21,25,27,95,29,25,32,18,34,5,6,8,4,2,2
3_7,3,11,17,20,28,31,110,34,28,39,17,37,8,6,3,8,3,2
3_8,4,14,18,23,30,31,120,35,27,44,16,41,10,4,5,7,1,2
3_9,7,16,20,22,27,29,121,36,22,43,11,42,9,4,2,5,2,5
3_10,8,17,20,23,26,31,125,39,23,43,9,43,9,3,3,3,5,4
4_1,2,18,21,27,32,31,131,33,29,50,14,48,16,3,6,5,-1,10
4_2,5,14,20,23,25,30,117,35,25,39,11,43,9,6,3,2,5,4
4_3,4,12,16,21,24,29,106,33,25,36,12,37,8,4,5,3,5,6
4_4,4,11,15,19,23,28,100,32,24,34,12,34,7,4,4,4,5,7
4_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
4_6,1,5,13,22,25,29,95,30,28,30,20,35,4,8,9,3,4,5
4_7,3,8,18,22,28,29,108,32,26,36,20,40,5,10,4,6,1,4
4_8,3,8,16,20,26,27,100,30,24,34,18,36,5,8,4,6,1,6
4_9,5,11,18,20,27,29,110,34,24,38,16,38,6,7,2,7,2,8
4_10,8,15,21,22,28,31,125,39,23,43,13,43,7,6,1,6,3,8
5_1,4,17,19,24,30,31,125,35,27,47,13,43,13,2,5,6,1,7
5_2,6,14,15,20,23,28,106,34,22,37,9,35,8,1,5,3,5,5
5_3,5,11,15,20,23,28,102,33,23,34,12,35,6,4,5,3,5,7
5_4,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
5_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,8
5_6,1,7,13,21,25,30,97,31,29,32,18,34,6,6,8,4,5,4
5_7,3,10,16,20,27,31,107,34,28,37,17,36,7,6,4,7,4,7
5_8,3,10,17,21,27,31,109,34,28,37,17,38,7,7,4,6,4,7
5_9,5,14,19,21,28,31,118,36,26,42,14,40,9,5,2,7,3,5
