key,gap,pro1,pro2,pro3,range1,range2
16_1___1__,1,-1.4,1.0,3.6,1,4
7_1___1__,1,-1.5,0.9,3.3,1,3
1_7___1__,1,-1.2,1.0,3.2,1,3
2_1___1__,0,-0.6,1.3,3.1,1,6
8_8___1__,0,-1.0,1.0,3.0,1,4
11_1___1__,1,-0.7,1.4,3.6,1,3
13_1___1__,0,-1.2,1.5,4.0,1,6
15_1___1__,1,-2.3,0.8,3.6,1,6
19_7___1__,0,-0.9,1.4,3.9,1,1
19_9___1__,0,-1.8,0.6,3.0,1,4
1_1___1__,4,-0.4,2.1,4.5,1,4
3_6___1__,0,-0.2,1.7,3.6,1,2
4_8___1__,1,-1.5,0.8,3.2,1,3
8_1___1__,1,-0.6,1.6,4.0,1,4
10_1___1__,1,-1.9,0.6,3.1,1,5
10_6___1__,0,-0.3,1.5,3.3,1,4
12_1___1__,1,-1.8,0.7,3.1,1,3
13_7___1__,0,-1.0,1.0,3.0,1,3
19_6___1__,0,-1.5,0.8,3.2,1,1
2_2___1__,1,0.1,2.0,4.0,1,5
14_7___1__,5,-1.4,1.0,3.5,1,1
17_8___1__,1,-0.8,1.2,3.1,1,6
1_6___1__,3,-1.7,1.2,4.1,1,1
2_3___1__,4,0.4,2.9,5.8,1,5
3_8___1__,1,-1.3,0.9,3.3,1,4
6_8___1__,1,-1.3,1.1,3.5,1,3
13_10___1__,3,-1.0,1.6,3.9,1,8
14_8___1__,5,-2.1,0.2,2.7,1,1
16_8___1__,3,-0.9,1.2,3.3,1,2
17_2___1__,4,-1.3,1.1,3.5,1,6
1_10___1__,3,-1.6,0.6,2.6,1,9
3_10___1__,1,-0.9,1.8,4.4,1,8
4_6___1__,1,-1.8,0.2,2.1,1,1
4_7___1__,3,-0.4,1.5,3.5,1,3
4_9___1__,1,-1.1,0.9,3.2,1,5
4_10___1__,1,-0.1,2.1,4.3,1,8
6_2___1__,1,-1.2,1.0,3.1,1,6
6_7___1__,1,-1.0,1.2,3.1,1,3
6_10___1__,3,-0.8,2.5,5.4,1,6
7_7___1__,1,-0.1,2.3,4.6,1,5
10_6___2__,0,-0.9,1.8,3.9,2,7
4_8___2__,3,-1.4,0.7,2.6,2,8
10_7___2__,3,-1.3,1.1,3.4,2,11
11_7___2__,3,-1.6,0.6,2.8,2,13
12_7___2__,1,-0.8,0.9,2.9,2,11
12_8___2__,1,-0.3,1.8,4.1,2,12
17_7___2__,1,-1.8,0.2,2.1,2,11
19_7___2__,1,-0.8,1.5,4.0,2,10
20_7___2__,1,-1.4,1.1,3.3,2,11
2_7___2__,1,-0.5,1.3,3.2,2,13
3_7___2__,3,-2.1,0.6,3.1,2,11
4_7___2__,3,-0.8,1.6,3.8,2,8
5_7___2__,1,-0.3,1.8,4.0,2,10
6_7___2__,3,-1.3,0.8,2.9,2,11
8_7___2__,1,-0.8,1.2,3.1,2,10
8_8___2__,3,-0.5,1.4,3.4,2,12
9_7___2__,1,-1.3,1.0,3.4,2,10
11_6___2__,4,0.6,3.1,5.4,2,4
12_6___2__,1,-0.8,1.4,3.6,2,8
12_9___2__,1,-1.1,1.1,3.4,2,14
12_3___2__,5,-0.4,3.0,6.1,2,12
13_1___2__,4,-1.3,1.9,5.1,2,22
14_2___2__,5,-2.1,1.8,5.7,2,15
14_3___2__,5,-0.8,2.9,6.3,2,13
18_1___2__,5,-1.0,2.2,5.6,2,19
1_3___2__,5,-2.4,1.0,4.6,2,11
6_2___2__,5,-1.6,1.8,5.2,2,14
9_3___2__,3,-0.5,2.3,5.3,2,13
17_2___2__,3,0.1,2.8,5.5,2,13
4_1___2__,5,-2.0,1.0,4.0,2,18
5_1___2__,4,-1.5,1.7,4.9,2,17
6_3___2__,4,-1.9,1.5,4.9,2,12
7_3___2__,5,-2.0,1.4,4.6,2,10
8_2___2__,5,0.1,2.5,5.1,2,16
10_2___2__,5,-0.9,1.5,3.9,2,12
13_3___2__,3,-0.8,2.4,5.8,2,11
15_2___2__,5,-2.8,0.8,4.2,2,16
17_1___2__,4,-2.0,1.0,4.2,2,18
18_2___2__,5,-1.7,1.4,4.7,2,12
1_6___2__,3,-2.0,1.7,5.4,2,4
20_7___3__,3,-0.5,1.4,3.1,7,17
12_7___3__,3,-1.2,0.8,2.7,7,20
13_8___3__,4,-0.9,0.7,2.3,7,16
20_8___3__,3,-1.6,0.4,2.3,7,18
1_7___3__,4,-0.5,2.1,4.9,7,16
1_10___3__,4,-1.1,0.7,2.3,7,22
6_8___3__,3,-0.5,1.2,2.9,7,20
9_8___3__,3,-1.0,1.0,3.0,7,20
9_9___3__,3,-0.2,2.0,4.1,7,19
9_10___3__,3,-0.9,0.8,2.6,7,20
11_7___3__,3,-1.2,0.9,2.9,7,22
12_8___3__,3,-1.5,0.1,1.9,7,21
14_2___3__,3,-0.3,1.9,4.2,7,19
15_6___3__,3,-1.4,0.5,2.7,7,20
20_9___3__,3,-1.1,0.9,2.8,7,20
20_10___3__,3,-0.6,1.2,3.0,7,22
2_7___3__,4,-1.2,1.1,3.4,7,22
3_7___3__,5,-0.6,1.4,3.5,7,17
3_8___3__,3,-0.4,1.0,2.3,7,18
5_7___3__,4,-1.0,1.2,3.3,7,16
8_3___3__,3,-0.7,1.7,4.0,7,17
5_1___3__,3,-0.1,2.5,5.0,7,19
8_1___3__,3,0.5,3.2,5.7,7,22
15_3___3__,3,-0.5,2.0,4.6,7,16
1_6___3__,5,-0.4,2.8,6.0,7,12
2_1___3__,3,-1.1,1.2,3.3,7,20
2_3___3__,3,0.1,2.8,4.9,7,15
4_3___3__,3,0.1,2.8,5.4,7,16
6_1___3__,3,-0.2,2.0,4.1,7,17
6_3___3__,3,-1.3,1.2,3.8,7,17
8_2___3__,3,-1.5,1.2,4.0,7,18
9_2___3__,3,0.3,2.0,3.9,7,16
9_3___3__,3,0.1,2.6,5.1,7,16
17_3___3__,3,-1.0,1.8,4.6,7,17
20_1___3__,3,-0.2,2.5,5.4,7,16
1_3___3__,3,-1.5,1.3,4.3,7,16
4_1___3__,3,-0.5,1.8,4.4,7,21
5_3___3__,3,-0.2,2.3,4.7,7,15
6_6___3__,3,-1.4,1.2,3.7,7,16
7_3___3__,3,-1.8,1.1,3.9,7,15
12_10___4__,2,-1.7,0.7,3.0,15,25
15_7___4__,2,-1.1,1.1,3.3,15,25
1_10___4__,4,-2.2,0.8,3.5,15,22
6_1___4__,3,-1.5,1.2,3.6,15,24
7_1___4__,2,-1.2,1.4,3.8,15,26
9_9___4__,2,-1.6,0.8,3.5,15,21
11_1___4__,1,-2.1,0.8,3.5,15,28
12_1___4__,1,-2.1,0.9,3.7,15,29
19_7___4__,2,-0.7,1.2,3.1,15,24
1_2___4__,5,-1.1,1.3,3.6,15,18
2_7___4__,4,-1.4,1.0,3.3,15,25
3_10___4__,2,-0.2,1.8,3.9,15,23
