3_8: 0, [4, 14, 18, 23, 30, 31] [3, 2, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0]
6_7: 0, [3, 11, 21, 24, 27, 30] [3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0]
8_8: 3, [4, 12, 17, 22, 27, 30] [3, 2, 1, 2, 1, 2, 1, 0, 0, 0, 2, 2, 1, 2, 1, 3, 0, 0, 3, 0]
13_4: 0, [5, 10, 15, 19, 23, 28] [3, 0, 1, 0, 2, 0, 0, 2, 0, 2, 0, 2, 1, 0, 0, 1, 1, 1, 1, 2]
7_4: 0, [4, 10, 15, 20, 24, 28] [3, 0, 1, 0, 1, 0, 2, 0, 0, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 3]
8_3: 4, [6, 13, 17, 22, 26, 29] [3, 1, 1, 2, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 2, 3, 1, 1, 0]
10_4: 0, [5, 10, 15, 19, 23, 28] [3, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 0, 0, 2]
12_3: 3, [5, 12, 16, 21, 25, 29] [3, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 2, 2, 3, 0, 1, 2, 1, 2]
12_6: 1, [3, 8, 19, 25, 24, 28] [3, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 2, 1, 0, 1, 0, 0, 3, 0, 1]
15_4: 1, [5, 11, 16, 19, 23, 29] [3, 0, 2, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]
18_1: 1, [5, 19, 25, 28, 32, 31] [3, 2, 2, 0, 1, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2, 2, 1, 2, 0]
4_1: 0, [2, 18, 21, 27, 32, 31] [3, 3, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 3, 0, 0, 2]
5_3: 0, [5, 11, 15, 20, 23, 28] [3, 1, 1, 1, 2, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 3, 1, 3, 3]
14_4: 2, [5, 11, 16, 21, 25, 29] [3, 1, 1, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 0, 2, 1, 1, 1, 0, 3]
16_4: 1, [5, 11, 16, 20, 24, 29] [3, 1, 2, 0, 0, 1, 0, 2, 1, 2, 0, 2, 1, 1, 2, 2, 1, 0, 0, 1]
1_3: 0, [4, 11, 16, 19, 24, 28] [3, 2, 2, 0, 2, 2, 2, 0, 0, 1, 1, 0, 3, 1, 1, 1, 1, 1, 2, 3]
7_3: 2, [3, 10, 15, 22, 27, 29] [3, 0, 1, 2, 1, 2, 1, 1, 1, 1, 0, 1, 3, 0, 2, 1, 1, 2, 1, 2]
16_3: 3, [6, 14, 18, 22, 25, 29] [3, 1, 1, 0, 1, 3, 1, 2, 1, 1, 2, 1, 3, 2, 1, 0, 1, 0, 2, 1]
18_4: 0, [5, 9, 14, 19, 23, 28] [3, 0, 3, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 0, 2]
20_7: 1, [2, 11, 17, 20, 28, 32] [3, 2, 1, 0, 1, 1, 1, 4, 2, 1, 2, 2, 1, 2, 0, 1, 1, 0, 2, 2]
