key,gap,pro1,pro2,pro3,range1,range2
16_1___1__,0,-1.5,1.1,3.8,3,6
1_7___1__,0,-2.2,0.2,2.5,2,3
1_1___1__,0,-1.4,0.8,3.2,3,4
2_1___1__,1,-0.6,1.3,3.5,3,9
12_1___1__,0,-2.0,0.1,2.5,3,5
12_2___1__,0,-0.6,1.4,3.4,3,3
15_1___1__,2,-2.3,1.0,4.1,3,6
2_2___1__,1,-1.2,0.6,2.6,3,4
3_1___1__,0,-2.1,0.4,2.6,3,6
3_2___1__,1,-0.7,1.4,3.4,3,6
4_8___1__,0,-1.5,0.9,3.1,2,3
5_1___1__,0,-0.9,1.4,3.6,3,6
5_2___1__,0,-1.3,0.7,2.7,3,7
7_1___1__,0,-1.1,1.4,4.0,3,5
8_1___1__,0,-1.4,1.0,3.2,3,7
8_8___1__,0,-1.2,0.6,2.5,3,4
9_7___1__,1,-1.4,1.0,3.3,1,3
10_1___1__,1,-1.6,1.0,3.7,3,3
10_7___1__,1,-0.7,1.3,3.0,3,3
11_1___1__,0,-2.4,0.2,2.8,3,5
4_3___1__,2,-1.7,1.3,4.0,3,5
8_3___1__,0,-1.9,1.1,4.1,3,6
13_3___1__,2,-0.2,2.4,5.0,3,4
15_3___1__,2,-2.1,1.0,4.2,3,5
17_3___1__,2,-1.1,1.4,4.0,3,7
1_6___1__,0,-0.0,2.8,6.0,2,3
2_3___1__,2,-1.5,1.1,4.2,3,6
3_7___1__,0,-0.9,1.3,3.5,3,4
3_8___1__,0,-1.5,1.0,3.4,3,3
4_9___1__,0,-0.3,2.0,4.4,2,3
6_8___1__,0,-0.0,2.5,5.0,1,3
7_3___1__,0,-1.6,1.4,4.4,3,6
9_3___1__,0,-1.9,0.6,3.1,3,6
10_3___1__,2,-1.5,1.3,4.1,3,7
10_9___1__,0,-0.6,1.6,3.7,3,4
12_6___1__,0,-0.3,1.7,3.7,3,3
12_8___1__,0,-1.6,0.5,2.6,2,3
13_10___1__,0,-0.1,2.3,4.8,3,3
14_7___1__,0,-1.4,1.0,3.6,2,3
15_8___1__,0,-1.2,1.5,4.0,1,3
11_7___2__,0,-1.6,0.8,3.2,3,11
2_2___2__,0,-1.3,1.8,4.7,11,11
4_7___2__,0,-0.1,2.0,4.0,7,11
4_8___2__,0,-0.7,1.3,3.5,5,11
8_8___2__,0,-1.6,0.7,2.6,7,11
10_7___2__,0,-1.2,1.3,3.7,7,11
11_8___2__,0,-1.8,0.6,3.0,4,11
12_7___2__,0,-0.5,1.6,3.7,4,11
20_9___2__,0,-0.8,1.6,4.1,5,11
2_7___2__,0,-1.1,0.7,2.4,5,11
3_7___2__,0,-1.4,1.2,4.0,8,11
3_8___2__,0,-1.0,1.0,3.2,6,11
4_9___2__,0,-0.8,1.1,3.2,6,11
5_7___2__,0,-1.4,0.6,2.8,6,11
5_10___2__,0,-2.1,0.5,3.1,6,11
6_7___2__,0,-1.1,1.0,3.0,4,11
6_8___2__,0,-0.9,1.5,4.2,4,11
6_9___2__,0,-1.7,0.5,2.6,5,11
7_9___2__,0,-1.2,1.1,3.5,6,11
10_6___2__,0,-1.1,1.4,3.7,7,11
13_1___2__,0,-2.4,0.8,3.9,7,11
9_3___2__,0,-0.5,2.2,4.9,10,11
9_6___2__,0,0.3,2.3,4.6,6,11
12_3___2__,0,-0.3,3.0,6.3,11,11
13_3___2__,0,-0.6,2.7,5.9,9,11
14_3___2__,0,-0.4,2.9,6.5,10,11
18_1___2__,0,-0.8,2.2,5.3,11,14
1_3___2__,0,-2.7,1.0,4.6,10,11
1_6___2__,0,-0.3,3.4,7.0,6,11
6_3___2__,0,-2.0,1.3,5.0,9,11
7_1___2__,0,-1.1,1.5,4.0,7,11
18_6___2__,0,-0.7,2.3,5.3,10,11
20_6___2__,0,-0.2,1.9,4.1,8,11
1_2___2__,0,-2.1,1.2,4.7,9,11
4_3___2__,0,-2.5,0.7,4.0,8,11
5_1___2__,0,-1.3,1.8,5.2,8,11
7_3___2__,0,-1.6,1.4,4.6,10,11
7_6___2__,0,0.0,2.9,5.4,3,11
8_3___2__,0,-1.7,1.3,4.4,8,11
11_3___2__,0,-1.3,2.1,5.0,9,11
20_7___3__,0,-1.7,0.4,2.5,10,15
13_8___3__,0,-0.9,0.4,2.0,10,15
1_7___3__,0,-0.5,2.1,4.8,9,15
1_10___3__,0,-0.5,1.4,3.1,10,15
3_7___3__,0,-0.5,1.4,3.5,13,15
9_10___3__,0,-1.3,0.5,2.3,10,15
10_7___3__,0,-1.1,0.9,2.9,12,15
10_8___3__,0,-0.8,1.1,3.2,11,15
12_7___3__,0,-1.8,0.1,2.0,7,15
13_2___3__,0,-1.3,0.8,2.8,15,15
14_2___3__,0,-1.9,0.6,3.1,15,20
15_6___3__,0,-1.5,0.6,2.8,15,15
16_7___3__,0,-0.5,1.5,3.5,7,15
2_2___3__,1,-0.8,1.3,3.3,15,16
2_7___3__,0,-1.3,1.1,3.5,10,15
3_8___3__,0,-0.8,0.6,2.0,11,15
9_8___3__,0,0.4,2.2,4.2,9,15
9_9___3__,0,-1.1,1.1,3.5,9,15
10_2___3__,0,-1.4,0.9,3.3,15,17
10_6___3__,0,-0.4,1.9,3.8,11,15
5_1___3__,0,-0.3,2.0,4.6,11,15
8_3___3__,7,0.4,2.6,4.9,12,15
8_1___3__,6,-1.0,1.2,3.9,15,19
13_1___3__,0,-1.1,1.2,3.4,11,15
15_3___3__,7,-1.4,1.2,3.7,15,17
1_6___3__,0,-0.4,2.8,5.9,13,15
2_1___3__,0,0.8,3.0,5.2,15,17
2_3___3__,7,0.0,2.4,4.8,14,15
4_1___3__,0,0.3,2.9,5.6,15,21
4_3___3__,7,-0.9,1.7,4.5,13,15
4_9___3__,0,-0.9,1.4,3.6,9,15
6_1___3__,2,0.5,2.8,5.2,13,15
6_3___3__,3,-1.6,1.0,3.4,15,15
8_2___3__,1,-0.3,2.3,5.1,15,16
9_3___3__,0,-1.4,1.2,3.8,15,16
12_1___3__,0,-0.9,1.6,4.0,14,15
17_3___3__,7,-0.1,2.4,5.1,15,16
20_1___3__,0,-0.0,2.6,5.3,14,15
1_1___3__,0,-0.6,2.0,4.6,12,15
1_3___3__,7,-1.3,1.9,4.7,15,16
12_10___4__,1,-0.6,1.8,4.1,17,21
1_2___4__,0,-0.9,1.3,3.7,20,21
1_10___4__,1,-0.8,1.9,4.6,16,21
6_1___4__,0,-0.8,1.8,4.4,17,21
15_7___4__,1,-1.0,1.1,3.4,17,21
7_1___4__,0,-0.5,2.0,4.5,16,21
9_2___4__,1,-0.7,1.6,3.9,20,21
9_9___4__,1,-0.7,2.0,4.6,17,21
11_1___4__,0,-0.0,2.7,5.4,18,21
17_6___4__,0,-0.5,1.5,3.4,21,21
18_7___4__,2,-0.9,1.6,4.0,18,21
18_10___4__,1,-0.1,3.0,6.1,15,21
19_1___4__,0,-3.1,0.6,4.2,21,25
19_2___4__,1,-0.4,2.2,4.9,21,25
19_7___4__,2,-1.2,0.9,2.8,18,21
19_8___4__,1,-0.5,1.7,4.2,18,21
1_8___4__,1,0.2,2.4,4.7,18,21
2_7___4__,0,-0.9,1.3,3.4,13,21
3_2___4__,0,-0.8,1.8,4.2,21,21
3_7___4__,1,-0.3,1.6,3.4,20,21
13_9___4__,3,-0.1,1.9,4.1,21,21
6_9___4__,1,-0.1,2.1,4.3,17,21
7_3___4__,3,0.2,2.8,5.8,20,21
13_3___4__,3,-1.2,1.6,4.3,20,21
1_6___4__,1,0.2,3.7,7.2,21,22
2_9___4__,1,-0.2,1.7,3.6,17,21
4_1___4__,3,0.1,2.4,4.8,21,25
4_3___4__,0,-0.4,2.4,5.0,19,21
6_6___4__,1,-0.3,2.5,5.3,21,21
6_7___4__,1,-0.6,1.6,3.8,15,21
8_10___4__,3,0.0,2.6,5.2,18,21
10_3___4__,3,-0.6,2.2,5.2,21,22
11_10___4__,3,-0.2,2.1,4.6,18,21
