row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,7,12,15,21,27,86,31,23,28,14,27,3,5,3,6,6,9
1_2,3,9,15,20,24,29,100,32,26,33,15,35,6,6,5,4,5,6
1_3,6,10,16,22,26,29,109,35,23,36,16,38,4,6,6,4,3,7
1_4,5,9,14,18,24,29,99,34,24,33,15,32,4,5,4,6,5,8
1_5,5,9,15,19,24,29,101,34,24,33,15,34,4,6,4,5,5,8
1_6,2,6,13,22,25,28,96,30,26,31,19,35,4,7,9,3,3,0
1_7,2,3,9,19,20,26,79,28,24,23,17,28,1,6,10,1,6,3
1_8,2,4,8,18,20,26,78,28,24,24,16,26,2,4,10,2,6,3
1_9,3,5,9,19,21,27,84,30,24,26,16,28,2,4,10,2,6,6
1_10,3,6,10,16,22,28,85,31,25,28,16,26,3,4,6,6,6,7
2_1,9,11,17,24,26,33,120,42,24,37,15,41,2,6,7,2,7,2
2_2,4,11,16,21,24,30,106,34,26,35,13,37,7,5,5,3,6,6
2_3,6,9,14,21,24,27,101,33,21,33,15,35,3,5,7,3,3,6
2_4,5,8,13,18,23,28,95,33,23,31,15,31,3,5,5,5,5,8
2_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
2_6,2,4,12,15,20,24,77,26,22,24,16,27,2,8,3,5,4,4
2_7,1,5,10,13,19,24,72,25,23,24,14,23,4,5,3,6,5,7
2_8,1,4,9,12,18,27,71,28,26,22,14,21,3,5,3,6,9,7
2_9,3,7,12,17,20,26,85,29,23,27,13,29,4,5,5,3,6,7
2_10,2,5,9,13,19,28,76,30,26,24,14,22,3,4,4,6,9,9
3_1,6,10,16,20,23,31,106,37,25,33,13,36,4,6,4,3,8,6
3_2,6,13,17,21,25,30,112,36,24,38,12,38,7,4,4,4,5,5
3_3,6,11,14,19,24,27,101,33,21,35,13,33,5,3,5,5,3,6
3_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,8
3_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
3_6,5,8,13,22,25,29,102,34,24,33,17,35,3,5,9,3,4,1
3_7,4,8,13,20,23,29,97,33,25,31,15,33,4,5,7,3,6,1
3_8,3,6,11,18,23,28,89,31,25,29,17,29,3,5,7,5,5,4
3_9,3,6,12,19,23,28,91,31,25,29,17,31,3,6,7,4,5,5
3_10,3,6,9,13,22,28,81,31,25,28,16,22,3,3,4,9,6,8
4_1,6,17,21,25,27,32,128,38,26,44,10,46,11,4,4,2,5,5
4_2,4,11,15,24,27,31,112,35,27,38,16,39,7,4,9,3,4,4
4_3,5,8,13,19,25,30,100,35,25,33,17,32,3,5,6,6,5,8
4_4,5,8,13,18,24,29,97,34,24,32,16,31,3,5,5,6,5,8
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
4_6,2,6,9,21,23,26,87,28,24,29,17,30,4,3,12,2,3,1
4_7,3,7,9,20,22,25,86,28,22,29,15,29,4,2,11,2,3,3
4_8,2,5,9,19,20,26,81,28,24,25,15,28,3,4,10,1,6,3
4_9,2,6,9,18,20,27,82,29,25,26,14,27,4,3,9,2,7,4
4_10,2,5,8,16,22,27,80,29,25,27,17,24,3,3,8,6,5,8
5_1,6,8,11,15,20,28,88,34,22,28,12,26,2,3,4,5,8,7
5_2,7,11,17,23,27,31,116,38,24,38,16,40,4,6,6,4,4,5
5_3,5,10,19,23,28,30,115,35,25,38,18,42,5,9,4,5,2,10
5_4,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,9
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
5_6,5,8,14,22,28,29,106,34,24,36,20,36,3,6,8,6,1,5
