Game,Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
23056,20230518,3,2,2,1,8,4,1
23056,20230518,6,5,2,6,0,5,9
23056,20230518,6,6,2,6,0,5,9
23056,20230518,6,5,2,6,1,5,9
23056,20230518,7,4,3,6,1,6,10
23056,20230518,7,3,4,7,1,6,10
