Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230516,23055,2,14,10,2,1,35,13,1,35,29,31,23,43,1,16,3,4,5,2,10,9
20230518,23056,2,19,10,2,0,29,21,0,41,25,37,9,33,6,1,3,5,10,4,14,1
20230518,400_1,3,13,14,4,2,30,16,1,37,21,32,17,37,0,8,5,3,5,2,13,2
20230518,400_2,3,13,13,4,2,25,20,1,35,20,27,12,28,0,5,2,4,8,3,10,1
20230518,400_3,0,17,12,4,1,24,22,0,31,22,26,13,28,2,6,2,4,7,3,10,1
20230518,400_4,2,16,8,1,0,31,16,1,29,25,25,18,27,1,7,5,5,5,2,10,1
20230518,400_5,3,15,7,0,0,32,15,1,30,24,27,16,28,2,6,5,5,5,2,8,1
20230518,600_1,4,13,9,1,1,33,14,0,39,26,35,20,43,1,11,4,3,5,2,13,8
20230518,600_2,4,15,9,3,1,29,17,1,37,25,32,15,37,2,8,2,4,7,2,11,6
20230518,600_3,3,15,7,3,0,31,17,0,35,25,32,16,37,2,10,1,4,6,2,10,8
20230518,600_4,3,14,7,1,0,34,13,1,34,27,30,21,39,1,13,3,4,4,1,9,7
20230518,600_5,3,14,8,1,0,33,14,1,35,25,32,19,38,1,11,2,5,4,1,8,6
20230518,1000_1,3,12,10,4,0,34,14,0,36,27,33,20,36,1,10,3,6,5,2,10,6
20230518,1000_2,2,13,11,5,1,33,15,0,39,22,34,13,34,2,5,1,5,7,3,9,2
20230518,1000_3,2,12,11,4,0,33,15,0,36,24,30,15,31,1,6,2,6,7,3,9,4
20230518,1000_4,3,12,9,2,0,35,12,1,36,27,31,20,34,0,9,5,5,6,2,8,7
20230518,1000_5,3,12,8,2,0,35,12,1,38,25,33,18,34,1,6,5,6,5,2,8,5
