row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,8,13,17,24,29,94,32,26,32,16,30,5,5,4,7,5,10
1_2,5,9,17,20,23,31,105,36,26,32,14,37,4,8,3,3,8,8
1_3,4,7,15,18,24,30,98,34,26,31,17,33,3,8,3,6,6,8
1_4,5,10,15,18,24,29,101,34,24,34,14,33,5,5,3,6,5,8
1_5,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
1_6,3,13,12,16,22,25,91,28,22,35,9,28,10,-1,4,6,3,10
1_7,2,14,14,19,24,28,101,30,26,38,10,33,12,0,5,5,4,10
1_8,4,11,14,19,23,28,99,32,24,34,12,33,7,3,5,4,5,10
1_9,3,10,13,18,23,27,94,30,24,33,13,31,7,3,5,5,4,6
1_10,2,8,11,17,24,28,90,30,26,32,16,28,6,3,6,7,4,4
2_1,4,11,16,17,23,29,100,33,25,34,12,33,7,5,1,6,6,4
2_2,4,8,16,20,24,31,103,35,27,32,16,36,4,8,4,4,7,3
2_3,4,9,16,20,25,30,104,34,26,34,16,36,5,7,4,5,5,7
2_4,5,9,14,18,24,29,99,34,24,33,15,32,4,5,4,6,5,7
2_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
2_6,1,8,11,17,22,29,88,30,28,30,14,28,7,3,6,5,7,7
2_7,1,8,12,17,21,28,87,29,27,29,13,29,7,4,5,4,7,6
2_8,2,8,11,19,23,29,92,31,27,31,15,30,6,3,8,4,6,8
2_9,1,8,11,18,22,29,89,30,28,30,14,29,7,3,7,4,7,4
2_10,2,8,10,17,24,30,91,32,28,32,16,27,6,2,7,7,6,4
3_1,3,9,9,17,22,27,87,30,24,31,13,26,6,0,8,5,5,14
3_2,4,6,13,20,22,30,95,34,26,28,16,33,2,7,7,2,8,3
3_3,4,8,14,20,24,30,100,34,26,32,16,34,4,6,6,4,6,7
3_4,5,9,15,20,24,29,102,34,24,33,15,35,4,6,5,4,5,8
3_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
3_6,1,8,13,22,25,28,97,29,27,33,17,35,7,5,9,3,3,8
3_7,2,8,12,21,23,28,94,30,26,31,15,33,6,4,9,2,5,8
3_8,5,8,14,22,24,29,102,34,24,32,16,36,3,6,8,2,5,8
3_9,2,7,11,18,21,27,86,29,25,28,14,29,5,4,7,3,6,7
3_10,1,7,11,15,20,27,81,28,26,27,13,26,6,4,4,5,7,7
4_1,2,6,9,13,20,28,78,30,26,26,14,22,4,3,4,7,8,12
4_2,2,5,10,15,19,29,80,31,27,24,14,25,3,5,5,4,10,5
4_3,4,8,14,19,24,30,99,34,26,32,16,33,4,6,5,5,6,7
4_4,5,9,15,19,24,29,101,34,24,33,15,34,4,6,4,5,5,7
4_5,5,9,14,19,23,28,98,33,23,32,14,33,4,5,5,4,5,8
4_6,5,9,16,21,23,33,107,38,28,32,14,37,4,7,5,2,10,3
4_7,4,7,14,19,22,33,99,37,29,29,15,33,3,7,5,3,11,3
4_8,6,7,13,19,20,30,95,36,24,27,13,32,1,6,6,1,10,5
4_9,4,5,9,14,18,29,79,33,25,23,13,23,1,4,5,4,11,5
4_10,2,6,10,15,21,31,85,33,29,27,15,25,4,4,5,6,10,3
5_1,1,7,13,17,25,30,93,31,29,32,18,30,6,6,4,8,5,8
5_2,3,6,15,16,22,31,93,34,28,28,16,31,3,9,1,6,9,5
5_3,4,8,14,18,24,29,97,33,25,32,16,32,4,6,4,6,5,7
5_4,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
5_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
5_6,7,8,12,15,22,30,94,37,23,30,14,27,1,4,3,7,8,3
5_7,6,8,11,14,20,28,87,34,22,28,12,25,2,3,3,6,8,5
5_8,5,8,11,14,19,27,84,32,22,27,11,25,3,3,3,5,8,5
5_9,3,6,7,12,18,26,72,29,23,24,12,19,3,1,5,6,8,3
5_10,3,4,7,13,19,28,74,31,25,23,15,20,1,3,6,6,9,4
6_1,2,6,13,18,22,32,93,34,30,28,16,31,4,7,5,4,10,9
6_2,5,7,15,18,22,31,98,36,26,29,15,33,2,8,3,4,9,4
6_3,4,8,15,19,25,31,102,35,27,33,17,34,4,7,4,6,6,7
6_4,6,10,15,19,24,29,103,35,23,34,14,34,4,5,4,5,5,7
6_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
6_6,6,13,15,25,24,29,112,35,23,37,11,40,7,2,10,-1,5,4
6_7,5,12,13,23,24,30,107,35,25,36,12,36,7,1,10,1,6,4
6_8,5,9,12,20,22,32,100,37,27,31,13,32,4,3,8,2,10,5
6_9,3,9,11,19,22,29,93,32,26,31,13,30,6,2,8,3,7,4
6_10,3,8,10,18,21,29,89,32,26,29,13,28,5,2,8,3,8,2
7_1,4,9,15,17,26,30,101,34,26,35,17,32,5,6,2,9,4,12
7_2,6,7,15,19,22,30,99,36,24,29,15,34,1,8,4,3,8,6
7_3,5,8,15,18,25,30,101,35,25,33,17,33,3,7,3,7,5,8
7_4,5,9,15,19,24,29,101,34,24,33,15,34,4,6,4,5,5,7
7_5,5,9,14,19,23,28,98,33,23,32,14,33,4,5,5,4,5,8
7_6,9,9,12,19,27,30,106,39,21,36,18,31,0,3,7,8,3,0
7_7,9,9,13,19,26,30,106,39,21,35,17,32,0,4,6,7,4,1
7_8,7,8,12,18,25,31,101,38,24,33,17,30,1,4,6,7,6,2
7_9,3,6,9,15,22,28,83,31,25,28,16,24,3,3,6,7,6,2
7_10,2,6,9,17,21,29,84,31,27,27,15,26,4,3,8,4,8,3
8_1,4,8,13,16,25,31,97,35,27,33,17,29,4,5,3,9,6,8
8_2,5,7,12,15,20,31,90,36,26,27,13,27,2,5,3,5,11,3
8_3,3,8,14,18,25,30,98,33,27,33,17,32,5,6,4,7,5,8
8_4,5,10,15,19,25,29,103,34,24,35,15,34,5,5,4,6,4,8
8_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
8_6,8,9,16,22,25,28,108,36,20,34,16,38,1,7,6,3,3,0
8_7,7,8,14,20,23,28,100,35,21,31,15,34,1,6,6,3,5,0
8_8,7,8,13,18,21,31,98,38,24,29,13,31,1,5,5,3,10,4
8_9,5,6,10,16,19,30,86,35,25,25,13,26,1,4,6,3,11,2
8_10,3,6,9,18,23,28,87,31,25,29,17,27,3,3,9,5,5,1
9_1,6,8,16,21,24,26,101,32,20,32,16,37,2,8,5,3,2,12
9_2,5,7,12,17,22,31,94,36,26,29,15,29,2,5,5,5,9,6
9_3,3,8,14,19,24,30,98,33,27,32,16,33,5,6,5,5,6,9
9_4,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
9_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
9_6,7,11,13,24,26,31,112,38,24,37,15,37,4,2,11,2,5,7
9_7,6,10,11,22,25,30,104,36,24,35,15,33,4,1,11,3,5,8
9_8,6,11,13,23,25,32,110,38,26,36,14,36,5,2,10,2,7,7
9_9,4,8,10,21,24,29,96,33,25,32,16,31,4,2,11,3,5,6
9_10,2,7,9,15,21,29,83,31,27,28,14,24,5,2,6,6,8,2
10_1,1,6,10,14,17,29,77,30,28,23,11,24,5,4,4,3,12,7
10_2,2,6,11,15,18,29,81,31,27,24,12,26,4,5,4,3,11,10
10_3,3,7,14,20,24,29,97,32,26,31,17,34,4,7,6,4,5,5
10_4,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,7
10_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
10_6,6,12,14,18,21,28,99,34,22,33,9,32,6,2,4,3,7,1
10_7,6,12,16,20,23,28,105,34,22,35,11,36,6,4,4,3,5,3
10_8,9,14,18,22,25,30,118,39,21,39,11,40,5,4,4,3,5,3
10_9,4,8,13,18,22,27,92,31,23,30,14,31,4,5,5,4,5,5
