key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,1,-0.3,1.7,3.6,4,7
3_6___1__,1,-0.0,1.9,3.9,3,7
4_1___1__,0,-0.4,1.9,4.2,3,7
4_2___1__,1,-0.7,1.3,3.2,1,7
9_10___1__,1,-0.5,1.4,3.5,6,7
12_6___1__,0,-0.6,1.2,3.2,3,7
3_1___1__,0,-2.0,0.6,3.4,1,7
6_6___1__,1,-0.2,1.6,3.5,4,7
9_2___1__,0,-0.3,1.5,3.3,1,7
10_8___1__,1,0.4,2.1,3.6,3,7
10_9___1__,0,-1.0,1.0,3.0,4,7
11_1___1__,0,-0.4,1.7,3.9,2,7
12_1___1__,0,-0.7,1.6,4.1,2,7
12_2___1__,0,-0.9,1.1,3.3,0,7
12_7___1__,0,-0.2,1.7,3.8,5,7
12_10___1__,0,-0.4,1.6,3.5,6,7
14_6___1__,1,-0.6,1.1,2.8,4,7
20_9___1__,1,0.2,2.2,4.2,4,7
20_10___1__,1,0.2,2.3,4.3,3,7
2_2___1__,1,-0.6,1.2,3.0,2,7
15_8___1__,1,-1.0,1.5,3.9,5,7
19_8___1__,6,-1.5,1.3,4.0,5,7
4_10___1__,6,-0.8,1.4,3.6,1,7
5_7___1__,1,-0.4,2.3,4.9,3,7
14_8___1__,6,-0.1,2.0,4.0,7,7
14_9___1__,6,0.2,2.8,5.4,6,7
18_7___1__,6,-0.3,1.7,3.6,3,7
19_3___1__,1,-1.6,1.1,3.8,3,7
19_7___1__,6,-0.4,1.9,4.1,4,7
1_3___1__,6,-0.5,2.6,5.5,3,7
1_6___1__,6,-0.9,1.9,4.9,7,7
1_8___1__,1,-0.2,2.2,4.8,7,7
3_3___1__,1,-1.3,1.8,4.8,3,7
5_3___1__,1,0.1,3.0,5.9,3,7
7_3___1__,1,-1.0,2.6,5.8,2,7
13_7___1__,0,-0.0,2.1,4.3,4,7
15_3___1__,1,-1.0,2.3,5.5,4,7
15_7___1__,0,0.0,2.3,4.6,4,7
16_3___1__,1,-0.2,2.6,5.2,3,7
17_3___1__,1,0.2,2.9,5.9,3,7
14_7___2__,0,-0.1,2.2,4.4,10,15
4_1___2__,0,-1.9,1.1,4.0,9,10
5_8___2__,1,-0.7,1.2,3.0,10,11
8_7___2__,0,-0.6,1.3,3.0,10,11
9_8___2__,0,-1.3,1.4,3.8,10,11
12_6___2__,0,-1.5,0.6,2.7,10,12
15_8___2__,0,-1.0,1.1,3.0,8,10
16_8___2__,0,-1.3,1.2,3.6,10,10
2_7___2__,0,-0.5,1.4,3.2,7,10
2_8___2__,0,0.0,1.6,3.4,6,10
8_9___2__,0,-1.7,0.3,2.3,10,10
12_1___2__,0,-1.8,1.8,5.2,6,10
12_7___2__,0,-1.3,0.8,2.7,10,13
16_10___2__,0,-1.0,0.9,2.7,9,10
17_8___2__,1,-1.7,0.5,2.8,7,10
2_6___2__,0,-1.4,0.3,2.3,10,12
3_1___2__,0,-2.5,0.7,4.0,10,11
3_2___2__,1,-0.3,1.8,4.2,8,10
5_6___2__,0,-0.3,1.8,3.8,8,10
5_7___2__,0,-1.6,0.6,2.9,9,10
4_2___2__,1,0.5,3.1,5.7,7,10
4_6___2__,5,-1.3,0.9,3.2,10,12
6_2___2__,1,0.2,3.1,6.1,7,10
7_3___2__,1,-1.1,2.4,5.9,5,10
14_3___2__,1,-1.1,2.4,5.8,6,10
4_3___2__,0,-0.7,2.8,5.9,5,10
7_2___2__,0,-0.1,2.7,5.5,7,10
1_9___2__,1,-1.3,0.8,3.2,10,12
2_10___2__,0,-0.7,1.6,3.9,9,10
3_10___2__,1,-1.0,1.2,3.4,10,11
4_7___2__,1,-1.5,0.9,3.5,10,10
4_9___2__,1,-1.1,1.1,3.2,10,10
9_3___2__,0,-1.0,1.7,4.5,5,10
11_10___2__,0,-1.3,0.9,3.2,10,10
13_10___2__,0,-0.1,2.1,4.3,10,10
14_9___2__,4,-0.4,2.1,4.8,10,13
17_9___2__,1,0.0,2.0,3.9,9,10
18_2___2__,1,-1.9,1.5,5.1,6,10
18_3___2__,0,-1.8,1.5,4.9,5,10
18_6___2__,1,-0.8,1.7,4.2,10,12
19_2___3__,1,-1.5,0.6,2.7,11,11
1_10___3__,1,-0.2,1.5,3.4,11,16
5_10___3__,1,-1.0,1.1,3.3,11,16
9_10___3__,1,-0.1,1.7,3.5,11,17
14_10___3__,1,-0.9,1.0,2.9,11,15
2_8___3__,1,-1.2,0.7,2.5,11,15
3_10___3__,1,-0.6,1.2,2.9,11,15
5_2___3__,1,-1.3,0.8,2.9,11,12
8_8___3__,1,-0.7,1.2,3.1,11,15
9_7___3__,1,-1.1,1.0,3.2,11,18
12_6___3__,1,-0.7,1.3,3.3,11,21
16_2___3__,1,-0.9,1.6,4.0,11,13
17_10___3__,1,0.2,2.1,4.0,11,19
1_2___3__,1,-0.9,1.1,3.3,11,12
2_6___3__,1,0.1,1.7,3.4,11,21
2_10___3__,1,-0.3,1.5,3.1,11,18
3_2___3__,1,-0.7,2.0,4.5,11,12
4_2___3__,1,-0.9,1.4,3.6,11,13
