key,gap,pro1,pro2,pro3,range1,range2
11_8___1__,0,-1.4,0.9,3.3,6,7
15_9___1__,0,-1.6,0.7,2.9,1,6
3_1___1__,4,-1.9,0.5,2.9,4,6
12_1___1__,1,-1.3,1.4,3.7,3,6
13_9___1__,2,-1.3,1.0,3.3,2,6
1_1___1__,4,-1.1,1.1,3.4,6,6
2_6___1__,4,-0.8,1.3,3.7,3,6
2_7___1__,2,-1.0,0.8,2.5,4,6
2_9___1__,1,-0.3,1.7,3.7,3,6
5_8___1__,1,-1.1,1.0,3.0,4,6
8_7___1__,0,-0.9,1.3,3.4,6,9
10_8___1__,1,-0.6,1.1,2.9,3,6
11_9___1__,2,-1.5,0.9,3.5,5,6
13_8___1__,2,-0.9,1.0,3.1,2,6
14_8___1__,1,0.2,2.4,4.6,2,6
15_10___1__,1,-1.4,1.0,3.3,2,6
16_8___1__,4,-0.8,1.2,3.1,5,6
16_9___1__,4,-0.3,1.3,3.0,4,6
17_7___1__,1,0.3,1.9,3.4,5,6
19_1___1__,1,-0.7,1.6,3.7,6,6
18_7___1__,4,-0.5,1.7,3.9,3,6
7_2___1__,4,0.2,2.2,4.3,6,6
7_3___1__,4,-0.6,2.4,5.7,1,6
9_7___1__,4,0.4,3.0,5.3,6,7
18_6___1__,4,-0.5,1.6,4.0,3,6
2_2___1__,4,-0.3,1.7,3.7,6,7
2_3___1__,0,-1.2,1.3,3.8,3,6
3_3___1__,4,-1.9,1.0,3.9,4,6
3_10___1__,2,0.1,2.5,5.1,3,6
6_10___1__,4,-1.1,1.9,4.9,3,6
7_7___1__,0,-0.7,1.5,3.8,3,6
11_3___1__,0,-1.5,1.0,3.7,3,6
12_3___1__,2,-1.5,1.2,4.1,3,6
16_3___1__,4,0.2,2.6,5.3,3,6
20_2___1__,0,-0.2,1.5,3.4,6,9
1_6___1__,1,-1.2,2.0,4.8,4,6
1_7___1__,1,-0.0,2.3,4.7,6,6
1_8___1__,1,-1.1,1.4,3.9,4,6
2_1___1__,4,-0.9,0.9,2.8,6,6
3_9___1__,4,-1.9,0.3,2.4,3,6
14_7___2__,2,-0.8,1.5,3.6,6,11
17_10___2__,3,-1.6,0.6,3.0,9,11
18_9___2__,0,-1.2,1.0,3.0,11,12
2_10___2__,0,0.2,2.3,4.5,9,11
8_7___2__,0,-0.1,1.7,3.6,11,13
8_9___2__,0,0.2,2.0,4.1,11,14
9_9___2__,0,-1.0,1.4,3.9,8,11
11_10___2__,0,-0.2,2.2,4.4,11,13
14_2___2__,2,-2.3,1.4,5.0,10,11
14_6___2__,3,-0.6,1.1,2.8,5,11
14_8___2__,3,-1.4,1.0,3.5,11,11
14_9___2__,0,-1.2,1.6,4.2,9,11
14_10___2__,0,-0.8,2.2,5.2,10,11
15_3___2__,0,-1.6,1.2,3.9,11,12
2_8___2__,1,-0.4,1.4,3.3,7,11
2_9___2__,0,-1.4,0.6,2.8,7,11
5_6___2__,0,-1.3,0.8,2.8,9,11
5_9___2__,0,-0.7,1.8,4.4,10,11
6_6___2__,3,-0.8,1.5,3.6,6,11
7_6___2__,0,-1.6,0.5,2.9,7,11
1_2___2__,2,-2.0,1.5,4.9,9,11
2_2___2__,6,-1.4,1.7,4.8,10,11
6_1___2__,2,-1.0,2.3,5.6,10,11
14_3___2__,2,-0.7,2.9,6.2,11,14
15_1___2__,9,-1.5,1.3,4.0,6,11
4_1___2__,2,-1.0,1.8,4.8,10,11
4_2___2__,2,0.3,3.1,5.8,7,11
5_2___2__,2,-0.7,2.2,5.1,6,11
9_2___2__,2,-0.6,2.1,4.8,10,11
9_10___2__,6,0.0,2.2,4.6,10,11
11_2___2__,10,-2.1,1.6,5.2,11,11
12_7___2__,3,-1.5,0.9,3.2,10,11
16_1___2__,2,-1.4,1.3,3.9,11,11
17_3___2__,2,-1.7,1.5,4.5,11,11
18_1___2__,2,-0.7,2.1,4.9,11,12
18_3___2__,7,0.8,4.3,7.6,10,11
18_6___2__,7,-0.9,1.6,4.1,6,11
19_7___2__,3,0.4,2.4,4.5,8,11
1_1___2__,1,-1.2,2.2,5.2,10,11
1_6___2__,2,-2.5,0.9,4.0,7,11
2_9___3__,0,-0.4,1.6,3.3,9,12
7_8___3__,0,-0.2,1.5,3.3,12,13
3_8___3__,0,-0.3,1.4,3.1,12,16
5_9___3__,0,-1.2,1.1,3.5,12,13
5_10___3__,0,-0.3,1.6,3.6,12,14
9_10___3__,0,-0.5,1.4,3.2,12,15
12_9___3__,0,-0.7,1.6,3.9,12,14
17_7___3__,0,0.1,1.8,3.7,9,12
17_9___3__,0,-0.7,1.4,3.6,10,12
17_10___3__,0,-0.2,1.6,3.8,12,15
18_10___3__,0,-0.2,2.1,4.2,12,17
20_8___3__,6,-1.2,0.9,3.2,12,15
20_9___3__,0,0.1,1.8,3.7,12,14
20_10___3__,0,-0.3,1.6,3.6,12,16
2_6___3__,2,-0.8,0.6,2.3,7,12
3_2___3__,0,-0.4,1.9,4.2,12,17
4_6___3__,0,-0.3,2.1,4.4,5,12
6_10___3__,0,-0.5,1.5,3.3,12,17
7_6___3__,0,-0.5,1.3,3.3,10,12
7_7___3__,0,-1.0,1.0,3.0,12,12
6_6___3__,10,-0.9,1.5,3.9,8,12
9_3___3__,10,-0.1,2.1,4.5,12,17
9_7___3__,10,-0.7,1.6,4.0,12,17
1_7___3__,1,-0.5,2.0,4.7,12,14
4_3___3__,0,-0.6,1.9,4.4,12,15
7_1___3__,2,-0.1,1.9,3.8,12,12
7_2___3__,2,-0.1,2.4,5.0,12,17
8_1___3__,5,0.5,2.7,5.0,12,15
10_7___3__,6,-0.6,1.5,3.6,7,12
12_3___3__,0,-0.6,2.1,4.5,12,18
13_1___3__,10,-0.7,1.5,3.7,12,15
17_1___3__,2,-0.5,1.8,3.9,12,20
17_3___3__,0,-0.6,1.9,4.4,12,16
18_3___3__,0,0.1,2.9,5.4,12,16
19_7___3__,2,-0.2,2.0,4.1,8,12
1_3___3__,0,-0.8,2.1,5.2,12,20
1_6___3__,2,-0.7,2.3,5.3,9,12
3_1___3__,10,-0.5,1.5,3.8,12,15
3_3___3__,0,-0.0,2.5,4.9,12,17
3_6___3__,0,-0.7,2.1,4.8,6,12
