row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,6,10,13,17,26,30,102,36,24,36,16,30,4,3,4,9,4,4
1_2,5,11,15,20,27,31,109,36,26,38,16,35,6,4,5,7,4,13
1_3,3,7,13,18,24,30,95,33,27,31,17,31,4,6,5,6,6,9
1_4,4,8,13,19,24,29,97,33,25,32,16,32,4,5,6,5,5,8
1_5,4,9,14,20,24,29,100,33,25,33,15,34,5,5,6,4,5,8
1_6,5,13,15,18,21,27,99,32,22,34,8,33,8,2,3,3,6,10
1_7,3,8,14,17,21,30,93,33,27,29,13,31,5,6,3,4,9,16
1_8,3,9,15,18,22,30,97,33,27,31,13,33,6,6,3,4,8,13
1_9,4,12,15,18,22,27,98,31,23,34,10,33,8,3,3,4,5,9
1_10,5,11,15,18,24,28,101,33,23,35,13,33,6,4,3,6,4,9
2_1,5,10,13,19,25,32,104,37,27,35,15,32,5,3,6,6,7,7
2_2,4,11,16,22,27,31,111,35,27,38,16,38,7,5,6,5,4,13
2_3,5,9,14,21,25,30,104,35,25,34,16,35,4,5,7,4,5,8
2_4,4,9,13,19,24,29,98,33,25,33,15,32,5,4,6,5,5,8
2_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
2_6,4,8,13,21,21,28,95,32,24,29,13,34,4,5,8,0,7,9
2_7,2,8,13,19,21,31,94,33,29,29,13,32,6,5,6,2,10,11
2_8,3,6,14,20,22,29,94,32,26,28,16,34,3,8,6,2,7,11
2_9,4,9,15,23,23,28,102,32,24,32,14,38,5,6,8,0,5,6
2_10,5,12,16,23,25,28,109,33,23,37,13,39,7,4,7,2,3,5
3_1,4,10,14,22,28,29,107,33,25,38,18,36,6,4,8,6,1,5
3_2,3,12,15,23,28,32,113,35,29,40,16,38,9,3,8,5,4,15
3_3,5,9,13,21,24,29,101,34,24,33,15,34,4,4,8,3,5,7
3_4,4,9,13,20,24,29,99,33,25,33,15,33,5,4,7,4,5,9
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,4,12,13,18,22,28,97,32,24,34,10,31,8,1,5,4,6,10
3_7,1,13,16,19,24,28,101,29,27,37,11,35,12,3,3,5,4,10
3_8,1,13,16,20,25,28,103,29,27,38,12,36,12,3,4,5,3,10
3_9,7,17,19,22,25,29,119,36,22,42,8,41,10,2,3,3,4,10
3_10,6,17,20,24,27,29,123,35,23,44,10,44,11,3,4,3,2,8
4_1,3,6,13,23,28,30,103,33,27,34,22,36,3,7,10,5,2,2
4_2,6,15,18,22,28,30,119,36,24,43,13,40,9,3,4,6,2,15
4_3,3,8,13,20,25,29,98,32,26,33,17,33,5,5,7,5,4,10
4_4,4,9,14,20,25,29,101,33,25,34,16,34,5,5,6,5,4,10
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
4_6,6,12,16,20,22,28,104,34,22,34,10,36,6,4,4,2,6,11
4_7,3,8,14,17,22,30,94,33,27,30,14,31,5,6,3,5,8,8
4_8,6,9,13,19,24,30,101,36,24,33,15,32,3,4,6,5,6,5
4_9,8,14,18,23,23,30,116,38,22,37,9,41,6,4,5,0,7,8
4_10,7,14,17,22,25,29,114,36,22,39,11,39,7,3,5,3,4,11
5_1,4,8,14,22,26,28,102,32,24,34,18,36,4,6,8,4,2,4
5_2,3,13,17,23,28,31,115,34,28,41,15,40,10,4,6,5,3,11
5_3,3,8,12,20,25,30,98,33,27,33,17,32,5,4,8,5,5,8
5_4,4,9,14,19,25,30,101,34,26,34,16,33,5,5,5,6,5,8
5_5,5,9,15,19,24,29,101,34,24,33,15,34,4,6,4,5,5,8
5_6,6,9,11,19,22,30,97,36,24,31,13,30,3,2,8,3,8,11
5_7,3,6,13,22,23,30,97,33,27,29,17,35,3,7,9,1,7,9
5_8,4,7,13,22,23,30,99,34,26,30,16,35,3,6,9,1,7,8
5_9,8,13,17,19,22,30,109,38,22,35,9,36,5,4,2,3,8,9
5_10,7,13,18,20,25,28,111,35,21,38,12,38,6,5,2,5,3,8
6_1,3,8,13,20,26,29,99,32,26,34,18,33,5,5,7,6,3,4
6_2,7,17,18,23,28,30,123,37,23,45,11,41,10,1,5,5,2,11
6_3,4,7,11,20,25,29,96,33,25,32,18,31,3,4,9,5,4,7
6_4,4,9,13,19,24,29,98,33,25,33,15,32,5,4,6,5,5,10
6_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,9
6_6,9,11,11,18,20,30,99,39,21,31,9,29,2,0,7,2,10,14
6_7,8,8,11,18,21,28,94,36,20,29,13,29,0,3,7,3,7,11
6_8,7,9,11,18,21,28,94,35,21,30,12,29,2,2,7,3,7,10
