key,gap,pro1,pro2,pro3,range1,range2
4_1___1__,0,-1.5,1.0,3.3,2,3
3_9___1__,0,-0.6,1.2,3.1,2,7
9_10___1__,0,0.3,2.3,4.3,2,8
10_6___1__,0,-0.5,1.1,3.0,2,7
2_1___1__,0,-1.0,1.1,3.2,2,5
3_6___1__,0,-0.5,1.4,3.3,2,4
3_7___1__,0,-0.4,1.7,3.6,1,2
4_2___1__,0,-0.9,1.0,2.8,2,6
7_6___1__,0,-0.8,1.2,3.1,2,5
7_7___1__,0,-1.0,1.0,3.2,2,3
10_9___1__,0,-1.3,0.7,2.6,2,5
11_1___1__,0,-0.6,1.4,3.6,2,5
12_6___1__,0,-1.5,0.5,2.4,2,12
14_1___1__,0,0.2,2.3,4.6,2,5
14_6___1__,0,-0.7,1.1,2.8,2,6
16_6___1__,0,-0.3,1.4,3.3,2,7
20_6___1__,0,-1.0,0.9,2.6,2,7
20_8___1__,0,-0.9,1.3,3.5,2,3
20_9___1__,0,-0.5,1.5,3.5,2,6
4_6___1__,0,0.0,2.0,4.1,2,6
5_7___1__,0,-0.7,2.1,4.7,2,3
19_3___1__,0,-0.3,2.4,5.1,2,4
2_3___1__,0,-0.6,2.2,5.2,2,5
3_3___1__,0,-1.9,1.1,4.3,2,5
5_3___1__,0,-1.6,1.3,4.3,2,3
5_9___1__,0,-0.4,2.0,4.4,2,8
6_8___1__,0,0.0,2.2,4.3,2,7
13_3___1__,0,-0.5,2.0,4.5,2,4
14_9___1__,0,-0.3,2.3,5.0,2,4
15_1___1__,0,-0.7,2.2,5.1,2,4
15_8___1__,0,-0.3,2.1,4.4,2,3
16_3___1__,0,-0.8,1.8,4.6,2,4
20_3___1__,0,-0.9,2.0,4.8,2,4
1_6___1__,0,-0.3,2.2,4.9,2,5
4_10___1__,0,-0.3,1.8,4.0,2,7
5_6___1__,0,0.3,2.5,4.7,2,6
6_3___1__,0,-2.4,1.3,4.6,2,4
7_3___1__,0,-1.8,1.4,4.8,2,3
8_3___1__,0,-1.2,1.8,5.0,2,3
8_6___1__,0,-0.6,1.5,3.7,2,5
4_1___2__,0,-2.4,0.2,3.0,6,8
5_8___2__,1,-1.2,0.7,2.6,7,8
7_1___2__,0,-2.0,0.7,3.5,8,10
12_1___2__,0,-2.3,0.9,4.3,8,10
17_8___2__,0,-1.0,1.0,3.0,8,11
3_1___2__,0,-2.0,1.1,4.2,8,10
4_10___2__,0,0.3,2.3,4.2,8,14
9_6___2__,0,-0.9,1.0,2.9,8,10
12_6___2__,0,-0.7,1.5,3.8,8,15
3_2___2__,0,-1.3,1.0,3.4,8,12
8_7___2__,0,-0.4,1.5,3.5,8,10
9_1___2__,0,-2.3,0.6,3.4,8,9
9_8___2__,0,-1.8,0.7,3.1,8,12
11_1___2__,0,-2.7,0.2,3.0,8,10
12_7___2__,0,-1.5,0.6,2.7,8,11
13_1___2__,0,-1.7,1.3,4.4,8,10
14_6___2__,0,-1.2,0.8,2.8,8,8
16_1___2__,0,-1.9,0.7,3.2,8,8
16_8___2__,0,-1.2,1.2,3.5,8,8
16_10___2__,0,-1.2,0.7,2.6,8,11
14_3___2__,0,-0.3,3.0,6.2,8,9
18_3___2__,0,-2.0,1.2,4.5,6,8
7_3___2__,0,-1.2,2.2,5.5,8,9
1_7___2__,0,-0.3,2.1,4.9,8,8
1_9___2__,0,0.2,2.3,4.4,8,12
4_3___2__,0,-1.5,1.8,5.3,8,8
4_6___2__,0,-0.3,2.0,4.2,8,12
4_9___2__,1,-1.0,1.0,3.4,8,14
6_6___2__,0,-0.8,1.5,4.0,8,11
6_7___2__,0,-1.6,0.7,3.0,8,8
9_3___2__,0,-0.7,2.0,4.8,8,8
14_9___2__,1,-2.0,0.7,3.3,8,11
15_3___2__,0,0.2,3.2,5.9,8,8
20_6___2__,0,-0.5,1.6,3.7,8,14
1_6___2__,0,-2.1,1.3,4.6,8,13
2_10___2__,0,-0.1,2.2,4.3,8,12
3_10___2__,0,0.9,3.2,5.5,8,17
4_2___2__,0,-1.7,0.9,3.6,8,15
