Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230801,23088,25,1,2,0,12,35,3,0,34,32,45,17,44,13,4,8,5,2,3,6,8
20230803,23089,16,9,2,2,5,23,21,1,39,23,41,15,42,5,2,12,1,3,1,1,4
20230803,400_1,13,11,5,1,4,24,19,2,30,25,29,15,24,3,1,8,6,5,2,8,9
20230803,400_2,15,11,5,1,5,24,17,1,30,24,29,15,24,4,1,8,5,4,2,8,9
20230803,400_3,12,11,5,2,4,24,19,1,31,23,29,14,26,3,1,10,3,5,2,9,7
20230803,400_4,13,11,5,2,5,24,18,1,31,23,29,14,25,3,1,9,4,5,2,8,7
20230803,400_5,12,11,4,2,5,25,17,1,32,22,28,14,25,2,1,7,4,6,2,7,7
20230803,600_1,5,11,8,2,4,30,13,1,33,26,33,14,35,5,4,8,2,5,2,8,11
20230803,600_2,5,11,7,2,4,30,13,1,33,26,33,14,35,5,4,7,2,5,1,8,11
20230803,600_3,4,11,8,1,3,29,14,1,32,26,29,15,32,4,4,8,2,6,1,8,8
20230803,600_4,5,11,7,1,4,29,13,1,33,25,32,14,33,4,4,7,2,5,1,7,8
20230803,600_5,6,11,7,1,4,29,13,1,33,24,31,15,33,4,4,7,2,5,1,7,6
20230803,1000_1,7,10,10,2,4,28,15,1,33,26,34,14,33,6,4,4,4,5,2,10,12
20230803,1000_2,8,9,9,1,5,28,15,1,33,26,35,13,34,7,3,5,4,5,2,9,10
20230803,1000_3,7,9,7,1,4,25,18,1,32,23,31,13,33,4,4,6,2,5,2,8,10
20230803,1000_4,12,8,6,1,9,26,12,0,34,24,35,14,36,5,4,6,3,4,2,8,9
20230803,1000_5,12,9,5,2,10,26,12,0,34,24,34,13,36,5,4,5,3,5,2,7,8
