Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230627,23073,14,8,2,0,4,35,10,1,33,31,28,22,31,2,12,1,9,7,3,6,3
20230629,23074,16,9,3,0,1,44,5,0,23,19,27,11,27,6,1,9,1,2,2,3,7
20230629,400_1,8,10,7,2,0,20,23,4,35,23,33,15,29,3,3,3,8,4,3,10,5
20230629,400_2,10,8,5,1,2,19,22,4,34,26,31,16,26,3,3,4,8,6,3,8,5
20230629,400_3,9,9,7,2,0,17,26,5,34,24,32,15,26,3,2,4,8,5,4,9,6
20230629,400_4,8,9,7,2,0,17,26,5,34,24,32,15,26,3,2,4,7,5,4,9,6
20230629,400_5,8,10,7,2,0,18,25,5,32,23,32,15,25,3,2,4,8,3,4,9,6
20230629,600_1,10,7,9,0,2,30,14,3,36,26,31,19,27,1,4,6,8,5,3,9,3
20230629,600_2,11,6,8,-1,2,31,12,2,36,27,31,19,27,1,4,6,8,6,3,9,2
20230629,600_3,10,6,8,-1,3,30,13,3,35,27,31,18,28,2,4,6,7,7,3,9,3
20230629,600_4,9,6,8,0,3,29,13,3,36,27,32,17,29,2,4,7,6,7,3,8,3
20230629,600_5,9,7,9,0,3,30,12,3,35,27,31,17,28,2,4,6,6,7,3,8,3
20230629,1000_1,5,10,7,4,1,22,21,4,31,23,27,15,25,1,6,1,8,6,3,11,4
20230629,1000_2,8,8,5,4,1,24,18,4,31,25,25,15,24,2,6,1,7,7,3,11,4
20230629,1000_3,7,7,6,5,1,24,19,4,31,25,26,15,24,2,5,2,6,7,3,11,5
20230629,1000_4,6,8,7,5,0,23,21,4,32,24,26,13,24,2,4,2,6,7,3,10,5
20230629,1000_5,7,8,7,5,0,23,20,4,32,23,27,14,24,2,4,2,6,7,3,10,5
