row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,6,9,18,23,29,33,118,39,27,38,20,41,3,9,5,6,4,14
1_2,4,7,14,23,28,31,107,35,27,35,21,37,3,7,9,5,3,15
1_3,3,8,14,20,24,29,98,32,26,32,16,34,5,6,6,4,5,13
1_4,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,11
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
1_6,5,14,22,27,30,32,130,37,27,44,16,49,9,8,5,3,2,10
1_7,6,18,23,29,28,32,136,38,26,46,10,52,12,5,6,-1,4,10
1_8,5,16,20,27,29,32,129,37,27,45,13,47,11,4,7,2,3,11
1_9,6,16,20,26,30,32,130,38,26,46,14,46,10,4,6,4,2,7
1_10,7,15,19,24,29,33,127,40,26,44,14,43,8,4,5,5,4,5
2_1,2,8,19,22,29,31,111,33,29,37,21,41,6,11,3,7,2,3
2_2,4,7,15,20,27,29,102,33,25,34,20,35,3,8,5,7,2,8
2_3,4,7,13,17,24,28,93,32,24,31,17,30,3,6,4,7,4,10
2_4,4,8,13,18,23,29,95,33,25,31,15,31,4,5,5,5,6,10
2_5,4,8,14,19,23,29,97,33,25,31,15,33,4,6,5,4,6,9
2_6,8,14,23,30,31,32,138,40,24,45,17,53,6,9,7,1,1,9
2_7,6,15,22,28,31,32,134,38,26,46,16,50,9,7,6,3,1,10
2_8,6,15,21,27,30,31,130,37,25,45,15,48,9,6,6,3,1,9
2_9,6,13,19,26,29,31,124,37,25,42,16,45,7,6,7,3,2,7
2_10,7,14,19,25,29,32,126,39,25,43,15,44,7,5,6,4,3,6
3_1,5,8,12,16,23,27,91,32,22,31,15,28,3,4,4,7,4,3
3_2,5,7,11,17,23,27,90,32,22,30,16,28,2,4,6,6,4,9
3_3,6,8,13,19,24,27,97,33,21,32,16,32,2,5,6,5,3,10
3_4,5,10,15,19,23,30,102,35,25,33,13,34,5,5,4,4,7,10
3_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,9
3_6,8,21,23,25,29,33,139,41,25,50,8,48,13,2,2,4,4,6
3_7,5,19,21,25,28,33,131,38,28,47,9,46,14,2,4,3,5,10
3_8,6,19,22,25,27,32,131,38,26,46,8,47,13,3,3,2,5,11
3_9,8,15,20,24,26,32,125,40,24,41,11,44,7,5,4,2,6,10
3_10,9,16,21,24,27,33,130,42,24,43,11,45,7,5,3,3,6,8
4_1,6,9,14,15,24,29,97,35,23,33,15,29,3,5,1,9,5,11
4_2,4,7,11,15,24,28,89,32,24,31,17,26,3,4,4,9,4,11
4_3,5,8,12,16,22,26,89,31,21,30,14,28,3,4,4,6,4,9
4_4,4,9,14,18,22,29,96,33,25,31,13,32,5,5,4,4,7,9
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
4_6,10,17,19,22,27,32,127,42,22,44,10,41,7,2,3,5,5,9
4_7,6,16,19,20,26,32,119,38,26,42,10,39,10,3,1,6,6,13
4_8,8,15,17,21,25,31,117,39,23,40,10,38,7,2,4,4,6,12
4_9,11,14,16,20,25,31,117,42,20,39,11,36,3,2,4,5,6,9
4_10,10,15,17,22,26,31,121,41,21,41,11,39,5,2,5,4,5,6
5_1,7,12,14,17,25,28,103,35,21,37,13,31,5,2,3,8,3,10
5_2,6,10,14,18,27,31,106,37,25,37,17,32,4,4,4,9,4,11
5_3,4,10,16,19,25,30,104,34,26,35,15,35,6,6,3,6,5,11
5_4,4,10,16,19,25,30,104,34,26,35,15,35,6,6,3,6,5,10
