Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
-10.2|42.7|97.9,7.4|73.3|146.9,-9.1|29.4|70.0,10.3|53.4|100.9,-0.8|56.2|112.4,12.9|71.6|125.9,-18.9|34.8|89.5,-9.5|53.2|116.4,-11.1|24.8|63.2,2.5|43.9|82.0,-4.3|55.9|110.4,9.8|85.4|155.1,-26.9|24.0|77.8,7.6|51.5|91.9,-4.5|23.2|52.2,4.9|37.9|69.8,-25.2|31.9|91.5,3.8|71.4|139.0,-29.2|29.8|88.6,-4.0|51.2|97.7,-9.6|23.5|56.1,13.1|42.1|75.6,-10.1|44.2|95.6,18.9|75.7|131.8,-12.6|43.7|99.9,14.3|83.4|151.4,-6.2|30.6|65.3,14.2|55.4|92.7,-26.8|28.1|78.8,26.4|85.4|149.0,-45.9|12.9|70.2,21.3|75.2|128.3,-35.8|-0.4|33.6,1.4|33.3|63.6,-50.0|8.4|67.1,31.5|90.5|150.8,-23.5|34.1|94.0,18.7|69.7|122.6,-16.3|19.3|52.1,13.7|48.7|81.0,-24.4|41.6|101.2,28.3|95.0|171.9,-10.2|48.2|109.3,0.1|67.7|134.9,-4.6|31.0|69.1,7.3|49.9|94.1,-23.7|38.8|102.1,25.7|84.7|146.2,-47.7|15.5|78.9,10.9|82.3|150.3,-29.4|7.3|43.2,14.3|55.1|95.6,-45.8|5.1|56.2,44.5|100.4|155.6,-39.3|19.9|76.2,-11.8|48.3|113.8,-25.7|12.3|48.0,0.9|39.9|81.0,-29.0|40.6|104.1,1.8|72.8|142.9,-42.9|24.7|83.2,5.0|77.7|157.0,-18.2|21.6|63.4,5.2|55.1|99.7,-24.7|35.1|91.1,26.2|88.9|150.0,-37.1|24.7|86.3,-22.0|29.3|83.7,-12.8|22.9|57.2,0.1|34.6|69.8,7.3|71.1|136.9,-0.7|72.4|147.0,-20.8|29.8|78.0,-4.6|44.0|90.1,-0.6|27.7|56.4,7.2|37.3|66.4,-10.0|47.7|104.4,16.9|77.0|136.7,-20.0|43.4|110.1,-37.1|34.2|106.9,-8.9|30.4|71.5,-13.0|33.4|79.2,15.5|76.3|134.7,-13.8|56.9|125.5,-28.0|31.5|86.1,-16.9|36.3|89.7,-9.3|21.6|53.4,-17.1|11.0|38.0,7.8|69.0|129.2,-33.0|29.3|91.4,-16.0|31.0|79.7,3.7|52.3|102.3,-6.7|21.1|45.8,4.9|39.9|70.9,9.8|60.2|107.9,-1.1|53.8|111.3,-17.8|36.4|89.2,-16.9|41.8|98.5,-2.2|31.3|66.3,-4.0|35.9|76.3,-0.8|45.6|87.3,12.8|61.4|109.4,-47.1|12.9|71.7,14.5|81.4|144.5,-24.0|10.0|42.3,19.5|58.9|98.7,-32.3|18.4|69.4,31.4|90.0|156.4
