red1
0:(0, 28.3), (0, -65.7), (0, -159.1)
1:(0.8, 27.5), (-1.5, -64.2), (-4.2, -154.9)
2:(28.3, 0), (-65.7, 0), (-159.1, 0)
3:(20.7, 7.6), (-51.1, -14.6), (-122.1, -37.0)
4:(11.0, 17.3), (-27.8, -37.9), (-66.8, -92.3)
5:(7.9, 20.4), (-17.6, -48.1), (-43.4, -115.7)
6:(2.5, 25.8), (-9.6, -56.1), (-21.9, -137.2)
7:(1.2, 27.1), (-4.8, -60.9), (-10.9, -148.2)
8:(1.1, 27.2), (-3.1, -62.6), (-7.3, -151.8)
9:(0.9, 27.4), (-1.3, -64.4), (-3.5, -155.6)
10:(0, 28.3), (0, -65.7), (0, -159.1)

red2
4:(0, 85.0), (0, -19.0), (0, -122.0)
5:(6.1, 78.9), (0.6, -19.6), (-4.7, -117.3)
6:(85.0, 0), (-19.0, 0), (-122.0, 0)
7:(70.4, 14.6), (-18.9, -0.1), (-108.0, -14.0)
8:(65.7, 19.3), (-13.5, -5.5), (-92.8, -29.2)
9:(46.4, 38.6), (-9.6, -9.4), (-64.6, -57.4)
10:(35.2, 49.8), (-2.4, -16.6), (-38.7, -83.3)
11:(23.3, 61.7), (-0.5, -18.5), (-23.6, -98.4)
12:(22.5, 62.5), (0.8, -19.8), (-19.9, -102.1)
13:(18.6, 66.4), (1.3, -20.3), (-15.5, -106.5)
14:(8.5, 76.5), (-1.0, -18.0), (-9.8, -112.2)
15:(6.4, 78.6), (1.3, -20.3), (-3.3, -118.7)
16:(3.2, 81.8), (1.0, -20.0), (-1.1, -120.9)
17:(3.2, 81.8), (1.0, -20.0), (-1.1, -120.9)
18:(0, 85.0), (0, -19.0), (0, -122.0)

red3
8:(0, 141.4), (0, 55.8), (0, -30.5)
9:(2.6, 138.8), (0.7, 55.1), (-1.1, -29.4)
10:(141.4, 0), (55.8, 0), (-30.5, 0)
11:(136.6, 4.8), (55.3, 0.5), (-26.4, -4.1)
12:(127.6, 13.8), (51.0, 4.8), (-26.0, -4.5)
13:(119.6, 21.8), (47.5, 8.3), (-24.9, -5.6)
14:(71.5, 69.9), (23.1, 32.7), (-25.1, -5.4)
15:(47.7, 93.7), (15.0, 40.8), (-17.4, -13.1)
16:(19.7, 121.7), (6.4, 49.4), (-6.9, -23.6)
17:(11.2, 130.2), (4.9, 50.9), (-1.5, -29.0)
18:(11.2, 130.2), (4.9, 50.9), (-1.5, -29.0)
19:(8.0, 133.4), (4.0, 51.8), (0.1, -30.6)
20:(4.2, 137.2), (2.3, 53.5), (0.4, -30.9)
21:(0, 141.4), (0, 55.8), (0, -30.5)

red4
10:(0, 66.6), (0, -16.3), (0, -98.9)
11:(66.6, 0), (-16.3, 0), (-98.9, 0)
12:(65.1, 1.5), (-15.9, -0.4), (-96.5, -2.4)
13:(64.0, 2.6), (-14.5, -1.8), (-92.6, -6.3)
14:(64.0, 2.6), (-14.5, -1.8), (-92.6, -6.3)
15:(64.0, 2.6), (-14.5, -1.8), (-92.6, -6.3)
16:(60.5, 6.1), (-13.7, -2.6), (-87.7, -11.2)
17:(56.3, 10.3), (-13.6, -2.7), (-83.0, -15.9)
18:(49.9, 16.7), (-12.0, -4.3), (-73.2, -25.7)
19:(38.0, 28.6), (-11.0, -5.3), (-59.4, -39.5)
20:(29.4, 37.2), (-7.5, -8.8), (-44.2, -54.7)
21:(17.4, 49.2), (-4.8, -11.5), (-26.7, -72.2)
22:(9.9, 56.7), (-2.1, -14.2), (-13.5, -85.4)
23:(6.8, 59.8), (-0.7, -15.6), (-8.0, -90.9)
24:(2.2, 64.4), (-0.1, -16.2), (-2.1, -96.8)
25:(2.2, 64.4), (-0.1, -16.2), (-2.1, -96.8)
26:(0, 66.6), (0, -16.3), (0, -98.9)

red5
16:(0, 267.6), (0, 171.1), (0, 74.8)
17:(267.6, 0), (171.1, 0), (74.8, 0)
18:(267.6, 0), (171.1, 0), (74.8, 0)
19:(267.6, 0), (171.1, 0), (74.8, 0)
20:(267.6, 0), (171.1, 0), (74.8, 0)
21:(225.4, 42.2), (141.0, 30.1), (57.4, 17.4)
22:(152.0, 115.6), (85.4, 85.7), (19.5, 55.3)
23:(128.0, 139.6), (66.9, 104.2), (6.2, 68.6)
24:(79.4, 188.2), (39.7, 131.4), (0.2, 74.6)
25:(33.7, 233.9), (6.2, 164.9), (-20.9, 95.7)
26:(11.5, 256.1), (2.7, 168.4), (-6.3, 81.1)
27:(1.7, 265.9), (-0.3, 171.4), (-2.5, 77.3)
28:(0, 267.6), (0, 171.1), (0, 74.8)

red6
25:(0, 100.9), (0, 10.1), (0, -80.6)
26:(5.9, 95.0), (1.7, 8.4), (-2.4, -78.2)
27:(14.7, 86.2), (1.9, 8.2), (-11.0, -69.6)
28:(55.1, 45.8), (16.8, -6.7), (-22.4, -58.2)
29:(100.9, 0), (10.1, 0), (-80.6, 0)
30:(28.8, 72.1), (-8.3, 18.4), (-44.6, -36.0)
31:(5.5, 95.4), (-4.3, 14.4), (-13.1, -67.5)
32:(4.8, 96.1), (-2.8, 12.9), (-9.6, -71.0)
33:(0, 100.9), (0, 10.1), (0, -80.6)

red_sum_all
74:(0, 136.7), (0, 40.8), (0, -56.5)
75:(136.7, 0), (40.8, 0), (-56.5, 0)
76:(136.7, 0), (40.8, 0), (-56.5, 0)
77:(136.7, 0), (40.8, 0), (-56.5, 0)
78:(136.7, 0), (40.8, 0), (-56.5, 0)
79:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
80:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
81:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
82:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
83:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
84:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
85:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
86:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
87:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
88:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
89:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
90:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
91:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
92:(129.8, 6.9), (37.0, 3.8), (-57.1, 0.6)
93:(123.4, 13.3), (33.6, 7.2), (-57.6, 1.1)
94:(121.9, 14.8), (34.2, 6.6), (-55.1, -1.4)
95:(112.8, 23.9), (30.7, 10.1), (-52.5, -4.0)
96:(106.7, 30.0), (29.4, 11.4), (-48.7, -7.8)
97:(106.7, 30.0), (29.4, 11.4), (-48.7, -7.8)
98:(101.9, 34.8), (27.4, 13.4), (-47.5, -9.0)
99:(95.9, 40.8), (25.6, 15.2), (-45.2, -11.3)
100:(83.8, 52.9), (20.4, 20.4), (-43.3, -13.2)
101:(80.1, 56.6), (19.4, 21.4), (-41.7, -14.8)
102:(74.9, 61.8), (17.1, 23.7), (-41.5, -15.0)
103:(69.3, 67.4), (14.4, 26.4), (-41.4, -15.1)
104:(65.8, 70.9), (15.8, 25.0), (-34.8, -21.7)
105:(54.3, 82.4), (9.5, 31.3), (-36.2, -20.3)
106:(54.3, 82.4), (9.5, 31.3), (-36.2, -20.3)
107:(44.7, 92.0), (9.3, 31.5), (-26.8, -29.7)
108:(39.3, 97.4), (8.2, 32.6), (-23.5, -33.0)
109:(32.4, 104.3), (5.9, 34.9), (-21.1, -35.4)
110:(27.2, 109.5), (2.8, 38.0), (-21.9, -34.6)
111:(27.2, 109.5), (2.8, 38.0), (-21.9, -34.6)
112:(27.2, 109.5), (2.8, 38.0), (-21.9, -34.6)
113:(22.5, 114.2), (1.1, 39.7), (-20.8, -35.7)
114:(16.0, 120.7), (-0.8, 41.6), (-17.9, -38.6)
115:(14.0, 122.7), (-0.3, 41.1), (-14.8, -41.7)
116:(14.0, 122.7), (-0.3, 41.1), (-14.8, -41.7)
117:(9.3, 127.4), (-2.6, 43.4), (-14.6, -41.9)
118:(6.2, 130.5), (-1.7, 42.5), (-9.8, -46.7)
119:(6.2, 130.5), (-1.7, 42.5), (-9.8, -46.7)
120:(4.9, 131.8), (-1.2, 42.0), (-7.4, -49.1)
121:(4.9, 131.8), (-1.2, 42.0), (-7.4, -49.1)
122:(3.6, 133.1), (-0.4, 41.2), (-4.6, -51.9)
123:(3.6, 133.1), (-0.4, 41.2), (-4.6, -51.9)
124:(1.9, 134.8), (0.1, 40.7), (-1.7, -54.8)
125:(0, 136.7), (0, 40.8), (0, -56.5)

red_sum16
25:(0, 29.1), (0, -70.4), (0, -170.0)
26:(0.9, 28.2), (-2.2, -68.2), (-5.2, -164.8)
27:(1.4, 27.7), (-3.9, -66.5), (-9.3, -160.7)
28:(2.1, 27.0), (-5.8, -64.6), (-13.8, -156.2)
29:(2.1, 27.0), (-5.8, -64.6), (-13.8, -156.2)
30:(4.8, 24.3), (-16.4, -54.0), (-38.0, -132.0)
31:(29.1, 0), (-70.4, 0), (-170.0, 0)
32:(15.9, 13.2), (-48.8, -21.6), (-113.1, -56.9)
33:(12.3, 16.8), (-42.2, -28.2), (-96.1, -73.9)
34:(10.2, 18.9), (-35.5, -34.9), (-80.6, -89.4)
35:(6.7, 22.4), (-27.4, -43.0), (-60.4, -109.6)
36:(4.8, 24.3), (-27.1, -43.3), (-58.0, -112.0)
37:(0.6, 28.5), (-9.8, -60.6), (-20.0, -150.0)
38:(-1.0, 30.1), (-6.4, -64.0), (-11.3, -158.7)
39:(-0.9, 30.0), (-3.5, -66.9), (-5.9, -164.1)
40:(0, 29.1), (0, -70.4), (0, -170.0)

red_gap16
18:(0, 103.9), (0, 4.6), (0, -93.4)
19:(3.9, 100.0), (1.0, 3.6), (-1.9, -91.5)
20:(3.9, 100.0), (1.0, 3.6), (-1.9, -91.5)
21:(3.9, 100.0), (1.0, 3.6), (-1.9, -91.5)
22:(11.9, 92.0), (0.0, 4.6), (-11.4, -82.0)
23:(12.3, 91.6), (-1.5, 6.1), (-15.0, -78.4)
24:(41.3, 62.6), (4.6, 0.0), (-31.4, -62.0)
25:(67.9, 36.0), (3.9, 0.7), (-58.7, -34.7)
26:(86.5, 17.4), (6.9, -2.3), (-70.7, -22.7)
27:(103.9, 0), (4.6, 0), (-93.4, 0)
28:(6.6, 97.3), (-6.3, 10.9), (-19.7, -73.7)
29:(0.0, 103.9), (-4.4, 9.0), (-9.2, -84.2)
30:(0.0, 103.9), (-4.4, 9.0), (-9.2, -84.2)
31:(0.0, 103.9), (-2.3, 6.9), (-4.7, -88.7)
32:(0, 103.9), (0, 4.6), (0, -93.4)

red_sum25
22:(0, 155.1), (0, 65.6), (0, -25.4)
23:(155.1, 0), (65.6, 0), (-25.4, 0)
24:(155.1, 0), (65.6, 0), (-25.4, 0)
25:(155.1, 0), (65.6, 0), (-25.4, 0)
26:(155.1, 0), (65.6, 0), (-25.4, 0)
27:(155.1, 0), (65.6, 0), (-25.4, 0)
28:(146.5, 8.6), (62.4, 3.2), (-23.3, -2.1)
29:(144.8, 10.3), (62.5, 3.1), (-21.4, -4.0)
30:(136.7, 18.4), (61.1, 4.5), (-16.2, -9.2)
31:(122.6, 32.5), (54.4, 11.2), (-15.5, -9.9)
32:(99.9, 55.2), (43.2, 22.4), (-15.0, -10.4)
33:(83.5, 71.6), (35.4, 30.2), (-14.3, -11.1)
34:(51.4, 103.7), (19.3, 46.3), (-13.2, -12.2)
35:(41.7, 113.4), (14.0, 51.6), (-14.1, -11.3)
36:(33.8, 121.3), (12.3, 53.3), (-9.2, -16.2)
37:(28.4, 126.7), (9.5, 56.1), (-9.5, -15.9)
38:(27.0, 128.1), (10.1, 55.5), (-6.7, -18.7)
39:(21.6, 133.5), (9.3, 56.3), (-3.0, -22.4)
40:(11.7, 143.4), (3.2, 62.4), (-5.3, -20.1)
41:(7.4, 147.7), (1.1, 64.5), (-5.2, -20.2)
42:(0.2, 154.9), (-1.7, 67.3), (-3.8, -21.6)
43:(0.2, 154.9), (-1.7, 67.3), (-3.8, -21.6)
44:(0.2, 154.9), (-1.7, 67.3), (-3.8, -21.6)
45:(0, 155.1), (0, 65.6), (0, -25.4)

red_gap25
8:(0, 93.6), (0, -12.4), (0, -118.8)
9:(0.9, 92.7), (-1.7, -10.7), (-4.2, -114.6)
10:(10.7, 82.9), (-2.8, -9.6), (-16.1, -102.7)
11:(93.6, 0), (-12.4, 0), (-118.8, 0)
12:(72.6, 21.0), (-17.0, 4.6), (-107.2, -11.6)
13:(56.3, 37.3), (-16.2, 3.8), (-89.0, -29.8)
14:(54.1, 39.5), (-10.8, -1.6), (-75.6, -43.2)
15:(36.3, 57.3), (-10.2, -2.2), (-56.6, -62.2)
16:(19.9, 73.7), (-9.2, -3.2), (-38.1, -80.7)
17:(8.1, 85.5), (-10.6, -1.8), (-28.9, -89.9)
18:(5.5, 88.1), (-9.9, -2.5), (-25.0, -93.8)
19:(5.5, 88.1), (-9.9, -2.5), (-25.0, -93.8)
20:(0.2, 93.4), (-4.2, -8.2), (-8.7, -110.1)
21:(0, 93.6), (0, -12.4), (0, -118.8)

red_sum34
20:(0, 76.7), (0, -16.1), (0, -107.8)
21:(76.7, 0), (-16.1, 0), (-107.8, 0)
22:(74.8, 1.9), (-15.7, -0.4), (-104.8, -3.0)
23:(74.8, 1.9), (-15.7, -0.4), (-104.8, -3.0)
24:(73.4, 3.3), (-14.9, -1.2), (-101.9, -5.9)
25:(70.9, 5.8), (-14.6, -1.5), (-98.7, -9.1)
26:(70.9, 5.8), (-14.6, -1.5), (-98.7, -9.1)
27:(70.9, 5.8), (-14.6, -1.5), (-98.7, -9.1)
28:(68.7, 8.0), (-14.2, -1.9), (-95.9, -11.9)
29:(68.7, 8.0), (-14.2, -1.9), (-95.9, -11.9)
30:(63.5, 13.2), (-14.4, -1.7), (-91.1, -16.7)
31:(53.6, 23.1), (-12.7, -3.4), (-78.4, -29.4)
32:(49.9, 26.8), (-11.9, -4.2), (-73.1, -34.7)
33:(44.2, 32.5), (-10.7, -5.4), (-65.2, -42.6)
34:(40.9, 35.8), (-10.0, -6.1), (-60.6, -47.2)
35:(32.3, 44.4), (-7.4, -8.7), (-46.8, -61.0)
36:(24.3, 52.4), (-6.1, -10.0), (-36.0, -71.8)
37:(24.3, 52.4), (-6.1, -10.0), (-36.0, -71.8)
38:(13.6, 63.1), (-3.0, -13.1), (-19.0, -88.8)
39:(9.9, 66.8), (-2.6, -13.5), (-14.4, -93.4)
40:(5.9, 70.8), (-1.8, -14.3), (-9.2, -98.6)
41:(3.4, 73.3), (-2.5, -13.6), (-8.2, -99.6)
42:(3.4, 73.3), (-2.5, -13.6), (-8.2, -99.6)
43:(0, 76.7), (0, -16.1), (0, -107.8)

red_gap12
0:(0, 85.2), (0, -2.7), (0, -89.3)
1:(4.6, 80.6), (0.2, -2.9), (-4.3, -85.0)
2:(4.6, 80.6), (0.2, -2.9), (-4.3, -85.0)
3:(16.2, 69.0), (3.7, -6.4), (-8.4, -80.9)
4:(85.2, 0), (-2.7, 0), (-89.3, 0)
5:(39.8, 45.4), (-11.0, 8.3), (-60.8, -28.5)
6:(24.9, 60.3), (-5.2, 2.5), (-34.6, -54.7)
7:(21.2, 64.0), (-2.1, -0.6), (-24.9, -64.4)
8:(15.2, 70.0), (-1.9, -0.8), (-18.6, -70.7)
9:(4.5, 80.7), (-4.1, 1.4), (-12.4, -76.9)
10:(4.0, 81.2), (-2.6, -0.1), (-8.8, -80.5)
11:(2.2, 83.0), (-2.4, -0.3), (-6.8, -82.5)
12:(1.2, 84.0), (-0.6, -2.1), (-2.4, -86.9)
13:(0, 85.2), (0, -2.7), (0, -89.3)

red_gap23
2:(0, 53.5), (0, -49.1), (0, -152.5)
3:(4.1, 49.4), (-6.2, -42.9), (-16.6, -135.9)
4:(53.5, 0), (-49.1, 0), (-152.5, 0)
5:(18.7, 34.8), (-23.1, -26.0), (-65.6, -86.9)
6:(4.4, 49.1), (-2.8, -46.3), (-10.4, -142.1)
7:(0, 53.5), (0, -49.1), (0, -152.5)

red_gap34
0:(0, 141.1), (0, 51.0), (0, -38.0)
1:(141.1, 0), (51.0, 0), (-38.0, 0)
2:(141.1, 0), (51.0, 0), (-38.0, 0)
3:(137.2, 3.9), (49.4, 1.6), (-37.3, -0.7)
4:(122.4, 18.7), (45.7, 5.3), (-30.5, -7.5)
5:(101.0, 40.1), (36.0, 15.0), (-28.3, -9.7)
6:(54.9, 86.2), (19.8, 31.2), (-15.5, -22.5)
7:(27.6, 113.5), (8.0, 43.0), (-11.5, -26.5)
8:(23.9, 117.2), (7.4, 43.6), (-8.7, -29.3)
