key,gap,pro1,pro2,pro3,range1,range2
4_1___1__,0,-0.8,1.5,4.2,1,2
2_1___1__,0,-0.7,1.3,3.3,2,2
3_6___1__,0,-0.7,1.4,3.4,2,2
3_9___1__,0,0.0,2.0,4.0,2,3
9_10___1__,0,-0.2,1.8,3.8,2,8
10_6___1__,0,-0.1,1.6,3.4,2,2
11_1___1__,0,-0.1,1.9,3.9,2,2
20_6___1__,0,-0.2,1.6,3.4,2,5
3_7___1__,0,-0.7,1.3,3.2,2,3
4_2___1__,0,0.1,2.0,4.0,2,3
6_6___1__,0,-0.1,1.9,4.0,2,6
7_6___1__,0,-0.2,1.7,3.6,2,4
7_7___1__,0,-0.8,1.4,3.6,2,4
10_9___1__,0,-0.3,1.5,3.4,2,6
12_6___1__,0,0.6,2.3,4.1,2,4
14_1___1__,0,-1.3,1.0,3.5,2,5
14_6___1__,0,-0.1,1.7,3.6,2,7
16_6___1__,0,-0.1,1.6,3.3,2,4
16_7___1__,0,-0.8,1.0,2.8,2,5
19_1___1__,0,0.1,2.3,4.5,2,3
5_7___1__,0,-1.1,1.6,4.2,2,5
19_3___1__,0,-1.2,1.4,4.3,2,2
2_3___1__,0,-1.1,2.0,4.8,2,3
5_3___1__,0,-1.6,1.7,4.5,2,2
15_8___1__,0,-1.0,1.5,3.9,2,5
16_3___1__,0,-1.3,1.3,3.8,2,3
20_3___1__,0,-1.6,1.4,4.2,2,2
1_6___1__,0,-1.0,1.9,4.7,2,3
3_3___1__,0,-1.5,1.5,4.6,2,3
4_10___1__,0,-0.9,1.4,3.6,2,6
5_6___1__,0,-0.5,1.9,4.1,2,3
5_9___1__,0,-1.0,1.3,3.7,2,5
6_3___1__,0,-2.7,0.9,4.4,2,4
6_8___1__,0,-0.9,1.3,3.5,2,9
7_3___1__,0,-0.8,2.4,5.8,2,2
8_3___1__,0,-0.9,2.3,5.3,2,3
8_6___1__,0,-0.8,1.4,3.6,2,3
11_8___1__,0,0.1,2.3,4.4,2,4
12_3___1__,0,-0.8,2.0,4.8,2,3
13_3___1__,0,-1.3,1.4,3.9,2,3
4_1___2__,0,-1.4,1.4,4.0,6,6
5_8___2__,2,-1.4,0.7,2.7,6,13
7_1___2__,1,-2.1,0.7,3.4,5,6
12_1___2__,1,-2.6,0.9,4.4,6,8
17_8___2__,1,-1.0,1.0,3.1,6,9
3_1___2__,1,-2.4,1.1,4.3,6,6
4_10___2__,1,0.3,2.3,4.2,6,14
9_6___2__,1,-1.0,1.0,2.8,6,12
12_6___2__,1,-0.6,1.5,3.8,6,9
3_2___2__,1,-1.4,1.0,3.3,6,9
8_7___2__,1,-0.4,1.5,3.4,6,10
9_1___2__,1,-2.2,0.6,3.6,6,8
9_8___2__,1,-1.9,0.7,3.2,6,10
11_1___2__,1,-2.7,0.2,3.0,6,6
12_7___2__,1,-1.7,0.6,2.7,6,10
13_1___2__,1,-2.0,1.3,4.6,6,13
14_6___2__,1,-1.3,0.8,2.6,6,10
14_7___2__,0,-1.9,0.5,2.6,6,12
15_8___2__,0,-0.2,1.7,3.7,6,8
16_1___2__,1,-2.0,0.7,3.3,5,6
14_3___2__,1,-0.4,3.0,6.5,6,9
7_3___2__,1,-1.2,2.2,5.6,6,7
18_3___2__,0,0.0,3.4,6.5,6,7
1_7___2__,1,-0.6,2.1,4.7,6,10
1_9___2__,1,0.2,2.3,4.7,6,11
4_3___2__,1,-1.5,1.8,5.1,6,7
4_6___2__,1,-0.4,2.0,4.3,6,14
4_9___2__,2,-1.2,1.0,3.1,6,17
6_6___2__,1,-0.7,1.5,4.0,6,8
6_7___2__,1,-1.5,0.7,3.1,6,8
9_3___2__,1,-0.6,2.0,4.5,6,8
14_9___2__,2,-1.7,0.7,3.4,6,13
15_3___2__,1,0.3,3.2,6.0,6,9
20_6___2__,1,-0.4,1.6,3.6,6,8
1_6___2__,1,-2.0,1.3,4.6,6,9
2_10___2__,1,0.0,2.2,4.5,6,10
3_10___2__,1,0.9,3.2,5.6,6,9
4_2___2__,1,-1.7,0.9,3.7,6,8
4_7___2__,2,-1.2,1.7,4.2,6,15
5_3___2__,1,-1.4,2.0,5.6,6,8
19_2___3__,2,-1.6,0.4,2.5,10,15
1_10___3__,2,-0.8,0.9,2.6,10,13
5_2___3__,2,-0.6,1.6,3.8,10,14
9_7___3__,2,-1.0,1.2,3.5,10,13
9_10___3__,1,-0.5,1.4,3.2,10,14
12_6___3__,3,-1.2,0.9,2.8,10,14
14_8___3__,3,-1.2,0.4,2.1,10,13
14_10___3__,2,-0.4,1.6,3.3,10,15
16_2___3__,2,-1.6,0.9,3.5,10,16
17_10___3__,2,-0.1,1.7,3.5,10,15
1_2___3__,3,-0.7,1.6,3.9,10,12
