Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230827,23099,5,16,8,2,0,16,32,2,42,24,38,16,33,2,3,5,8,6,4,12,5
20230829,23100,4,13,14,5,0,25,21,4,30,20,29,17,27,1,6,3,8,2,3,7,10
20230829,400_1,7,12,7,1,0,16,30,1,39,24,38,17,32,3,4,2,10,4,3,11,5
20230829,400_2,7,12,8,1,0,19,29,0,36,25,37,16,34,4,6,1,9,4,3,11,7
20230829,400_3,4,14,9,1,0,24,24,0,37,23,36,16,33,3,6,0,9,3,3,12,9
20230829,400_4,3,13,9,2,0,26,21,0,36,22,34,15,32,2,6,0,8,4,3,11,9
20230829,400_5,2,13,12,3,0,25,22,1,34,21,34,14,31,3,5,0,8,3,3,12,8
20230829,600_1,5,14,7,1,0,16,30,2,42,22,39,15,33,2,2,4,8,5,3,10,5
20230829,600_2,5,14,8,1,0,18,28,2,41,22,37,13,30,3,1,3,8,6,4,10,6
20230829,600_3,5,14,9,1,0,20,26,2,38,21,36,14,27,2,1,3,10,4,3,11,7
20230829,600_4,5,15,9,1,0,19,27,2,35,22,34,13,26,3,0,4,8,4,3,13,6
20230829,600_5,5,15,9,2,0,20,25,2,32,21,33,14,25,4,0,4,8,3,3,13,5
20230829,1000_1,4,16,8,1,0,15,31,2,41,24,37,16,32,2,3,4,8,6,3,12,4
20230829,1000_2,4,15,8,1,0,19,28,2,40,25,37,16,32,3,2,4,8,5,3,11,4
20230829,1000_3,6,14,6,0,0,22,24,2,39,25,38,17,32,3,3,3,9,4,3,9,6
20230829,1000_4,6,14,7,1,1,26,19,1,37,23,37,13,30,4,1,4,8,5,3,8,4
20230829,1000_5,5,15,6,1,1,25,21,2,37,24,35,14,29,4,1,4,8,5,3,8,4
