Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230827,23099,5,16,8,2,0,16,32,2,42,24,38,16,33,2,3,5,8,6,4,12,5
20230829,23100,4,13,14,5,0,25,21,4,30,20,29,17,27,1,6,3,8,2,3,7,10
20230829,400_1,10,13,5,1,1,21,25,1,42,23,40,17,39,1,5,4,6,3,3,12,6
20230829,400_2,11,14,4,0,2,25,23,0,40,22,36,16,37,0,6,4,5,4,2,8,5
20230829,400_3,11,14,4,0,1,26,23,-1,40,22,36,16,37,0,5,5,4,4,2,8,5
20230829,400_4,10,14,5,0,2,23,25,0,41,22,39,16,39,1,5,5,5,3,2,10,6
20230829,400_5,10,13,5,0,2,20,27,1,41,21,39,16,38,1,5,5,6,3,2,11,5
20230829,600_1,6,14,6,2,1,20,27,0,40,23,36,14,31,2,2,5,6,7,3,9,7
20230829,600_2,7,13,7,0,2,25,23,-1,38,24,34,14,30,2,2,5,6,7,2,9,7
20230829,600_3,7,13,7,0,2,25,23,-1,38,25,35,14,31,3,2,6,6,7,2,8,7
20230829,600_4,6,13,7,1,1,21,26,0,40,23,36,14,32,2,2,6,5,6,3,8,7
20230829,600_5,7,13,7,2,0,18,29,1,40,23,35,14,31,2,2,5,6,6,3,9,7
20230829,1000_1,12,11,3,0,2,22,24,1,42,21,39,13,39,2,4,4,4,5,3,7,8
20230829,1000_2,11,11,4,0,3,25,20,0,42,20,38,13,41,1,6,4,3,5,2,5,8
20230829,1000_3,12,11,4,0,3,27,19,0,41,21,38,14,40,2,5,5,3,5,3,6,7
20230829,1000_4,11,12,4,1,2,25,21,0,41,20,39,13,40,2,4,4,3,5,2,6,7
20230829,1000_5,10,12,4,1,2,23,23,0,41,20,38,12,39,2,4,4,3,5,3,6,7
