row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,9,14,18,20,24,30,115,39,21,38,10,38,5,4,2,4,6,9
1_2,7,10,15,18,26,30,106,37,23,36,16,33,3,5,3,8,4,6
1_3,3,8,12,18,25,29,95,32,26,33,17,30,5,4,6,7,4,8
1_4,3,8,12,17,22,27,89,30,24,30,14,29,5,4,5,5,5,8
1_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,9
1_6,3,10,14,17,23,29,96,32,26,33,13,31,7,4,3,6,6,6
1_7,5,11,14,15,26,30,101,35,25,37,15,29,6,3,1,11,4,6
1_8,4,11,15,18,27,30,105,34,26,38,16,33,7,4,3,9,3,7
1_9,5,11,15,18,26,29,104,34,24,37,15,33,6,4,3,8,3,9
1_10,5,11,13,18,24,26,97,31,21,35,13,31,6,2,5,6,2,9
2_1,6,13,14,17,25,30,105,36,24,38,12,31,7,1,3,8,5,10
2_2,7,11,12,18,24,27,99,34,20,35,13,30,4,1,6,6,3,5
2_3,3,7,10,17,26,29,92,32,26,33,19,27,4,3,7,9,3,9
2_4,3,7,12,17,23,28,90,31,25,30,16,29,4,5,5,6,5,9
2_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
2_6,2,6,15,19,23,28,93,30,26,29,17,34,4,9,4,4,5,4
2_7,4,7,15,20,27,31,104,35,27,34,20,35,3,8,5,7,4,7
2_8,2,6,12,18,25,29,92,31,27,31,19,30,4,6,6,7,4,5
2_9,3,6,11,15,22,28,85,31,25,28,16,26,3,5,4,7,6,6
2_10,4,7,13,19,23,28,94,32,24,30,16,32,3,6,6,4,5,8
3_1,12,17,20,22,25,27,123,39,15,42,8,42,5,3,2,3,2,11
3_2,3,9,14,18,25,27,96,30,24,34,16,32,6,5,4,7,2,9
3_3,3,9,13,17,24,27,93,30,24,33,15,30,6,4,4,7,3,8
3_4,3,8,13,17,22,27,90,30,24,30,14,30,5,5,4,5,5,9
3_5,4,8,14,18,23,28,95,32,24,31,15,32,4,6,4,5,5,9
3_6,7,11,22,24,28,30,122,37,23,39,17,46,4,11,2,4,2,6
3_7,8,13,19,23,29,31,123,39,23,42,16,42,5,6,4,6,2,6
3_8,7,11,19,23,28,31,119,38,24,39,17,42,4,8,4,5,3,4
3_9,8,11,19,22,26,31,117,39,23,37,15,41,3,8,3,4,5,5
3_10,5,10,16,20,25,30,106,35,25,35,15,36,5,6,4,5,5,7
4_1,12,15,18,24,26,30,125,42,18,41,11,42,3,3,6,2,4,10
4_2,6,8,13,19,24,28,98,34,22,32,16,32,2,5,6,5,4,7
4_3,4,7,11,16,25,28,91,32,24,32,18,27,3,4,5,9,3,6
4_4,4,7,12,17,23,28,91,32,24,30,16,29,3,5,5,6,5,8
