Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241029,24124,3,7,1,3,1,10,9,0,103,32,28,39,11,32,12,1,2,8,5,2,2,11,5
20241031,100_1,3,5,3,1,0,7,10,1,86,30,27,28,10,28,7,1,7,3,7,1,2,10,10
20241031,100_2,1,7,4,1,0,3,15,1,92,34,20,30,7,30,4,0,6,1,8,2,3,5,11
20241031,100_3,1,7,4,0,0,3,16,1,96,35,21,33,6,29,5,-1,6,1,8,2,2,8,11
20241031,100_4,1,6,4,1,0,3,15,1,113,40,20,37,5,34,5,0,6,0,9,2,3,9,12
20241031,100_5,1,6,5,1,0,4,14,1,101,36,19,31,7,33,3,1,6,0,8,2,2,8,11
20241031,200_1,0,7,2,2,0,8,8,2,105,33,23,35,13,36,5,5,5,2,4,2,3,4,7
20241031,200_2,0,7,4,1,0,5,12,2,103,34,19,32,8,34,3,3,5,0,6,2,4,8,9
20241031,200_3,2,6,4,0,0,4,13,2,98,33,19,30,8,33,3,3,4,0,7,2,4,7,12
20241031,200_4,1,5,4,1,0,6,12,1,102,34,20,31,10,34,3,3,7,-1,8,1,3,14,11
20241031,200_5,0,6,3,1,0,7,11,1,103,35,22,30,12,35,1,4,9,-1,7,2,3,12,9
20241031,300_1,3,7,2,2,0,8,9,0,103,33,26,35,11,35,8,4,2,4,5,1,3,10,3
20241031,300_2,1,8,3,1,0,7,10,1,99,33,22,32,9,33,5,3,3,2,7,2,4,12,6
20241031,300_3,2,7,2,1,0,4,13,1,96,33,21,30,8,31,4,2,4,1,7,2,3,9,11
20241031,300_4,1,7,3,1,0,4,14,1,106,36,21,34,7,35,5,1,4,0,7,2,4,11,11
20241031,300_5,1,7,2,2,0,6,12,0,98,34,22,29,10,33,3,5,3,1,8,2,4,11,6
