key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,1,-0.9,1.1,3.3,4,6
2_7___1__,0,-0.4,1.6,3.5,3,4
8_7___1__,1,-0.6,1.4,3.4,3,4
2_8___1__,0,-0.7,1.0,2.9,4,6
8_8___1__,2,-1.4,0.5,2.2,4,6
10_6___1__,2,-1.5,0.2,2.1,4,7
2_10___1__,1,-0.9,1.2,3.3,4,6
7_6___1__,2,-0.6,1.4,3.5,4,8
16_6___1__,1,-0.7,1.2,3.2,4,5
16_9___1__,1,-0.5,1.3,3.3,3,4
20_1___1__,0,-1.0,0.9,3.0,3,4
2_6___1__,1,-0.7,1.4,3.5,4,7
2_9___1__,1,-1.2,0.7,2.5,4,8
3_1___1__,2,-1.6,0.6,2.8,3,4
3_6___1__,2,-1.3,0.8,2.9,4,5
4_7___1__,0,-1.1,0.7,2.5,4,6
5_2___1__,0,-1.7,0.6,2.7,4,5
5_9___1__,3,-0.8,1.5,3.8,4,5
7_7___1__,2,-1.4,0.9,3.1,4,5
7_8___1__,0,-1.4,0.5,2.7,4,8
17_2___1__,0,-1.1,1.9,4.8,3,4
1_6___1__,3,-0.9,2.4,5.1,4,7
3_10___1__,6,-1.4,1.2,4.0,4,6
4_1___1__,11,-1.0,1.4,4.0,3,4
1_8___1__,6,-1.8,0.6,3.1,4,7
4_9___1__,15,-0.9,1.5,3.7,4,9
4_10___1__,13,-0.6,1.7,4.2,4,7
5_10___1__,3,-1.7,0.4,2.6,4,5
6_8___1__,3,0.2,2.6,5.0,4,9
7_2___1__,0,-0.5,1.8,4.1,4,4
7_10___1__,0,-1.2,1.2,3.6,4,8
17_1___1__,6,-1.0,1.2,3.2,3,4
17_10___1__,2,-0.9,1.3,3.6,4,6
1_10___1__,6,-1.4,0.7,2.8,4,5
5_8___1__,2,0.3,2.3,4.4,4,7
6_1___1__,4,-0.9,1.3,3.7,2,4
6_2___1__,0,-1.5,0.8,3.2,3,4
6_10___1__,9,-1.0,2.2,5.0,4,6
7_3___1__,3,-2.2,0.7,3.6,4,4
8_2___1__,0,-0.4,1.9,4.2,4,4
2_6___2__,1,-1.6,0.6,2.7,14,15
5_7___2__,0,-0.4,1.4,3.4,8,14
5_9___2__,0,-1.9,0.2,2.4,10,14
16_6___2__,0,-1.9,0.6,3.2,10,14
2_8___2__,1,-1.1,0.9,2.9,11,14
19_7___2__,0,-0.6,1.6,3.6,13,14
4_3___2__,1,-1.8,0.9,3.6,8,14
5_8___2__,0,-1.0,1.1,3.4,13,14
7_6___2__,0,-1.6,1.2,3.8,11,14
8_8___2__,1,-1.3,0.7,2.4,10,14
9_8___2__,1,-1.5,1.2,3.9,9,14
10_6___2__,2,-1.1,1.3,3.6,11,14
10_7___2__,2,-1.3,1.0,3.4,14,14
12_7___2__,3,-0.7,1.1,2.9,14,14
14_6___2__,0,-0.4,1.3,3.0,12,14
14_7___2__,3,-0.4,1.4,3.5,13,14
14_10___2__,1,-1.6,0.9,3.6,8,14
16_10___2__,1,-0.4,1.6,3.3,11,14
17_7___2__,2,-0.6,1.0,2.8,11,14
2_9___2__,1,-0.4,1.4,3.5,10,14
1_6___2__,3,-1.7,1.7,5.5,14,14
2_1___2__,1,-0.4,2.8,5.7,11,14
2_2___2__,3,-1.1,1.9,5.0,11,14
3_2___2__,1,-1.1,1.2,3.6,12,14
3_8___2__,1,-0.2,2.2,4.5,12,14
4_1___2__,0,-0.9,1.8,4.7,11,14
9_1___2__,0,-1.4,1.7,4.6,14,15
10_2___2__,1,-0.4,2.2,5.0,8,14
11_2___2__,1,-2.0,1.3,4.7,11,14
11_6___2__,0,1.3,3.7,6.1,13,14
15_2___2__,1,-0.8,2.9,6.1,9,14
15_3___2__,1,-1.0,2.0,4.8,7,14
17_9___2__,1,0.1,2.1,4.1,12,14
18_3___2__,1,-0.6,2.5,5.9,8,14
19_2___2__,1,-0.3,2.6,6.0,12,14
20_1___2__,1,-0.9,1.9,4.5,11,14
1_1___2__,3,-1.4,1.6,4.3,13,14
1_8___2__,1,-0.1,2.6,5.0,14,15
3_3___2__,1,-0.6,2.0,4.5,8,14
3_6___2__,3,-0.6,1.5,3.6,12,14
8_8___3__,2,-0.8,1.1,3.0,14,16
18_8___3__,1,-1.0,0.9,2.9,12,16
19_1___3__,0,-0.8,1.5,3.9,13,16
2_6___3__,1,0.6,2.3,3.9,16,18
4_6___3__,0,-0.8,1.1,3.1,16,17
7_10___3__,0,-0.6,1.1,2.7,16,17
8_6___3__,4,-1.4,0.6,2.5,14,16
12_7___3__,0,-1.2,1.0,2.9,16,18
16_6___3__,0,-0.9,1.1,3.0,14,16
16_7___3__,0,-1.3,0.7,2.7,14,16
18_1___3__,1,-0.7,1.4,3.5,16,17
2_7___3__,1,-0.1,2.2,4.5,13,16
2_8___3__,2,0.0,1.8,3.5,15,16
3_7___3__,0,-0.6,1.3,3.1,11,16
4_2___3__,6,-0.1,1.8,3.8,16,18
5_1___3__,0,-1.7,0.7,3.1,16,17
6_8___3__,0,-0.4,1.5,3.3,16,16
6_10___3__,0,-0.4,1.3,3.1,16,16
7_1___3__,0,-0.8,1.2,3.0,13,16
8_7___3__,4,-1.1,1.1,3.3,11,16
1_6___3__,0,-0.4,2.9,6.2,16,16
1_3___3__,9,-0.7,2.3,5.0,10,16
6_3___3__,9,-1.0,1.6,4.0,11,16
1_8___3__,6,-1.1,1.3,3.6,16,16
3_9___3__,6,-0.0,1.9,4.0,16,17
3_10___3__,0,0.7,2.6,4.4,16,17
4_3___3__,9,-0.3,2.3,5.0,12,16
4_9___3__,9,-0.7,1.6,3.8,16,18
9_3___3__,6,-0.7,1.6,4.1,11,16
13_3___3__,4,-0.8,1.6,4.0,11,16
15_3___3__,0,-0.2,2.4,5.0,9,16
17_9___3__,2,-0.0,2.0,3.7,16,17
19_8___3__,6,-0.6,1.4,3.6,16,20
19_9___3__,4,0.2,1.9,3.7,16,21
1_2___3__,7,-0.1,1.9,3.7,13,16
1_9___3__,6,-0.5,1.6,3.6,16,19
3_2___3__,9,-0.9,1.3,3.2,16,18
3_3___3__,4,-0.9,1.5,3.9,12,16
4_10___3__,0,0.3,2.4,4.6,16,16
7_3___3__,0,-1.0,1.6,4.1,11,16
11_1___4__,1,-1.7,0.7,3.0,17,23
11_7___4__,0,-1.2,1.2,3.3,19,23
3_1___4__,0,-1.0,1.4,4.0,23,25
6_9___4__,0,-0.4,1.7,4.1,22,23
7_1___4__,1,-1.1,1.2,3.6,14,23
12_1___4__,3,-1.8,0.6,3.2,20,23
13_7___4__,0,-1.3,1.1,3.4,18,23
13_10___4__,0,-0.9,1.8,4.5,23,23
16_8___4__,2,-0.7,1.3,3.1,18,23
2_1___4__,3,-0.0,2.3,4.7,16,23
6_1___4__,2,-0.9,1.4,3.9,21,23
8_9___4__,2,-1.3,0.7,2.8,23,23
8_10___4__,0,-0.2,2.3,4.7,22,23
10_7___4__,3,-1.3,1.1,3.4,20,23
10_10___4__,2,-1.7,0.6,2.9,21,23
14_1___4__,3,-1.6,1.2,4.3,17,23
14_2___4__,1,-0.5,1.8,3.8,20,23
15_1___4__,3,-1.3,0.8,2.8,18,23
15_6___4__,3,-1.1,1.0,2.9,21,23
15_8___4__,2,-1.3,1.0,3.4,21,23
1_6___4__,6,0.1,3.6,7.0,22,23
4_2___4__,3,0.2,2.3,4.6,23,23
3_7___4__,3,-0.3,1.8,3.7,15,23
5_3___4__,1,-1.1,1.8,4.5,17,23
7_7___4__,3,1.0,3.5,5.9,22,23
5_2___4__,1,-1.2,1.3,3.6,20,23
6_6___4__,3,-0.3,2.5,5.4,21,23
7_6___4__,1,-1.5,1.0,3.4,22,23
7_8___4__,3,-1.2,1.5,4.2,22,23
11_3___4__,3,0.0,2.5,5.1,19,23
14_6___4__,2,0.1,2.2,4.1,21,23
14_8___4__,2,-0.7,2.0,4.3,19,23
14_9___4__,2,-1.2,1.2,3.7,23,23
17_9___4__,3,-0.6,1.5,3.6,22,23
19_3___4__,1,-1.2,1.5,4.3,19,23
20_3___4__,1,-0.2,2.6,5.5,20,23
1_7___4__,3,-1.8,1.3,4.3,20,23
1_10___4__,3,-0.5,2.2,5.1,22,23
2_10___4__,0,-0.1,2.0,4.1,22,23
3_2___4__,3,-1.1,1.2,3.6,23,24
3_6___5__,0,-0.6,1.4,3.2,24,25
5_6___5__,0,-0.8,1.7,4.3,23,24
9_2___5__,0,-1.5,1.7,4.5,24,25
