Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20250209,25013,0,7,8,4,1,1,17,1,111,34,26,38,10,39,10,2,7,1,6,2,7,14,13
20250211,100_1,9,1,0,0,3,11,4,0,107,39,27,36,18,35,3,5,6,6,5,0,0,10,11
20250211,100_2,8,2,0,0,4,11,3,0,108,40,29,35,17,35,4,5,7,5,6,0,1,8,12
20250211,100_3,6,3,0,0,3,11,5,0,105,39,28,33,16,33,3,5,6,5,6,0,2,8,12
20250211,100_4,5,2,1,0,3,12,4,0,105,37,29,33,15,36,5,6,5,5,7,1,4,9,13
20250211,100_5,5,3,1,0,3,12,3,0,98,36,29,30,14,34,5,5,5,5,8,1,5,8,12
20250211,200_1,6,5,0,0,1,11,6,0,103,38,24,34,16,29,1,3,4,8,6,0,0,12,11
20250211,200_2,7,4,0,0,2,12,4,0,103,37,25,33,13,31,3,3,4,5,8,0,0,11,14
20250211,200_3,8,4,0,0,3,12,3,0,108,39,25,35,15,31,3,2,5,6,7,0,0,11,14
20250211,200_4,10,2,0,0,5,13,1,0,114,40,26,38,15,34,3,3,5,7,7,0,-1,11,15
20250211,200_5,11,1,0,0,5,13,0,0,109,38,27,35,14,34,4,4,4,5,8,0,0,8,14
20250211,300_1,9,1,0,0,2,11,5,0,99,35,25,33,13,29,5,3,3,7,7,0,1,11,8
20250211,300_2,9,2,0,0,2,12,4,0,100,35,26,33,14,30,5,5,1,8,6,0,1,7,7
20250211,300_3,8,2,0,0,2,12,4,1,99,35,25,33,16,30,3,5,2,8,5,0,2,7,8
20250211,300_4,6,2,0,0,1,13,4,1,108,37,22,35,18,35,1,8,3,7,3,1,2,5,11
20250211,300_5,4,3,2,1,0,14,4,0,112,37,23,35,18,39,1,9,2,5,3,1,3,4,12
