9_3: 0, [3, 8, 11, 16, 22, 28] [3, 1, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 1, 1, 2, 1, 0, 0, 0, 2]
12_3: 1, [4, 10, 13, 17, 24, 30] [3, 1, 1, 1, 1, 1, 2, 1, 0, 2, 2, 0, 0, 0, 1, 1, 1, 0, 0, 2]
13_6: 1, [8, 9, 18, 22, 28, 32] [3, 1, 0, 2, 2, 0, 1, 0, 1, 0, 3, 1, 0, 1, 1, 1, 2, 0, 1, 0]
14_8: 0, [4, 11, 15, 19, 26, 31] [3, 2, 1, 1, 0, 2, 0, 1, 0, 3, 1, 0, 0, 1, 1, 2, 1, 1, 0, 0]
15_10: 0, [5, 10, 17, 23, 25, 29] [3, 1, 1, 2, 0, 0, 1, 1, 3, 2, 0, 1, 1, 2, 0, 2, 0, 1, 0, 0]
3_1: 0, [3, 12, 20, 25, 29, 31] [3, 0, 0, 0, 0, 3, 1, 2, 2, 0, 1, 0, 1, 0, 1, 0, 0, 3, 1, 1]
3_3: 0, [3, 8, 12, 17, 24, 29] [3, 0, 1, 2, 1, 2, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2]
6_7: 1, [7, 15, 17, 20, 25, 32] [4, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 0, 0, 3, 2, 2, 0, 2, 0, 0]
7_10: 1, [8, 12, 17, 24, 27, 30] [3, 2, 1, 0, 1, 0, 0, 1, 2, 1, 1, 2, 2, 2, 0, 1, 2, 0, 1, 0]
20_5: 1, [4, 9, 14, 18, 23, 28] [3, 0, 1, 0, 0, 2, 2, 0, 1, 0, 2, 1, 0, 2, 1, 2, 1, 0, 1, 0]
1_5: 2, [4, 9, 13, 18, 23, 28] [3, 0, 2, 1, 0, 2, 2, 1, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 1, 0]
10_5: 1, [4, 9, 14, 19, 23, 28] [3, 0, 2, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 3, 1, 2, 0, 0, 1, 1]
12_5: 1, [4, 9, 14, 18, 24, 29] [3, 0, 2, 1, 1, 2, 1, 1, 1, 0, 2, 1, 0, 1, 1, 1, 1, 0, 1, 0]
12_8: 1, [5, 11, 15, 21, 30, 32] [3, 2, 1, 1, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 0, 1]
17_3: 0, [4, 8, 12, 17, 22, 29] [3, 0, 2, 0, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 0, 0, 0]
17_5: 1, [4, 9, 14, 18, 24, 28] [3, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 0]
19_6: 1, [13, 16, 20, 22, 28, 33] [3, 2, 2, 1, 0, 0, 2, 2, 1, 2, 3, 1, 1, 0, 1, 0, 1, 2, 1, 0]
19_7: 1, [10, 13, 16, 19, 26, 31] [3, 0, 2, 1, 1, 1, 0, 2, 1, 2, 1, 3, 0, 1, 2, 0, 2, 0, 1, 1]
2_4: 1, [4, 8, 13, 19, 23, 29] [3, 0, 0, 0, 1, 1, 3, 1, 1, 1, 3, 2, 0, 1, 1, 1, 0, 2, 1, 0]
2_10: 1, [6, 11, 17, 22, 26, 31] [3, 3, 3, 0, 0, 0, 2, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1]
3_5: 1, [4, 9, 14, 18, 23, 28] [3, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 0]
4_5: 2, [4, 9, 13, 18, 23, 28] [3, 0, 2, 1, 1, 1, 2, 1, 1, 0, 2, 1, 0, 3, 1, 1, 1, 1, 1, 0]
10_3: 0, [3, 8, 11, 17, 24, 29] [3, 1, 1, 0, 1, 1, 0, 1, 1, 2, 2, 0, 1, 1, 0, 3, 1, 1, 1, 1]
11_5: 2, [4, 9, 13, 18, 23, 28] [3, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 0]
13_5: 1, [4, 9, 14, 18, 24, 28] [3, 0, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 1, 1]
14_4: 0, [5, 10, 14, 19, 23, 29] [3, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 1, 1]
15_5: 1, [4, 9, 14, 19, 24, 28] [3, 0, 2, 1, 0, 2, 2, 1, 1, 0, 2, 1, 0, 3, 1, 1, 1, 0, 1, 1]
16_3: 1, [5, 10, 13, 19, 25, 30] [3, 0, 0, 0, 2, 1, 1, 1, 2, 4, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1]
20_2: 1, [4, 11, 14, 21, 25, 29] [3, 1, 2, 2, 1, 2, 0, 1, 1, 3, 2, 2, 1, 2, 1, 0, 1, 1, 2, 0]
20_3: 1, [6, 11, 12, 20, 24, 29] [3, 1, 0, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, 2]
6_5: 1, [4, 9, 14, 19, 23, 28] [3, 0, 2, 0, 0, 2, 1, 1, 1, 1, 2, 1, 0, 3, 1, 1, 1, 0, 1, 1]
8_5: 1, [4, 9, 14, 18, 23, 28] [3, 0, 1, 1, 1, 2, 2, 1, 1, 0, 2, 1, 0, 3, 1, 2, 1, 1, 1, 1]
