key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,0,-0.2,1.7,3.5,5,6
3_6___1__,0,0.2,1.9,3.8,5,5
4_2___1__,0,-0.7,1.3,3.1,4,5
9_10___1__,0,-0.5,1.4,3.4,5,5
4_1___1__,0,-1.0,1.5,3.8,5,9
6_6___1__,0,-0.4,1.6,3.4,3,5
7_6___1__,0,0.1,1.9,3.8,4,5
8_9___1__,0,0.1,2.1,3.9,5,5
10_6___1__,0,-0.3,1.6,3.5,4,5
10_8___1__,0,0.4,2.1,3.8,3,5
10_9___1__,0,-0.7,1.3,3.3,5,7
12_6___1__,0,-0.1,1.8,3.8,5,7
14_6___1__,0,-0.8,1.1,2.7,5,6
16_6___1__,0,-0.3,1.5,3.2,4,5
20_6___1__,0,-0.8,0.9,2.8,5,6
20_8___1__,0,-0.4,1.6,3.8,5,5
20_9___1__,0,0.3,2.2,4.2,5,5
20_10___1__,0,0.3,2.3,4.2,5,6
2_2___1__,0,-0.8,1.2,3.1,3,5
3_1___1__,0,0.1,2.6,5.1,5,7
15_8___1__,0,-0.8,1.5,4.1,5,6
19_8___1__,5,-1.3,1.3,4.0,2,5
4_10___1__,5,-0.6,1.4,3.6,4,5
5_7___1__,0,-0.4,2.3,5.1,2,5
13_7___1__,5,-0.1,1.8,4.0,5,10
14_8___1__,5,-0.1,2.0,4.0,3,5
14_9___1__,5,0.1,2.8,5.3,4,5
15_7___1__,5,0.6,2.7,4.8,5,7
18_7___1__,5,-0.1,1.7,3.6,4,5
19_3___1__,0,-1.5,1.1,3.9,5,5
19_7___1__,5,-0.3,1.9,4.2,1,5
1_3___1__,5,-0.2,2.6,5.5,4,5
1_6___1__,5,-1.0,1.9,4.9,5,6
1_8___1__,0,-0.3,2.2,4.6,5,6
3_3___1__,0,-1.4,1.8,4.7,3,5
5_3___1__,0,-0.1,3.0,6.1,4,5
7_3___1__,0,-0.6,2.6,6.1,4,5
15_1___1__,5,-1.4,1.4,4.4,5,7
15_3___1__,0,-0.7,2.3,5.3,4,5
16_3___1__,0,0.1,2.6,5.2,5,5
4_1___2__,0,-1.2,1.8,4.7,9,16
5_8___2__,0,-0.9,1.2,3.2,9,9
9_8___2__,0,-0.9,1.5,4.0,9,11
12_6___2__,0,-1.8,0.3,2.4,9,10
14_7___2__,0,-1.1,1.1,3.3,9,11
8_7___2__,0,-1.4,0.5,2.4,9,11
9_6___2__,0,-1.5,0.3,2.2,7,9
12_1___2__,0,-1.0,2.5,5.9,9,15
12_7___2__,0,-1.2,0.9,2.9,9,13
15_8___2__,0,0.1,2.0,3.9,9,12
16_8___2__,0,-0.2,1.9,4.1,9,10
17_8___2__,0,-1.5,0.5,2.7,9,9
2_7___2__,0,-0.6,1.4,3.1,9,13
2_8___2__,0,-0.3,1.6,3.5,9,11
3_1___2__,0,-1.4,1.6,4.7,9,14
3_2___2__,0,-0.4,1.8,4.1,8,9
8_9___2__,0,-1.3,1.0,3.3,9,12
16_9___2__,0,-0.9,1.4,3.6,8,9
16_10___2__,0,-0.8,1.2,3.2,9,10
19_6___2__,0,-0.6,1.7,3.8,8,9
4_3___2__,3,-0.1,3.4,6.9,9,11
4_6___2__,4,-1.4,0.9,3.1,7,9
6_2___2__,0,-0.2,3.1,6.0,8,9
7_2___2__,0,-0.1,2.9,5.7,9,10
7_3___2__,0,-1.0,2.4,5.8,9,9
14_3___2__,0,-1.0,2.4,5.9,9,9
2_10___2__,0,-0.0,2.1,4.4,9,11
4_2___2__,0,0.7,3.1,6.0,8,9
9_3___2__,0,-0.7,2.0,4.8,9,10
