Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240507,24051,0,5,8,7,0,6,10,4,98,33,23,32,14,33,4,4,7,3,5,2,9,6,5
20240509,100_1,6,2,3,0,1,12,3,0,69,25,20,25,14,20,3,1,6,5,2,0,1,3,12
20240509,100_2,4,4,4,0,0,12,5,1,67,24,19,23,14,19,2,2,4,5,2,1,3,1,11
20240509,100_3,5,2,2,0,1,13,3,0,100,33,23,35,12,32,5,2,6,3,4,0,1,0,14
20240509,100_4,5,2,4,0,1,13,2,0,101,34,22,36,13,31,5,2,6,5,3,0,0,3,13
20240509,100_5,5,2,4,0,2,13,2,0,105,35,22,38,15,33,4,2,7,5,1,0,1,6,12
20240509,200_1,1,3,3,2,0,10,7,1,88,33,18,32,14,23,1,1,3,9,2,1,4,13,6
20240509,200_2,1,4,3,2,0,10,7,1,82,30,18,30,15,22,0,1,4,9,1,1,5,10,7
20240509,200_3,1,3,4,2,0,12,4,2,92,34,24,32,17,25,3,2,4,11,3,1,4,10,10
20240509,200_4,1,3,3,2,0,13,4,1,95,36,22,34,17,25,1,1,4,11,2,1,3,12,9
20240509,200_5,1,4,3,2,0,14,3,0,94,36,22,34,19,24,0,1,5,12,2,1,4,11,7
20240509,300_1,3,5,2,1,0,11,7,0,107,36,21,35,13,38,3,6,4,3,4,0,0,13,13
20240509,300_2,2,5,4,2,0,10,8,0,85,29,20,27,10,29,3,3,5,1,5,1,2,13,10
20240509,300_3,2,5,3,1,1,11,6,1,102,33,22,33,13,37,4,5,5,2,4,1,1,9,15
20240509,300_4,2,6,3,1,1,11,6,0,113,38,20,37,12,38,3,4,4,3,4,0,1,12,13
20240509,300_5,2,6,3,1,0,12,6,0,116,39,20,39,13,38,2,3,5,3,3,0,1,12,11
