Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
6.6,57.6,-1.9,-27.9,-9.8,-112.1,37.3,21.4,-28.4,-16.1,-93.5,-53.7,144.1,37.2,76.5,19.3,8.4,1.0,58.6,48.4,11.0,12.7,-36.2,-23.1,296.6,2.5,201.6,0.1,107.1,-2.2,70.0,50.7,12.6,18.2,-45.5,-14.2,63.7,114.5,24.8,57.2,-14.4,-0.1,7.4,57.6,-5.3,-28.1,-17.7,-114.0,8.2,114.9,1.5,22.9,-5.1,-66.9,130.1,35.2,55.7,19.6,-20.1,4.0,119.4,15.9,20.4,7.4,-77.3,-0.8,83.1,32.5,20.3,3.6,-43.5,-24.7,22.5,94.2,3.8,27.2,-15.5,-38.4,81.1,12.9,-10.1,1.0,-101.1,-9.7,34.8,54.0,5.3,-2.6,-24.7,-59.3,46.9,138.0,34.8,62.3,22.4,-14.0,89.0,0,14.6,0,-59.9,0,1.7,26.5,-4.7,-56.7,-10.6,-139.2
-25.3|27.4|79.6,5.9|79.2|148.2,-39.5|2.5|47.8,-39.7|16.7|73.4,-87.7|-22.1|38.6,-106.1|-46.8|19.0,-5.9|46.5|98.7,-14.6|45.6|104.8,-36.4|-5.0|30.0,-60.3|-8.4|36.8,-122.8|-57.0|8.4,-140.9|-66.4|11.5,-19.6|29.5|79.4,4.2|46.8|91.5,-36.0|-5.5|25.6,-24.0|7.6|39.7,-95.5|-38.2|20.8,-99.7|-41.0|22.2,-31.6|21.2|79.4,25.7|73.0|121.0,-41.6|-6.9|29.9,-25.2|9.5|44.6,-67.1|-21.9|26.2,-102.7|-45.6|9.4,-20.7|32.5|92.8,18.4|89.3|161.9,-28.7|6.8|42.4,-30.3|25.3|83.7,-70.0|-18.5|31.0,-119.2|-51.7|13.1,12.8|70.4|125.3,-14.6|42.3|99.1,-11.9|24.5|61.2,-46.5|-6.2|35.1,-85.4|-30.0|26.4,-102.8|-39.2|19.5,-21.9|33.0|87.2,18.1|69.7|120.1,-29.4|3.0|36.1,-33.1|12.6|58.5,-88.0|-28.5|32.7,-137.8|-62.8|12.4,-22.4|35.9|99.4,15.4|83.9|151.3,-36.6|-0.2|39.1,-46.4|6.2|61.2,-98.3|-34.1|25.6,-128.2|-55.5|10.6,-16.5|44.0|106.7,6.8|70.9|137.8,-15.2|20.7|55.1,-47.3|2.3|51.6,-47.0|0.1|47.6,-132.7|-69.9|-4.6,-9.7|48.2|103.0,-22.5|38.0|102.7,-38.9|-1.8|35.5,-65.2|-13.1|31.8,-107.9|-47.0|15.0,-125.7|-51.9|21.5,-15.6|43.7|99.4,-9.3|60.8|133.1,-38.9|3.6|43.2,-49.4|13.4|71.8,-107.3|-51.3|0.3,-107.1|-38.6|29.3,-26.3|32.7|92.7,-14.6|39.0|88.7,-50.7|-16.8|14.0,-58.7|-18.2|20.8,-114.7|-53.0|2.5,-142.4|-64.7|6.8,-12.8|37.1|87.8,4.4|47.9|97.8,-31.0|0.3|32.5,-32.3|0.6|35.0,-94.4|-40.1|8.8,-93.2|-38.8|17.7,-24.1|38.4|101.9,-45.0|23.7|88.3,-49.9|-8.6|34.2,-81.7|-29.6|22.1,-119.3|-56.8|5.8,-161.3|-88.9|-8.1,-19.4|33.4|89.8,-1.0|50.7|102.6,-37.2|-0.1|35.6,-39.4|-7.1|25.0,-89.4|-26.3|36.1,-126.4|-67.8|-9.7,-12.8|36.0|85.9,0.6|51.1|102.1,-32.5|-4.8|21.5,-33.0|3.7|39.7,-82.9|-40.1|4.7,-102.9|-47.0|7.1,-28.5|23.9|72.3,-19.0|35.8|92.5,-34.3|4.8|39.4,-63.0|-14.8|30.8,-63.4|-19.9|24.4,-132.3|-75.7|-18.9,-25.1|40.5|104.1,9.1|74.2|136.7,-35.5|0.2|34.8,-19.4|30.4|77.9,-88.9|-38.5|11.6,-88.6|-21.6|44.6
