Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240428,24047,3,4,3,3,2,9,8,1,121,37,23,37,21,47,1,13,5,3,1,2,2,15,15
20240430,24048,0,10,4,0,0,5,15,0,99,30,26,35,17,34,7,6,4,7,2,4,8,2,8
20240430,100_1,1,5,4,1,0,15,4,0,107,36,21,38,10,32,4,1,2,7,3,2,2,7,6
20240430,100_2,2,5,4,1,0,14,4,0,93,33,22,34,11,27,5,2,1,8,4,2,2,7,7
20240430,100_3,2,4,4,1,0,14,5,0,113,37,24,39,14,37,4,4,5,6,3,2,2,9,3
20240430,100_4,3,5,2,0,1,14,5,0,113,37,25,39,15,37,5,4,5,7,3,1,1,9,4
20240430,100_5,3,5,2,0,1,13,5,0,85,28,24,30,11,26,6,1,3,6,5,1,1,9,11
20240430,200_1,1,7,3,2,0,14,4,0,103,34,20,35,6,33,7,1,0,4,6,1,4,4,6
20240430,200_2,1,7,3,1,0,14,4,0,99,34,23,34,7,31,8,1,1,5,7,1,4,6,4
20240430,200_3,1,7,3,2,1,13,5,0,92,29,22,30,5,30,8,1,1,3,7,1,4,5,7
20240430,200_4,1,6,2,3,0,10,7,1,106,32,19,35,8,38,6,3,1,3,3,1,4,3,10
20240430,200_5,1,8,3,1,0,10,8,0,80,25,19,26,5,27,7,2,1,2,6,1,5,7,5
20240430,300_1,1,5,3,1,0,11,6,0,102,36,18,33,6,31,4,0,4,1,7,1,1,7,6
20240430,300_2,1,6,3,1,0,9,8,0,96,34,20,32,5,28,6,0,3,3,8,1,2,6,8
20240430,300_3,0,7,4,1,0,10,8,0,104,36,20,35,6,32,6,0,4,1,7,1,3,6,5
20240430,300_4,1,5,3,1,0,10,8,0,103,36,19,33,7,32,4,0,5,1,6,0,1,8,5
20240430,300_5,0,6,3,1,0,10,8,0,87,31,21,28,7,27,5,1,3,2,7,1,2,10,6
